Name,STARmeter,Known for
Antonio Banderas Burger Beard  Burger Beard  See fewer,Top 500,The Mask of Zorro (1998)
Eric Bauza Seagull (voice)  Seagull (voice)  See fewer,Members only,Transformers: Robots in Disguise (2014)
Tim Conway Seagull (voice)  Seagull (voice)  See fewer,Members only,The Private Eyes (1980)
Eddie Deezen Seagull (voice)  Seagull (voice)  See fewer,Members only,The Polar Express (2004)
Rob Paulsen Seagull (voice)  Seagull (voice)  See fewer,Members only,Animaniacs (1993)
Kevin Michael Richardson Seagull (voice)  Seagull (voice)  See fewer,Top 5000,Mortal Kombat (1995)
April Stewart Seagull (voice)  Seagull (voice)  See fewer,Members only,Mission: Impossible - Ghost Protocol (2011)
Cree Summer Seagull (voice)  Seagull (voice)  See fewer,Members only,Atlantis: The Lost Empire (2001)
Billy West Seagull (voice)  Seagull (voice)  See fewer,Members only,Futurama (1999)
Carlos Alazraqui Seagull / Dead Parrot (voice)  Seagull / Dead Parrot (voice)  See fewer,Members only,The Fairly OddParents (2001)
Nolan North Seagull / Dead Parrot / Pigeon Cabbie (voice)  Seagull / Dead Parrot / Pigeon Cabbie (voice)  See fewer,Top 5000,Uncharted: The Nathan Drake Collection (2015)
Paul Tibbitt Kyle / Helpful Angry Mob Member (voice)  Kyle / Helpful Angry Mob Member (voice)  See fewer,Members only,SpongeBob SquarePants (1999)
Tom Kenny SpongeBob / Gary / Agreeable Mob Member / Waffle (voice)  SpongeBob / Gary / Agreeable Mob Member / Waffle (voice)  See fewer,Top 5000,SpongeBob SquarePants (1999)
Bill Fagerbakke Patrick / Male Fish / Eager Customer (voice)  Patrick / Male Fish / Eager Customer (voice)  See fewer,Top 5000,SpongeBob SquarePants (1999)
Rodger Bumpass Doctor / Squidward / Angry Mob Member #2 / Doughnut / Squidasaurus Rex (voice)  Doctor / Squidward / Angry Mob Member #2 / Doughnut / Squidasaurus Rex (voice)  See fewer,Members only,SpongeBob SquarePants (1999)
Mr. Lawrence Plankton / Plankton Robot / News Anchor Fish / Mob Member (voice)  Plankton / Plankton Robot / News Anchor Fish / Mob Member (voice)  See fewer,Members only,SpongeBob SquarePants (1999)
Jill Talley Karen (the Computer Wife) / Harold's Wife / Ice Cream Cone #2 (voice)  Karen (the Computer Wife) / Harold's Wife / Ice Cream Cone #2 (voice)  See fewer,Members only,The SpongeBob SquarePants Movie (2004)
Dee Bradley Baker Sandals / Customer #1 / Fish on Bubble / Perch Perkins / Angry Fish / … (voice)  See more  Sandals / Customer #1 / Fish on Bubble / Perch Perkins / Angry Fish / Maple Syrup Jar / Waffle / Ice Cream Cone #1 / Furballs / Giant Cute Kitty / Rainbow / Spotlight Guard / Angry Guard #1 / Tough Mob Member (voice)  See fewer,Members only,American Dad! (2005)
Clancy Brown Mr. Krabs (voice)  Mr. Krabs (voice)  See fewer,Top 5000,The Shawshank Redemption (1994)
Carolyn Lawrence Sandy (voice)  Sandy (voice)  See fewer,Members only,The Adventures of Jimmy Neutron: Boy Genius (1998)
Sirena Irwin Computer Voice / Shocked Mob Member (voice)  Computer Voice / Shocked Mob Member (voice)  See fewer,Members only,Voltron: Legendary Defender (2016)
Mary Jo Catlett Mrs. Puff (voice)  Mrs. Puff (voice)  See fewer,Members only,Serial Mom (1994)
Mark Fite Customer #2 (voice)  Customer #2 (voice)  See fewer,Members only,SpongeBob SquarePants (1999)
Thomas F. Wilson Angry Customer #1 (voice)  Angry Customer #1 (voice)  See fewer,Top 5000,Back to the Future Part III (1990)
Riki Lindhome Popsicle (voice)  Popsicle (voice)  See fewer,Top 5000,The Last House on the Left (2009)
Kate Micucci Popsicle (voice)  Popsicle (voice)  See fewer,Top 5000,When in Rome (2010)
Matt Berry Bubbles (voice)  Bubbles (voice)  See fewer,Top 5000,Toast of London (2012)
Ezra James Colbert Boy on the Beach  Boy on the Beach  See fewer,Members only,Santa Claws (2014)
Lillian Ellen Jones Sandcastle Girl  Sandcastle Girl  See fewer,Members only,Halt and Catch Fire (2014)
Brody Rose Kicking Boy  Kicking Boy  See fewer,Members only,I Can Only Imagine (2018)
Noah Lomax Mikey  Mikey  See fewer,Members only,Safe Haven (I) (2013)
Jesica Ahlberg Tanning Woman  Tanning Woman  See fewer,Members only,Self/less (2015)
Nina Repeta Woman with Stroller  Woman with Stroller  See fewer,Members only,Bloodmoon (1997)
Corinne Engstrom Young Woman Customer  Young Woman Customer  See fewer,Members only,The Glades (2010)
Chip Lane Customer  Customer  See fewer,Members only,The Resident (2018)
Brick Jackson Customer  Customer  See fewer,Members only,Goosebumps 2: Haunted Halloween (2018)
Keller Moore Older Boy Customer  Older Boy Customer  See fewer,Members only,Expect the Unexpected (2014)
Bailey Campbell Boy Customer #2  Boy Customer #2  See fewer,Members only,Bleed (I) (2016)
Henry Davis Morales Young Boy with Cone  Young Boy with Cone  See fewer,Members only,Strawberry Shortcake: Growing Up Dreams (2011)
Nicolette Noble Surfer Girl with Cone  Surfer Girl with Cone  See fewer,Members only,Mother's Day (I) (2016)
Kari Klinkenborg Woman on Sidewalk #1  Woman on Sidewalk #1  See fewer,Members only,Two and a Half Men (2003)
Lisa Datz Amy  Amy  See fewer,Members only,Red Dead Redemption II (2018)
Dane Northcutt Nut Vendor Customer  Nut Vendor Customer  See fewer,Members only,NCIS (2003)
Meredith Jackson Mother with Cone  Mother with Cone  See fewer,Members only,Mindhunter (2017)
Ella Adele Burns Young Girl with Cone  Young Girl with Cone  See fewer,Members only,Little Golden Book Land (1989)
Mike Benitez Nut Vendor  Nut Vendor  See fewer,Members only,The Do-Over (2016)
Kron Moore Woman on Sidewalk  Woman on Sidewalk  See fewer,Top 5000,Into the Storm (2014)
Eamon Sheehan Young Father  Young Father  See fewer,Members only,Now We're Talking (2016)
Matteo Spears Satriano Little Boy on Lifeguard Chair  Little Boy on Lifeguard Chair  See fewer,Members only,The SpongeBob Movie: Sponge Out of Water (2015)
John Brown Food Truck Patron  Food Truck Patron  See fewer,Members only,Dora Saves the Snow Princess (2008)
David Dickson Man Eating Krabby Patty  Man Eating Krabby Patty  See fewer,Members only,The SpongeBob Movie: Sponge Out of Water (2015)
