Name,STARmeter,Known for
Ajay Devgn Jassi Randhawa  Jassi Randhawa  See fewer,Members only,Shivaay (2016)
Sanjay Dutt Billu  Billu  See fewer,Members only,Munna Bhai M.B.B.S. (2003)
Sonakshi Sinha Sukhmit  Sukhmit  See fewer,Members only,Dabangg (2010)
Juhi Chawla Parmeet 'Pammi' Kaur  Parmeet 'Pammi' Kaur  See fewer,Members only,Three Walls (2003)
Arjan Bajwa Bobby  Bobby  See fewer,Members only,Rustom (2016)
Shiva Dagar Model / biker  Model / biker  See fewer,Members only,Missing on a Weekend (2016)
Mukul Dev Tony  Tony  See fewer,Members only,Omerta (2017)
Puneet Issar Inspector Kuki Chowdray  Inspector Kuki Chowdray  See fewer,Members only,I Am Singh (2011)
Salman Khan Pathan  Pathan  See fewer,Top 5000,Sultan (2016)
Sanjay Mishra  Actor  Actor  See fewer,Members only,Dilwale (2015)
Vindu Dara Singh Tito  Tito  See fewer,Members only,Ssshhhh... Koi Hai (2001)
Roald Smeets Tyort  Tyort  See fewer,Members only,Borgen (2010)
Tanuja Bebe  Bebe  See fewer,Members only,Paisa Ya Pyar (1969)
Jeetu Verma  Actor  Actor  See fewer,Members only,The Fall (2006)
Rajesh Vivek Mamaji  Mamaji  See fewer,Members only,Lagaan: Once Upon a Time in India (2001)
