Name,STARmeter,Known for
Jérémie Renier Hamilton / Michaël Hernandez  Hamilton / Michaël Hernandez  See fewer,Members only,In Bruges (2008)
Surho Sugaipov Markov / Mourad Massaev  Markov / Mourad Massaev  See fewer,Members only,Volt (2016)
Ramzan Idiev Khadji  Khadji  See fewer,Members only,The Great Man (2014)
Daniel Fassi Gradé Afghanistan  Gradé Afghanistan  See fewer,Members only,The Great Man (2014)
Jean-Yves Ruf Colonel Lacour  Colonel Lacour  See fewer,Members only,Heal the Living (2016)
Sabine Massé Sabina  Sabina  See fewer,Members only,The Great Man (2014)
Miglen Mirtchev Johnson  Johnson  See fewer,Members only,The Command (2018)
Paul Massé Magomed  Magomed  See fewer,Members only,The Great Man (2014)
Laura Arsangereeva Madina  Madina  See fewer,Members only,The Great Man (2014)
Issita Arslanov Issita  Issita  See fewer,Members only,The Great Man (2014)
Michaël Klein Directeur d'école  Directeur d'école  See fewer,Members only,The Great Man (2014)
Daphné Dumons Camille  Camille  See fewer,Members only,Les ogres (2015)
Manon Gineste Maëva  Maëva  See fewer,Members only,Ecobuage (2019)
Sava Lolov Dr. Arnold  Dr. Arnold  See fewer,Members only,Midnight in Paris (2011)
Guillaume Verdier Sergent-chef Gao  Sergent-chef Gao  See fewer,Members only,A Prophet (2009)
Zaher Rehaz Portier hôtel  Portier hôtel  See fewer,Members only,Dom Juan sur seine (2010)
Taha Lemaizi Barman (as Taha Lemaïzi)  Barman (as Taha Lemaïzi)  See fewer,Members only,A Prophet (2009)
Lionel Codino Expert médico-légal  Expert médico-légal  See fewer,Members only,Stalingrad Lovers (2012)
Adrien Michaux Policier  Policier  See fewer,Members only,Nuage (2007)
Emmanuelle Jacob Pharmacienne  Pharmacienne  See fewer,Members only,A Real Life (2009)
