Name,STARmeter,Known for
Kyle Gallner Aaron  Aaron  See fewer,Top 5000,American Sniper (2014)
Laura Allen Linda  Linda  See fewer,Members only,The Tale (2018)
Britt Robertson Beth  Beth  See fewer,Top 5000,Tomorrowland (2015)
Matt Walsh Prof. Van Auken  Prof. Van Auken  See fewer,Members only,Veep (2012)
Esai Morales Wes  Wes  See fewer,Top 5000,La Bamba (1987)
D.C. Pierson Wild Bill (as DC Pierson)  Wild Bill (as DC Pierson)  See fewer,Members only,Mystery Team (2009)
Zosia Mamet Darcy  Darcy  See fewer,Top 5000,The Kids Are All Right (2010)
Stephanie Venditto Aaron's Mom  Aaron's Mom  See fewer,Members only,Meet Dave (2008)
Kirk Anderson Aaron's Dad  Aaron's Dad  See fewer,Members only,Chicago P.D. (2014)
Daniel Louis Rivas Ray Ray  Ray Ray  See fewer,Members only,NCIS (2003)
John Judd Prof. Krause  Prof. Krause  See fewer,Members only,Public Enemies (2009)
Desmin Borges Joey  Joey  See fewer,Top 5000,Living with Yourself (2019)
Kiplan Dooley Clerk  Clerk  See fewer,Members only,Man of the House (2014)
Adrian Aguilar Chubby  Chubby  See fewer,Members only,Chicago P.D. (2014)
Dwight Trice Jr. Crony  Crony  See fewer,Members only,Cherry (I) (2010)
Mindy Bell Art Teacher  Art Teacher  See fewer,Members only,The Unborn (2009)
Victoria Blade Wild Bill's Girl  Wild Bill's Girl  See fewer,Members only,Doom Patrol (2019)
Shawn Bernal Thug  Thug  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Josh Carrizales Thug (as Joshua J. Carrizales)  Thug (as Joshua J. Carrizales)  See fewer,Members only,Batman v Superman: Dawn of Justice (2016)
Emelia Rae Stark Dorm Girl (as Emelia Tse)  Dorm Girl (as Emelia Tse)  See fewer,Members only,Into the Storm (2014)
Ryan Young Party Guy  Party Guy  See fewer,Members only,Divergent (2014)
Andrew Vermette Leif  Leif  See fewer,Members only,Cherry (I) (2010)
Matt Felkey Fabio (as Matthew Felkey)  Fabio (as Matthew Felkey)  See fewer,Members only,The Lake Effect (2010)
Kristen Hubbard Fiona  Fiona  See fewer,Members only,Cherry (I) (2010)
Erica Overgaard Hottie #1  Hottie #1  See fewer,Members only,Cherry (I) (2010)
Carolina Dettling Hottie #2  Hottie #2  See fewer,Members only,Cherry (I) (2010)
Alexander Li Charlie  Charlie  See fewer,Members only,10 Steps to Better Healthcare: A Guide for Chinese-American Seniors (2010)
Brinslee Dykstra Nails  Nails  See fewer,Members only,Cherry (I) (2010)
Aleah Nalewick Female Nude Model  Female Nude Model  See fewer,Members only,Cherry (I) (2010)
Eric Eadie Male Model  Male Model  See fewer,Members only,Cherry (I) (2010)
Carrie Overgaard Art Student  Art Student  See fewer,Members only,Hank Danger and the League of Scientists! (2010)
Sheena Hietala Make-Out Girl  Make-Out Girl  See fewer,Members only,Cherry (I) (2010)
Marsha Stasik Dr. Howard  Dr. Howard  See fewer,Members only,Cherry (I) (2010)
Bill Komissaroff Nurse Betty  Nurse Betty  See fewer,Members only,The F.B.I. Files (1998)
Josh Weaver Towel Guy  Towel Guy  See fewer,Members only,The Lake Effect (2010)
Abbey Brooks Water Wheel Girl  Water Wheel Girl  See fewer,Members only,Pirates II: Stagnetti's Revenge (2008)
Eric Mamo Water Walker  Water Walker  See fewer,Members only,Cherry (I) (2010)
Paige O'Shea Water Walker  Water Walker  See fewer,Members only,The Wannabes Starring Savvy (2009)
Krysten Carlson Water Walker  Water Walker  See fewer,Members only,Cherry (I) (2010)
Jayme Bryant Water Walker  Water Walker  See fewer,Members only,Cherry (I) (2010)
Joe Punderson Water Walker  Water Walker  See fewer,Members only,Cherry (I) (2010)
Doug Fransioli Water Walker  Water Walker  See fewer,Members only,Cherry (I) (2010)
Jodi Weirsma Water Walker  Water Walker  See fewer,Members only,Cherry (I) (2010)
Caitlin Burt Aaron's friend (uncredited)  Aaron's friend (uncredited)  See fewer,Members only,Love Happens (II)
Don Cochran Parent (uncredited)  Parent (uncredited)  See fewer,Members only,Silver Platter (2018)
Tyler Corbin Student (uncredited)  Student (uncredited)  See fewer,Members only,Captain Marvel (2019)
Don Covell Father of Female Student (uncredited)  Father of Female Student (uncredited)  See fewer,Members only,Aquaman Begins (2016)
