Name,STARmeter,Known for
Claire Bronson Theodora  Theodora  See fewer,Members only,Mr. Mercedes (2017)
Cynthia Evans Jody  Jody  See fewer,Members only,Five Feet Apart (2019)
Jonathan Michael Green John Patterson  John Patterson  See fewer,Members only,Stomp! Shout! Scream! (2005)
Edward Hastings Skunk Ape  Skunk Ape  See fewer,Members only,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)
Christopher Hines Deputy Bob  Deputy Bob  See fewer,Members only,Stomp! Shout! Scream! (2005)
Mary Kraft Carol  Carol  See fewer,Members only,Atlanta (2016)
Alex Orr Deputy Frank  Deputy Frank  See fewer,Members only,Atlanta (2016)
Adrian Roberts Tillis  Tillis  See fewer,Members only,The Rainmaker (1997)
Adrian Roberts Deputy Tillis Fogarty  Deputy Tillis Fogarty  See fewer,Members only,Monster Beach Party (2009)
Bill Szymanski Sheriff Doug Brag  Sheriff Doug Brag  See fewer,Members only,Still Today
Travis Young Hector  Hector  See fewer,Members only,The Walking Dead (2010)
