Name,STARmeter,Known for
Chris Evans Curtis  Curtis  See fewer,Top 500,The Avengers (2012)
Kang-ho Song Namgoong Minsoo (as Song Kang Ho)  Namgoong Minsoo (as Song Kang Ho)  See fewer,Top 5000,Memories of Murder (2003)
Ed Harris Wilford  Wilford  See fewer,Top 5000,The Truman Show (1998)
John Hurt Gilliam  Gilliam  See fewer,Top 5000,1984 (1984)
Tilda Swinton Mason  Mason  See fewer,Top 5000,We Need to Talk About Kevin (2011)
Jamie Bell Edgar  Edgar  See fewer,Top 500,Billy Elliot (2000)
Octavia Spencer Tanya  Tanya  See fewer,Top 5000,Hidden Figures (2016)
Ewen Bremner Andrew  Andrew  See fewer,Top 5000,Trainspotting (1996)
Ko Asung Yona  Yona  See fewer,Members only,The Host (2006)
Alison Pill Teacher  Teacher  See fewer,Top 5000,Scott Pilgrim vs. the World (2010)
Luke Pasqualino Grey  Grey  See fewer,Members only,Battlestar Galactica: Blood & Chrome (2012)
Vlad Ivanov Franco the Elder  Franco the Elder  See fewer,Members only,"4 Months, 3 Weeks and 2 Days (2007)"
Adnan Haskovic Franco the Younger  Franco the Younger  See fewer,Members only,Legends (2014)
Emma Levie Claude  Claude  See fewer,Members only,Lena (2011)
Steve Park Fuyu (as Stephen Park)  Fuyu (as Stephen Park)  See fewer,Members only,Fargo (1996)
Clark Middleton Painter  Painter  See fewer,Members only,Sin City (2005)
Marcanthonee Reis Tim (as Marcanthonee Jon Reis)  Tim (as Marcanthonee Jon Reis)  See fewer,Members only,9-1-1 (2018)
Paul Lazar Paul  Paul  See fewer,Members only,The Silence of the Lambs (1991)
Tómas Lemarquis Egg-Head  Egg-Head  See fewer,Members only,Blade Runner 2049 (2017)
Kenny Doughty News Reporter  News Reporter  See fewer,Members only,Vera (2011)
Robert Russell Gerald  Gerald  See fewer,Members only,G.I. Joe: The Rise of Cobra (2009)
Magda Weigertová Doris (as Magdaléna Weigertová)  Doris (as Magdaléna Weigertová)  See fewer,Members only,Child 44 (2015)
Jim High Soldier 1  Soldier 1  See fewer,Members only,Knightfall (2017)
Peter Hallin Soldier 2  Soldier 2  See fewer,Members only,Crossing Lines (2013)
Haruna Honcoop Female Officer (as Haruna Honcoopova)  Female Officer (as Haruna Honcoopova)  See fewer,Members only,Pineapple City (2013)
Ana Braun Ylfa  Ylfa  See fewer,Members only,Missing (2012)
Griffin Seymour Boy  Boy  See fewer,Members only,Snowpiercer (2013)
Tyler John Williams Young Wilford (as Tyler Williams)  Young Wilford (as Tyler Williams)  See fewer,Members only,Snowpiercer (2013)
Luna Sophia Bar-Cohen Magdalena  Magdalena  See fewer,Members only,Snowpiercer (2013)
Sean Connor Renwick Sergio (as Sean Renwick)  Sergio (as Sean Renwick)  See fewer,Members only,Medieval (2019)
Karel Veselý Andy (as Karel Vesely)  Andy (as Karel Vesely)  See fewer,Members only,Snowpiercer (2013)
Sung-taek Park Chan (as Park Sungtaek)  Chan (as Park Sungtaek)  See fewer,Members only,Traffickers (2012)
Brian Colin Foley Soldier A (as Brian Foley)  Soldier A (as Brian Foley)  See fewer,Members only,Orange Is the New Black (2013)
Kendrick Roger Ong Soldier B (as Kendrick Ong)  Soldier B (as Kendrick Ong)  See fewer,Members only,Unlocked (I) (2017)
Seisuke Tsukahara Old Man  Old Man  See fewer,Members only,In Rage (2016)
Tomás Dianiska Dark Voice (voice)  Dark Voice (voice)  See fewer,Members only,Child 44 (2015)
Mirek Navratil Giant (as Miroslav Navrátil)  Giant (as Miroslav Navrátil)  See fewer,Members only,Solomon Kane (2009)
Hun Chang Plant Tender 1 (as Huh Chan)  Plant Tender 1 (as Huh Chan)  See fewer,Members only,Milky Way Liberation Front (2007)
Lucie Burianová Plant Tender 2  Plant Tender 2  See fewer,Members only,Mission: Impossible - Ghost Protocol (2011)
Dana Green Voice Actor (voice)  Voice Actor (voice)  See fewer,Members only,The Librarians (2014)
Jonny Loquasto Voice Actor (voice)  Voice Actor (voice)  See fewer,Members only,The Thumb Wrestler (2015)
Parry Shen Voice Actor (voice)  Voice Actor (voice)  See fewer,Members only,General Hospital (1963)
Joseph Bertót Voice Actor (voice) (as Joseph Bertot)  Voice Actor (voice) (as Joseph Bertot)  See fewer,Members only,In the Valley of Elah (2007)
Eun-kyung Song Korean Translator (as Eunkyung Song)  Korean Translator (as Eunkyung Song)  See fewer,Members only,Snowpiercer (2013)
Igor Juric Dark Figure (uncredited)  Dark Figure (uncredited)  See fewer,Members only,Happy End: Stupid and Stupider 3 (2018)
Phil Mallon Begger (uncredited)  Begger (uncredited)  See fewer,Members only,Stunning Spider-Man: Reborn (2013)
