Name,STARmeter,Known for
Liam Neeson Mark Felt  Mark Felt  See fewer,Top 500,Kinsey (2004)
Diane Lane Audrey Felt  Audrey Felt  See fewer,Top 5000,Unfaithful (2002)
Marton Csokas L. Patrick Gray  L. Patrick Gray  See fewer,Top 5000,The Equalizer (2014)
Tony Goldwyn Ed Miller  Ed Miller  See fewer,Top 5000,Ghost (1990)
Ike Barinholtz Angelo Lano  Angelo Lano  See fewer,Top 5000,Suicide Squad (2016)
Josh Lucas Charlie Bates  Charlie Bates  See fewer,Top 5000,Ford v Ferrari (2019)
Wendi McLendon-Covey Carol Tschudy  Carol Tschudy  See fewer,Top 5000,Bridesmaids (I) (2011)
Kate Walsh Pat Miller  Pat Miller  See fewer,Top 5000,The Perks of Being a Wallflower (2012)
Brian d'Arcy James Robert Kunkel  Robert Kunkel  See fewer,Members only,Spotlight (I) (2015)
Maika Monroe Joan Felt  Joan Felt  See fewer,Top 5000,It Follows (2014)
Michael C. Hall John Dean  John Dean  See fewer,Top 5000,Dexter (2006)
Tom Sizemore Bill Sullivan  Bill Sullivan  See fewer,Top 5000,Saving Private Ryan (1998)
Julian Morris Bob Woodward  Bob Woodward  See fewer,Top 5000,Man in an Orange Shirt (2017)
Bruce Greenwood Sandy Smith  Sandy Smith  See fewer,Top 5000,Star Trek (2009)
Noah Wyle Stan Pottinger  Stan Pottinger  See fewer,Top 5000,ER (1994)
Eddie Marsan Agency Man  Agency Man  See fewer,Top 5000,Happy-Go-Lucky (2008)
Stephen Michael Ayers John Mitchell  John Mitchell  See fewer,Members only,Nashville (2012)
Wayne Pére John Ehrlichman (as Wayne Pere)  John Ehrlichman (as Wayne Pere)  See fewer,Members only,Free State of Jones (2016)
Darryl Cox Richard Kleindienst  Richard Kleindienst  See fewer,Members only,Arlington Road (1999)
Jeff Sprauve Undercover Agent  Undercover Agent  See fewer,Members only,Caesar!
Scott Poythress Gray's Flack  Gray's Flack  See fewer,Members only,I Trapped the Devil (2019)
Frank Hoyt Taylor Senator #1  Senator #1  See fewer,Members only,Big Fish (2003)
Jessica Young Joan's Friend  Joan's Friend  See fewer,Members only,Nightclub Secrets (2018)
Ricky Wayne Bill Gardner  Bill Gardner  See fewer,Members only,Bloodline (2015)
L. Warren Young Juror L. (as Warren Young)  Juror L. (as Warren Young)  See fewer,Members only,Greenleaf (2016)
Charles Green Reverend  Reverend  See fewer,Members only,Doctor Sleep (2019)
Michael Crider Senator #2  Senator #2  See fewer,Members only,The Astronaut's Wife (1999)
Jeffrey Dezenski FBI Director  FBI Director  See fewer,Members only,Mark Felt: The Man Who Brought Down the White House (2017)
Kandace Howard Waitress (as Kandace Michelle Howard)  Waitress (as Kandace Michelle Howard)  See fewer,Members only,Being Mary Jane (2013)
Richard Molina U.S. Marshall  U.S. Marshall  See fewer,Members only,The Haves and the Have Nots (2013)
Spiro Agnew Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,The Red Skelton Hour (1951)
Kathi Binkley Tango Dancer (uncredited)  Tango Dancer (uncredited)  See fewer,Members only,Brandenburg
Calvin Brown Polygrapher (uncredited)  Polygrapher (uncredited)  See fewer,Members only,One Tree Hill (2003)
Charles Casey FBI Agent (uncredited)  FBI Agent (uncredited)  See fewer,Members only,An Actor Prepares (2018)
Dick Cavett Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Forrest Gump (1994)
John Chancellor Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Baseball (1994)
Anthony Collins FBI Agent (uncredited)  FBI Agent (uncredited)  See fewer,Members only,The Red Road (2014)
Roy Coulter FBI Agent (uncredited)  FBI Agent (uncredited)  See fewer,Members only,The Fate of the Furious (2017)
Cowboy FBI Agent (uncredited)  FBI Agent (uncredited)  See fewer,Members only,American Animals (2018)
Walter Cronkite Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Liberty's Kids: Est. 1776 (2002)
Seth Asher Dowd FBI Special Agent (uncredited)  FBI Special Agent (uncredited)  See fewer,Members only,The Walking Dead (2010)
Payson Durant White House Staff (uncredited)  White House Staff (uncredited)  See fewer,Members only,Modern Prodigal
Scott Everett Gray's Flack (uncredited)  Gray's Flack (uncredited)  See fewer,Members only,Deimosimine (2017)
Kenneth Jones Naval Soldier (uncredited)  Naval Soldier (uncredited)  See fewer,Members only,Valerie (II) (2018)
Berglind Jonsdottir Secretary (uncredited)  Secretary (uncredited)  See fewer,Members only,Black Mass (2015)
Douglas LaPonzina Justice Department Attorney (uncredited)  Justice Department Attorney (uncredited)  See fewer,Members only,American Made (2017)
Michael Layman FBI Agent (uncredited)  FBI Agent (uncredited)  See fewer,Members only,Fist Fight (2017)
Todd Lee FBI Clerk (uncredited)  FBI Clerk (uncredited)  See fewer,Members only,Hollywood Dirt (2017)
Lenny Lenox FBI Agent (uncredited)  FBI Agent (uncredited)  See fewer,Members only,Are We Alone: Behind the Scenes (2011)
Daniel Lucente UN delegate (uncredited)  UN delegate (uncredited)  See fewer,Members only,Mother's Day (I) (2016)
Charisse Lyon Bar Patron (uncredited)  Bar Patron (uncredited)  See fewer,Members only,Star (2016)
Reid Meadows Young Mark Felt (uncredited)  Young Mark Felt (uncredited)  See fewer,Members only,Sharp Objects (2018)
Anna Rose Moore April (uncredited)  April (uncredited)  See fewer,Members only,Patient Seven (2016)
