Name,STARmeter,Known for
Nas Himself  Himself  See fewer,Members only,Belly (1998)
Cornel West Himself - Professor and Political Activist  Himself - Professor and Political Activist  See fewer,Members only,The Matrix Reloaded (2003)
Pharrell Williams Himself  Himself  See fewer,Members only,Despicable Me 2 (2013)
Swizz Beatz Himself  Himself  See fewer,Members only,Deadpool (2016)
Busta Rhymes Himself  Himself  See fewer,Members only,Halloween: Resurrection (2002)
Alicia Keys Herself  Herself  See fewer,Members only,The Secret Life of Bees (2008)
Olu Dara Himself - Nas' Father  Himself - Nas' Father  See fewer,Members only,Creed (II) (2015)
Roxanne Shanté Herself  Herself  See fewer,Members only,Colors (1988)
Jabari Jones Himself - Nas' Brother  Himself - Nas' Brother  See fewer,Members only,Nas: Time Is Illmatic (2014)
Angela Braconi Herself - Nas' Elementary School Teacher  Herself - Nas' Elementary School Teacher  See fewer,Members only,Nas: Time Is Illmatic (2014)
Marley Marl Himself - Music Producer  Himself - Music Producer  See fewer,Members only,Blade: Trinity (2004)
Large Professor Himself - Hip Hop Rapper and Record Producer  Himself - Hip Hop Rapper and Record Producer  See fewer,Members only,White Men Can't Jump (1992)
Wiz Himself  Himself  See fewer,Members only,Nas: Time Is Illmatic (2014)
M.C. Serch Himself - Hip Hop MC  Himself - Hip Hop MC  See fewer,Members only,Zebrahead (1992)
Faith Newman Herself - Columbia Records  Herself - Columbia Records  See fewer,Members only,Nas: Time Is Illmatic (2014)
DJ Premier Himself - Music Producer  Himself - Music Producer  See fewer,Members only,Inside Man (2006)
Fab 5 Freddy Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Wild Style (1983)
Leshan Lewis Himself - Music Producer (as L.E.S.)  Himself - Music Producer (as L.E.S.)  See fewer,Members only,Bring It On (2000)
Anthony Cruz Himself - Rapper (as AZ)  Himself - Rapper (as AZ)  See fewer,Members only,Nas: Time Is Illmatic (2014)
Q-Tip Himself  Himself  See fewer,Members only,Dope (2015)
Pete Rock Himself  Himself  See fewer,Members only,Dope (2015)
Knight Jones Himself - Nas' Son  Himself - Nas' Son  See fewer,Members only,Nas: Time Is Illmatic (2014)
Marcyliena Morgan Herself - Director of the Hiphop Archive  Herself - Director of the Hiphop Archive  See fewer,Members only,Nas: Time Is Illmatic (2014)
Henry Louis Gates Himself (as Skip Gates)  Himself (as Skip Gates)  See fewer,Members only,12 Years a Slave (2013)
Destiny Jones Herself - Nas' Daughter  Herself - Nas' Daughter  See fewer,Members only,Nas: Time Is Illmatic (2014)
