Name,STARmeter,Known for
Odette Annable Casey Beldon (as Odette Yustman)  Casey Beldon (as Odette Yustman)  See fewer,Top 5000,Cloverfield (2008)
Gary Oldman Rabbi Sendak  Rabbi Sendak  See fewer,Top 500,Tinker Tailor Soldier Spy (2011)
Cam Gigandet Mark  Mark  See fewer,Top 5000,Twilight (I) (2008)
Meagan Good Romy  Romy  See fewer,Top 5000,Think Like a Man (2012)
Idris Elba Arthur Wyndham  Arthur Wyndham  See fewer,Top 500,Beasts of No Nation (2015)
Jane Alexander Sofi Kozma  Sofi Kozma  See fewer,Top 5000,Kramer vs. Kramer (1979)
Atticus Shaffer Matty Newton  Matty Newton  See fewer,Top 5000,Frankenweenie (2012)
James Remar Gordon Beldon  Gordon Beldon  See fewer,Top 5000,Sex and the City: A Farewell (2004)
Carla Gugino Janet Beldon  Janet Beldon  See fewer,Top 500,Watchmen (2009)
C.S. Lee Dr. Lester Caldwell  Dr. Lester Caldwell  See fewer,Members only,Dexter (2006)
Rhys Coiro Mr. Shields  Mr. Shields  See fewer,Members only,Entourage (2015)
Michael Sassone Eli Walker  Eli Walker  See fewer,Members only,Hoosiers (1986)
Ethan Cutkosky Barto  Barto  See fewer,Top 5000,Shameless (2011)
Craig J. Harris Rick Hesse (as Craig Harris)  Rick Hesse (as Craig Harris)  See fewer,Members only,Eagle Eye (2008)
Rachel Brosnahan Lisa  Lisa  See fewer,Top 500,House of Cards (2013)
Kymberly Mellen Gail Newton  Gail Newton  See fewer,Members only,Colorless Green (2013)
Brian Boland Roger Newton  Roger Newton  See fewer,Members only,Paranormal Activity 2 (2010)
Mindy Bell Librarian  Librarian  See fewer,Members only,Novocaine (2001)
Roslyn Alexander Evelyn  Evelyn  See fewer,Members only,Child's Play (1988)
Maury Cooper Grandfather  Grandfather  See fewer,Members only,Coma (1978)
Mandy Schneider Housewife  Housewife  See fewer,Members only,The Avengers (2012)
Guy Van Swearingen Library Guard  Library Guard  See fewer,Members only,The Negotiator (1998)
Ericka Ratcliff Charge Nurse  Charge Nurse  See fewer,Members only,Olympia (I) (2018)
Savannah Walker Seven Year Old Casey  Seven Year Old Casey  See fewer,Members only,The Unborn (2009)
Domenica Fisher Gordon's Secretary (as Dominica Fisher)  Gordon's Secretary (as Dominica Fisher)  See fewer,Members only,The Beast (2009)
Marssie Mencotti Mrs. Byrne (as Marcella Marssie Mencotti)  Mrs. Byrne (as Marcella Marssie Mencotti)  See fewer,Members only,Repetition (I) (2005)
Sarah Wellington Ob / Gyn Doctor  Ob / Gyn Doctor  See fewer,Members only,Pocus (2011)
Alexis Wade Nine Year Old Sofi  Nine Year Old Sofi  See fewer,Members only,Buster's Mal Heart (2016)
Tom Lowell Library Patron  Library Patron  See fewer,Members only,The Dark Knight (2008)
Kenya Drew Student  Student  See fewer,Members only,The Express (2008)
Scott Lindvall Detective  Detective  See fewer,Members only,A Nightmare on Elm Street (2010)
Braden Moran Joseph Mengele  Joseph Mengele  See fewer,Members only,Masters of Sex (2013)
Aiden David Newton Baby  Newton Baby  See fewer,Members only,Double the Fist (2004)
Connor David Newton Baby  Newton Baby  See fewer,Members only,The Unborn (2009)
Lili Haydn Singer  Singer  See fewer,Members only,Easy Money (1983)
John Bryant Musician  Musician  See fewer,Members only,Dare to Drum (2015)
Richard Mosely Musician  Musician  See fewer,Members only,The Unborn (2009)
Ronnie Sellers Musician (as Ronni Sellers)  Musician (as Ronni Sellers)  See fewer,Members only,The Unborn (2009)
Tommy Bartlett Crime Scene Investigator (uncredited)  Crime Scene Investigator (uncredited)  See fewer,Members only,Matadors (2010)
Joey Bicicchi College Classmate (uncredited)  College Classmate (uncredited)  See fewer,Members only,Rudderless (2014)
Suzy Brack Eye Clinic Receptionist (uncredited)  Eye Clinic Receptionist (uncredited)  See fewer,Members only,That Wasn't Supposed to Happen (2019)
Joseph Luis Caballero Chicago Cop (uncredited)  Chicago Cop (uncredited)  See fewer,Members only,The Dark Knight (2008)
Circus-Szalewski Psychotic Vagrant (uncredited)  Psychotic Vagrant (uncredited)  See fewer,Members only,Mindhunter (2017)
Evyenia Constantine Club Dancer (uncredited)  Club Dancer (uncredited)  See fewer,Members only,Standing Up (2003)
Alan Deutsch Club Dancer (uncredited)  Club Dancer (uncredited)  See fewer,Members only,State of Romance (2009)
Joe DeVito Neighbor (uncredited)  Neighbor (uncredited)  See fewer,Members only,The Beast (2009)
Shannon Edwards Synagogue Employee (uncredited)  Synagogue Employee (uncredited)  See fewer,Members only,The Vow (2012)
Niko El Santo Zavero Synagogue Employee (uncredited)  Synagogue Employee (uncredited)  See fewer,Members only,The Prodigy (1999)
Robert Erck Forensic Assistant (uncredited)  Forensic Assistant (uncredited)  See fewer,Members only,MotorWeek (1981)
Marilyn Jacobs Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,The Doctors (1963)
Arianna Lexus College Student (uncredited)  College Student (uncredited)  See fewer,Members only,He Was Paradise
Jamie Louachai Neighbor (uncredited)  Neighbor (uncredited)  See fewer,Members only,The Beast (2009)
J.R. Martino Extra (uncredited)  Extra (uncredited)  See fewer,Members only,Fancypants (2011)
Larry Nazimek Auschwitz Doctor (uncredited)  Auschwitz Doctor (uncredited)  See fewer,Members only,Chicago P.D. (2014)
James Pusztay AAA Group Member (uncredited)  AAA Group Member (uncredited)  See fewer,Members only,Headline News (2011)
T'Neil Wise Club Dancer (uncredited)  Club Dancer (uncredited)  See fewer,Members only,Inspiration Sensation (2004)
