Name,STARmeter,Known for
Ellen Barkin Lynn  Lynn  See fewer,Top 5000,The Fan (1996)
Ezra Miller Elliot  Elliot  See fewer,Top 5000,The Perks of Being a Wallflower (2012)
Ellen Burstyn Doris Baker  Doris Baker  See fewer,Top 5000,Requiem for a Dream (2000)
Demi Moore Patty  Patty  See fewer,Top 500,G.I. Jane (1997)
Thomas Haden Church Paul  Paul  See fewer,Top 5000,Sideways (2004)
Kate Bosworth Alice  Alice  See fewer,Top 5000,Superman Returns (2006)
George Kennedy Joe Baker  Joe Baker  See fewer,Members only,Cool Hand Luke (1967)
Jeffrey DeMunn Lee  Lee  See fewer,Members only,The Green Mile (1999)
Daniel Yelsky Ben  Ben  See fewer,Members only,That's What I Am (2011)
Siobhan Fallon Hogan Bonnie  Bonnie  See fewer,Top 5000,Men in Black (1997)
Diana Scarwid Donna  Donna  See fewer,Members only,What Lies Beneath (2000)
Eamon O'Rourke Brandon  Brandon  See fewer,Members only,The House on Cox Curve (2014)
Lola Kirke Charlie  Charlie  See fewer,Top 5000,Mistress America (2015)
David Hirsch Tommy  Tommy  See fewer,Members only,Unmasked: Exposing the Secrets of Deception (1998)
Michael Nardelli Dylan  Dylan  See fewer,Members only,Dennis Doesn't Live Here Anymore (2014)
Geoffrey Beauchamp Ted  Ted  See fewer,Members only,Smooch (2011)
Laura Coover Heather  Heather  See fewer,Members only,Agent Carter (2015)
Willy Vlasic Taylor  Taylor  See fewer,Members only,Fiddlin' (2018)
Sean Rogers Bobby  Bobby  See fewer,Members only,Frankenstein vs. the Mummy (2015)
Patrick McDade Father O'Grady  Father O'Grady  See fewer,Members only,Silver Linings Playbook (2012)
Brian Anthony Wilson Jason - EMT#1  Jason - EMT#1  See fewer,Members only,Limitless (I) (2011)
Christopher Lee Philips Dr. Stanwick  Dr. Stanwick  See fewer,Members only,Unstoppable (2010)
Jack Hoffman Carpenter Fred  Carpenter Fred  See fewer,Members only,The Lovely Bones (2009)
Daniel Usaj Young Bartender (as Dan Usaj)  Young Bartender (as Dan Usaj)  See fewer,Members only,ThanksKilling 3 (2012)
April Rogalski Bridesmaid  Bridesmaid  See fewer,Members only,Haunting Charles Manson (2014)
Lila Vivi Flower Girl  Flower Girl  See fewer,Members only,Another Happy Day (2011)
Jimmie Roach DJ  DJ  See fewer,Members only,Another Happy Day (2011)
Corrin Barnett DJ Assistant  DJ Assistant  See fewer,Members only,Another Happy Day (2011)
Carrie Bradstreet Wedding Guest  Wedding Guest  See fewer,Members only,The End of the Tour (2015)
Gary Grace Gary  Gary  See fewer,Members only,Another Happy Day (2011)
Nick McMahon Pilot  Pilot  See fewer,Members only,Into the Storm (2014)
Molly Sute Samantha  Samantha  See fewer,Members only,New Blood Rising (2014)
Cara AnnMarie Family / Wedding Guest (uncredited)  Family / Wedding Guest (uncredited)  See fewer,Members only,Detroiters (2017)
Courtney English Random Girl (uncredited)  Random Girl (uncredited)  See fewer,Members only,Hamilon Row (2013)
Joey Ghinelli Groomsman (uncredited)  Groomsman (uncredited)  See fewer,Members only,Tetherball: The Movie (2010)
Robert Herrick Rob (uncredited)  Rob (uncredited)  See fewer,Members only,Meltdown (II) (2009)
Frank Leone Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,In Retrospect (2015)
Lauren Maddox Allison (uncredited)  Allison (uncredited)  See fewer,Members only,Filth (I) (2013)
