Name,STARmeter,Known for
Grigoriy Dobrygin Issa Karpov (as Grigory Dobrygin)  Issa Karpov (as Grigory Dobrygin)  See fewer,Members only,How I Ended This Summer (2010)
Philip Seymour Hoffman Günther Bachmann  Günther Bachmann  See fewer,Top 5000,The Master (2012)
Homayoun Ershadi Abdullah  Abdullah  See fewer,Members only,The Kite Runner (2007)
Mehdi Dehbi Jamal  Jamal  See fewer,Members only,The Other Son (2012)
Neil Malik Abdullah Abdullah's Bodyguard (as Neil Melik Abdullah)  Abdullah's Bodyguard (as Neil Melik Abdullah)  See fewer,Members only,Magda macht das schon! (2017)
Nina Hoss Irna Frey  Irna Frey  See fewer,Members only,Phoenix (II) (2014)
Daniel Brühl Maximilian  Maximilian  See fewer,Top 5000,Good Bye Lenin! (2003)
Vicky Krieps Niki  Niki  See fewer,Members only,Phantom Thread (2017)
Kostja Ullmann Rasheed  Rasheed  See fewer,Members only,Summer Storm (2004)
Franz Hartwig Karl  Karl  See fewer,Members only,Der Pass (2018)
Martin Wuttke The Admiral  The Admiral  See fewer,Members only,Inglourious Basterds (2009)
Vedat Erincin Storekeeper  Storekeeper  See fewer,Members only,Almanya: Welcome to Germany (2011)
Rainer Bock Dieter Mohr  Dieter Mohr  See fewer,Members only,The White Ribbon (2009)
Derya Alabora Leyla Oktay  Leyla Oktay  See fewer,Members only,Innocence (1997)
Tamer Yigit Melik Oktay  Melik Oktay  See fewer,Members only,Karaman (2012)
René Lay Sparring Partner  Sparring Partner  See fewer,Members only,Unknown (I) (2011)
Herbert Grönemeyer Michael Axelrod  Michael Axelrod  See fewer,Members only,Das Boot (1981)
Georg Ebinal Axelrod's Driver  Axelrod's Driver  See fewer,Members only,The Bourne Ultimatum (2007)
Robin Wright Martha Sullivan  Martha Sullivan  See fewer,Top 5000,Forrest Gump (1994)
Bernhard Schütz Otto Keller  Otto Keller  See fewer,Members only,"Eichwald, MdB (2015)"
Rachel McAdams Annabel Richter  Annabel Richter  See fewer,Top 500,The Notebook (2004)
Jessica Joffe Lotta  Lotta  See fewer,Members only,Celeste & Jesse Forever (2012)
Imke Büchel Frau Elli  Frau Elli  See fewer,Members only,Rote Rosen (2006)
Willem Dafoe Tommy Brue  Tommy Brue  See fewer,Top 500,Spider-Man (2002)
Ursina Lardi Mitzi Brue  Mitzi Brue  See fewer,Members only,Lore (2012)
Uwe Dag Berlin Tattooed Man (as Uwe-Dag Berlin)  Tattooed Man (as Uwe-Dag Berlin)  See fewer,Members only,Zeit der Helden (2013)
Corinna Kropiunig Lonely Dancing Woman  Lonely Dancing Woman  See fewer,Members only,A Most Wanted Man (2014)
Max Volkert Martens Otto Burgdorf  Otto Burgdorf  See fewer,Members only,Beauty and the Beast (2014)
Leif Altenburg Annabel's Friend (uncredited)  Annabel's Friend (uncredited)  See fewer,Members only,Rote Rosen (2006)
Anton Corbijn Man in Abdullah Video (uncredited)  Man in Abdullah Video (uncredited)  See fewer,Members only,Control (2007)
Dennis Schäfer Barkeeper (uncredited)  Barkeeper (uncredited)  See fewer,Members only,SOKO Wismar (2004)
