Name,STARmeter,Known for
Anna Magnani Gioia 'Tortorella' Fabbricotti  Gioia 'Tortorella' Fabbricotti  See fewer,Members only,"Rome, Open City (1945)"
Totò Umberto 'Infortunio' Pennazzuto  Umberto 'Infortunio' Pennazzuto  See fewer,Members only,Cops and Robbers (1951)
Ben Gazzara Lello  Lello  See fewer,Members only,Road House (1989)
Fred Clark L'americano  L'americano  See fewer,Members only,Sunset Blvd. (1950)
Edy Vessel La ragazza  La ragazza  See fewer,Members only,8½ (1963)
Gina Rovere Mimì  Mimì  See fewer,Members only,Hungry for Love (1960)
Toni Ucci L'amico di Milena  L'amico di Milena  See fewer,Members only,The Last Desperate Hours (1974)
Kurt Polter  Actor  Actor  See fewer,Members only,Il Generale Della Rovere (1959)
Mac Ronay Il guidatore della metropolitana  Il guidatore della metropolitana  See fewer,Members only,Monsieur Gangster (1963)
Alberto De Amicis  Actor  Actor  See fewer,Members only,Il Bidone (1955)
Gianni Bonagura  Actor  Actor  See fewer,Members only,La Tosca (1973)
Rik Van Nutter  Actor (as Rik Von Nutter)  Actor (as Rik Von Nutter)  See fewer,Members only,Thunderball (1965)
Dori Dorika Milena (as Dory Dorika)  Milena (as Dory Dorika)  See fewer,Members only,"Come te movi, te fulmino! (1958)"
Peppino De Martino  Actor  Actor  See fewer,Members only,A sud niente di nuovo (1957)
Marcella Rovena  Actress  Actress  See fewer,Members only,Stasera sciopero (1951)
Carlo Pisacane Il nonno di Gioia  Il nonno di Gioia  See fewer,Members only,Big Deal on Madonna Street (1958)
Orlando Baralla  Actor  Actor  See fewer,Members only,Passi di danza su una lama di rasoio (1973)
Anna Campori  Actress  Actress  See fewer,Members only,Biblioteca di Studio Uno (1964)
Mario Donatone  Actor  Actor  See fewer,Members only,The Godfather: Part III (1990)
Elena Fabrizi  Actress  Actress  See fewer,Members only,"Bianco, rosso e Verdone (1981)"
Fanfulla  Actor  Actor  See fewer,Members only,Fellini Satyricon (1969)
John Francis Lane  Actor  Actor  See fewer,Members only,Black Tunnel (1986)
Mara Maryl  Actress (as Mara Ombra)  Actress (as Mara Ombra)  See fewer,Members only,Cheers to Cyanide (1968)
Nino Nini  Actor  Actor  See fewer,Members only,Operation White Shark (1966)
