Name,STARmeter,Known for
Kate Beckinsale Annie Marchand  Annie Marchand  See fewer,47,Underworld: Evolution (2006)
Sam Rockwell Glenn Marchand  Glenn Marchand  See fewer,Top 5000,Moon (2009)
Michael Angarano Arthur Parkinson  Arthur Parkinson  See fewer,Top 5000,Sky High (2005)
Jeannetta Arnette Louise Parkinson  Louise Parkinson  See fewer,Members only,Boys Don't Cry (1999)
Griffin Dunne Don Parkinson  Don Parkinson  See fewer,Top 5000,After Hours (1985)
Nicky Katt Nate Petite  Nate Petite  See fewer,Members only,Boiler Room (2000)
Tom Noonan Mr. Chervenick  Mr. Chervenick  See fewer,Members only,"Synecdoche, New York (2008)"
Connor Paolo Warren Hardesky  Warren Hardesky  See fewer,Members only,Alexander (2004)
Amy Sedaris Barb Petite  Barb Petite  See fewer,Top 5000,Puss in Boots (2011)
Olivia Thirlby Lila Raybern  Lila Raybern  See fewer,Top 5000,Juno (2007)
Gracie Hudson Tara Marchand (as Grace Hudson)  Tara Marchand (as Grace Hudson)  See fewer,Members only,Snow Angels (I) (2007)
Brian Downey Frank Marchand  Frank Marchand  See fewer,Members only,Hobo with a Shotgun (2011)
Carroll Godsman Olive Marchand  Olive Marchand  See fewer,Members only,Beefcake (1998)
Daniel Lillford Rafe  Rafe  See fewer,Members only,Two Penny Road Kill (2013)
Deborah Allen May Van Dorn  May Van Dorn  See fewer,Members only,Bag of Bones (2011)
Slavko Negulic Oskar (as Slavico Negulic)  Oskar (as Slavico Negulic)  See fewer,Members only,Just Buried (2007)
Leah Ostry Lily Raybern  Lily Raybern  See fewer,Members only,Haven (2010)
Lita Llewellyn Tricia  Tricia  See fewer,Members only,Haven (2010)
Peter Blais Mr. Eisenstat  Mr. Eisenstat  See fewer,Members only,PSI Factor: Chronicles of the Paranormal (1996)
Hugh Thompson Inspector Burns  Inspector Burns  See fewer,Members only,Sea of Love (1989)
Angela Vermeir Marcia Dolan  Marcia Dolan  See fewer,Members only,Lexx: The Dark Zone Stories (1996)
Yuriy Sobeshchakov Mall Photographer  Mall Photographer  See fewer,Members only,Canada Russia '72 (2006)
Linda M. Kearley Carpet Shopper #1  Carpet Shopper #1  See fewer,Members only,Snow Angels (I) (2007)
Wendy Purkis Carpet Shopper #2  Carpet Shopper #2  See fewer,Members only,Snow Angels (I) (2007)
Brian Heighton Trooper #1  Trooper #1  See fewer,Members only,Outlander (2008)
Chase Duffy Trooper #2  Trooper #2  See fewer,Members only,Haven (2010)
Martha Irving Policewoman  Policewoman  See fewer,Members only,Outlander (2008)
George E. Clayton Dancing King  Dancing King  See fewer,Members only,Snow Angels (I) (2007)
Joanne Fordham Lady Krueger  Lady Krueger  See fewer,Members only,Snow Angels (I) (2007)
Amy Richard Warren's Girl  Warren's Girl  See fewer,Members only,Snow Angels (I) (2007)
Scott Clackum Dancing Groom  Dancing Groom  See fewer,Members only,American Animals (2018)
Pat Healy Nursing Home Operator  Nursing Home Operator  See fewer,Members only,Cheap Thrills (I) (2013)
Joe the Dog Bomber (uncredited)  Bomber (uncredited)  See fewer,Members only,Jesse Stone: Benefit of the Doubt (2012)
David Wm. Marsh Uniform Cop (uncredited)  Uniform Cop (uncredited)  See fewer,Members only,The Mist (2017)
