Name,STARmeter,Known for
Lucas Till Cayden Richards  Cayden Richards  See fewer,Top 5000,X-Men: First Class (2011)
Stephen McHattie John Tollerman  John Tollerman  See fewer,Members only,Pontypool (2008)
John Pyper-Ferguson Wild Joe  Wild Joe  See fewer,Top 5000,Suits (2011)
Merritt Patterson Angelina Timmins  Angelina Timmins  See fewer,Top 5000,The Royals (2015)
Jason Momoa Connor  Connor  See fewer,78,Aquaman (2018)
Janet-Laine Green Clara Tollerman  Clara Tollerman  See fewer,Members only,The Believers (1987)
Melanie Scrofano Gail Timmins  Gail Timmins  See fewer,Top 5000,Saw VI (2009)
Adam Butcher Deke  Deke  See fewer,Members only,Dog Pound (2010)
Philip Maurice Hayes Kino  Kino  See fewer,Members only,Diary of a Wimpy Kid: Dog Days (2012)
Brandon McGibbon Carter  Carter  See fewer,Members only,Splice (2009)
Miriam McDonald Haley  Haley  See fewer,Members only,Degrassi: The Next Generation (2001)
Stephen Sparks Dean Richards  Dean Richards  See fewer,Members only,Saw V (2008)
Jennifer Hale Janice Richards  Janice Richards  See fewer,Members only,Mass Effect 3 (2012)
Kaitlyn Leeb Lisa Stewart  Lisa Stewart  See fewer,Members only,Total Recall (I) (2012)
Daniel Kelly Brad Lewis  Brad Lewis  See fewer,Members only,Degrassi: The Next Generation (2001)
Todd Dulmage Referee  Referee  See fewer,Members only,X-Men (2000)
Sterling Jarvis Principal  Principal  See fewer,Members only,The Sentinel (2006)
Jung-Lung Kim Police Officer  Police Officer  See fewer,Members only,Wolves (2014)
Adrienne Kress Dr. Ceciley Lawrence  Dr. Ceciley Lawrence  See fewer,Members only,American Gods (2017)
Tommy Gunn Biker #1 - Robbie (as Thomas Starda)  Biker #1 - Robbie (as Thomas Starda)  See fewer,Members only,Pirates (2005)
Robert Homer Mollohan Biker #2 - Animal (as Robert Mollohan)  Biker #2 - Animal (as Robert Mollohan)  See fewer,Members only,Kane (I)
Casey Hudecki Truck Stop Girl  Truck Stop Girl  See fewer,Members only,Pompeii (I) (2014)
Ryan Brownlee Bartender  Bartender  See fewer,Members only,The Dead Experiment (2013)
Jonathan Llyr Larson  Larson  See fewer,Members only,Killjoys (2015)
Eric Trask Mayor Robinson  Mayor Robinson  See fewer,Members only,Pixels (2015)
Adam MacDonald Marty  Marty  See fewer,Members only,Backcountry (I) (2014)
Maxwell McCabe-Lokos Morrow  Morrow  See fewer,Members only,Max Payne (2008)
Matthew Currie Holmes Setter  Setter  See fewer,Members only,The Curse of Buckout Road (2017)
Eric Daniel Warg  Warg  See fewer,Members only,X-Men: Days of Future Past (2014)
Glen Gould Dart Player  Dart Player  See fewer,Members only,Cold Pursuit (2019)
Kyle Shapiro Karl  Karl  See fewer,Members only,Dragon Blade (2015)
Simon Northwood Fleas  Fleas  See fewer,Members only,Code 8 (2019)
George Tchortov Skip  Skip  See fewer,Members only,Goon (2011)
Eli Martyr Kitt  Kitt  See fewer,Members only,War for the Planet of the Apes (2017)
Alain Moussi Dobie  Dobie  See fewer,Members only,Kickboxer: Retaliation (2018)
Jonny Caines Rackham  Rackham  See fewer,Members only,The Umbrella Academy (2019)
Dean Copkov Trapper  Trapper  See fewer,Members only,Pacific Rim (2013)
Leland Tilden Mange  Mange  See fewer,Members only,Urban Legends: Final Cut (2000)
Issey Abraha Football Fan #1  Football Fan #1  See fewer,Members only,The Sound Of Art (2015)
Wayne Curnew Pool Playing Biker #1  Pool Playing Biker #1  See fewer,Members only,The Second Time Around (2016)
Azra Valani Actor  Actor  See fewer,Members only,Alphas (2011)
Dionne b Warren Police Officer  Police Officer  See fewer,Members only,"Holy Crap, I'm Trapped (2013)"
Jesse Daniel Glass  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,RoboCop (2014)
Ron Laugher Pool Playing Biker (uncredited)  Pool Playing Biker (uncredited)  See fewer,Members only,"Tulipani: Love, Honour and a Bicycle (2017)"
