Name,STARmeter,Known for
Zachary Laoutides Lazaro  Lazaro  See fewer,Members only,Adios Vaya Con Dios (2014)
Samuel Younan Mark  Mark  See fewer,Members only,Behind the Eyes: When My Eyes Go Dark (2016)
Eliel Alvarado Ramirez Child Ghost  Child Ghost  See fewer,Members only,Arise from Darkness (2016)
Elizabeth Martinez Homeowner  Homeowner  See fewer,Members only,Arise from Darkness (2016)
Mónica Esmeralda León Jessica (as Mónica E. León)  Jessica (as Mónica E. León)  See fewer,Members only,Adios Vaya Con Dios (2014)
Sharo Yousif Ernesto  Ernesto  See fewer,Members only,Arise from Darkness (2016)
Alex Villarreal Henchman  Henchman  See fewer,Members only,Arise from Darkness (2016)
Nathalie Mendoza Child Ghost  Child Ghost  See fewer,Members only,Arise from Darkness (2016)
Emmanuel Isaac Aaron  Aaron  See fewer,Members only,Fields of Aaru
Angel Reyna Janitor  Janitor  See fewer,Members only,Arise from Darkness (2016)
Sol Camorlinga Mother  Mother  See fewer,Members only,Black Ruby (2017)
Mickey Synteklas Mini  Mini  See fewer,Members only,Black Ruby (2017)
Galilea Mendoza Maggie  Maggie  See fewer,Members only,Behind the Eyes: When My Eyes Go Dark (2016)
Claudia T. Ramirez Client  Client  See fewer,Members only,Arise from Darkness (2016)
Elijah Wiesner Child Ghost  Child Ghost  See fewer,Members only,Arise from Darkness (2016)
Nathan Ayala Doctor  Doctor  See fewer,Members only,Adios Vaya Con Dios (2014)
Santos Mendoza Jr. Child Ghost  Child Ghost  See fewer,Members only,Arise from Darkness (2016)
Amparo Sanchez Brujua  Brujua  See fewer,Members only,Arise from Darkness (2016)
