Name,STARmeter,Known for
Alec Baldwin Dr. Kennebrew Beauregard  Dr. Kennebrew Beauregard  See fewer,Top 5000,The Departed (2006)
John David Washington Ron Stallworth  Ron Stallworth  See fewer,Top 5000,The Book of Eli (2010)
Isiah Whitlock Jr. Mr. Turrentine  Mr. Turrentine  See fewer,Members only,Cedar Rapids (2011)
Robert John Burke Chief Bridges  Chief Bridges  See fewer,Top 5000,RoboCop 3 (1993)
Brian Tarantina Officer Clay Mulaney  Officer Clay Mulaney  See fewer,Members only,Summer of Sam (1999)
Arthur J. Nascarella Officer Wheaton (as Arthur Nascarella)  Officer Wheaton (as Arthur Nascarella)  See fewer,Members only,The Sopranos (1999)
Ken Garito Sergeant Trapp  Sergeant Trapp  See fewer,Members only,Crash (I) (2004)
Frederick Weller Master Patrolman Andy Landers  Master Patrolman Andy Landers  See fewer,Members only,Armageddon (1998)
Adam Driver Flip Zimmerman  Flip Zimmerman  See fewer,Top 500,Star Wars: Episode VII - The Force Awakens (2015)
Michael Buscemi Jimmy Creek (as Michael Joseph Buscemi)  Jimmy Creek (as Michael Joseph Buscemi)  See fewer,Members only,Blended (2014)
Laura Harrier Patrice Dumas  Patrice Dumas  See fewer,Top 5000,Spider-Man: Homecoming (2017)
Damaris Lewis Odetta  Odetta  See fewer,Members only,Pose (2018)
Ato Blankson-Wood Hakeem  Hakeem  See fewer,Members only,It's Kind of a Funny Story (2010)
Corey Hawkins Kwame Ture  Kwame Ture  See fewer,Members only,Straight Outta Compton (2015)
Dared Wright Officer Cincer  Officer Cincer  See fewer,Members only,Broken Flowers (2005)
Faron Salisbury Officer Sharpe  Officer Sharpe  See fewer,Members only,Black Lightning (2018)
Ryan Eggold Walter Breachway  Walter Breachway  See fewer,Top 5000,"Literally, Right Before Aaron (2012)"
Jasper Pääkkönen Felix Kendrickson  Felix Kendrickson  See fewer,Members only,Vikings (2013)
Paul Walter Hauser Ivanhoe  Ivanhoe  See fewer,Top 5000,"I, Tonya (2017)"
Ashlie Atkinson Connie Kendrickson  Connie Kendrickson  See fewer,Members only,Mr. Robot (2015)
Topher Grace David Duke  David Duke  See fewer,Top 5000,Spider-Man 3 (2007)
Victor Colicchio Steve  Steve  See fewer,Members only,Summer of Sam (1999)
Paul Diomede Jerry  Jerry  See fewer,Members only,Brooklyn's Finest (2009)
Elise Hudson Librarian  Librarian  See fewer,Members only,She's Gotta Have It (2017)
Danny Hoch Agent Y  Agent Y  See fewer,Members only,Black Hawk Down (2001)
Nicholas Turturro Walker  Walker  See fewer,Members only,The Longest Yard (2005)
Ryan Preimesberger Jesse Nayyar  Jesse Nayyar  See fewer,Members only,Saturday Night Live (1975)
Harry Belafonte Jerome Turner  Jerome Turner  See fewer,Members only,Bobby (I) (2006)
Gina Belafonte Gina B.  Gina B.  See fewer,Members only,The Commish (1991)
Ernest Rayford Josh the Waiter  Josh the Waiter  See fewer,Members only,Inside Man (2006)
James Campbell Waiter  Waiter  See fewer,Members only,Boardwalk Empire (2010)
Jared Johnston CSPD Officer Brickhouse  CSPD Officer Brickhouse  See fewer,Members only,Gotham (2014)
Michael J. Burg CSPD Officer Myers  CSPD Officer Myers  See fewer,Members only,Orange Is the New Black (2013)
Jeremy J. Nelson Records Room Officer  Records Room Officer  See fewer,Members only,Misalignment (2016)
Nichelle Bolden Student Activist  Student Activist  See fewer,Members only,BlacKkKlansman (2018)
Ciarah Amaani Protester (uncredited)  Protester (uncredited)  See fewer,Members only,Tales of Brooklyn (2018)
Bob Angelini Klansman (uncredited)  Klansman (uncredited)  See fewer,Members only,Sea Oak (2017)
Gary Ayash 1960's Bar Patron (uncredited)  1960's Bar Patron (uncredited)  See fewer,Members only,House of Cards (2013)
Chris Banks Klansman (uncredited)  Klansman (uncredited)  See fewer,Members only,The Trick or Treat Picture Show (2019)
Daniel Alain Birch KKK member (uncredited)  KKK member (uncredited)  See fewer,Members only,Forgetting Sandy Glass (2016)
Damien Bosco CSPD Officer (uncredited)  CSPD Officer (uncredited)  See fewer,Members only,Catch My Killer (2013)
Kacie Calhoun Inductee Wife (uncredited)  Inductee Wife (uncredited)  See fewer,Members only,Jurassic World (2015)
Elaine L. Chao Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,CBS This Morning (1992)
Janelle Clayton Black Student Union Member (uncredited)  Black Student Union Member (uncredited)  See fewer,Members only,Live From Lincoln Center (1976)
Curt Clendenin Klansman (uncredited)  Klansman (uncredited)  See fewer,Members only,Spider-Man (2002)
David Duke Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,Alt-Right: Age of Rage (2018)
Michael Erik Protestor (uncredited)  Protestor (uncredited)  See fewer,Members only,Stupid Cupid (2018)
Craig muMs Grant Jabbo (uncredited)  Jabbo (uncredited)  See fewer,Members only,Dark Water (2005)
Tessa John-Connor Student (uncredited)  Student (uncredited)  See fewer,Members only,The Irishman (2019)
Jarrod LaBine Klansman (uncredited)  Klansman (uncredited)  See fewer,Members only,Nash Bridges (1996)
Leer Leary Detective (uncredited)  Detective (uncredited)  See fewer,Members only,FBI (2018)
Timal McKen Black Panther (uncredited)  Black Panther (uncredited)  See fewer,Members only,Dietland (2018)
John Mitchell Klansman (uncredited)  Klansman (uncredited)  See fewer,Members only,Booted (2011)
Steven Mnuchin Himself - U.S. Treasury Secretary (archive footage) (uncredited)  Himself - U.S. Treasury Secretary (archive footage) (uncredited)  See fewer,Members only,Mad Max: Fury Road (2015)
Leslie C. Nemet Chef (uncredited)  Chef (uncredited)  See fewer,Members only,Troma's War (1988)
Mark Perrone CIA Officer (uncredited)  CIA Officer (uncredited)  See fewer,Members only,Mozart in the Jungle (2014)
Tom Stratford Hotel Clerk (uncredited)  Hotel Clerk (uncredited)  See fewer,Members only,Unforgettable (2011)
Donald Trump Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Top 5000,Ghosts Can't Do It (1989)
McManus Woodend Chef (uncredited)  Chef (uncredited)  See fewer,Members only,Rocksteppy (2017)
Tejon Wright College Student (uncredited)  College Student (uncredited)  See fewer,Members only,The First Wives Club (2019)
