Name,STARmeter,Known for
Thure Lindhardt Lars  Lars  See fewer,Members only,Bron/Broen (2011)
David Dencik Jimmy  Jimmy  See fewer,Members only,McMafia (2018)
Nicolas Bro Tykke  Tykke  See fewer,Members only,Adam's Apples (2005)
Morten Holst Patrick  Patrick  See fewer,Members only,A Royal Affair (2012)
Hanne Hedelund Moderen  Moderen  See fewer,Members only,The Art of Crying (2006)
Lars Simonsen Faderen  Faderen  See fewer,Members only,Barbara (1997)
Anders Heinrichsen Lasse  Lasse  See fewer,Members only,Valerian and the City of a Thousand Planets (2017)
Jon Lange Bo  Bo  See fewer,Members only,Something's Rockin' (2017)
Lena Bjørn Sygeplejerske  Sygeplejerske  See fewer,Members only,Klovn (2005)
Claus Flygare Ebbe  Ebbe  See fewer,Members only,Dicte: Crime Reporter (2013)
Signe Egholm Olsen Karina  Karina  See fewer,Members only,Into the Wild (2007)
Martin Metz Jonas  Jonas  See fewer,Members only,Kun en pige (1995)
Johannes Lassen Kenneth  Kenneth  See fewer,Members only,1864 (2014)
Peter Plaugborg Sergent  Sergent  See fewer,Members only,Submarino (2010)
Michael Grønnemose Laust  Laust  See fewer,Members only,Room 205 (2007)
Mads Rømer Kim  Kim  See fewer,Members only,Department Q: The Absent One (2014)
