Name,STARmeter,Known for
Kevin Bacon Love  Love  See fewer,Top 5000,Footloose (1984)
Julie Delpy Gina  Gina  See fewer,Members only,Three Colors: White (1994)
Brendan Fraser Pleasure  Pleasure  See fewer,Top 500,The Mummy (1999)
Andy Garcia Fingers  Fingers  See fewer,Top 5000,Ocean's Eleven (2001)
Sarah Michelle Gellar Sorrow  Sorrow  See fewer,Top 5000,Buffy the Vampire Slayer (1997)
Clark Gregg Henry  Henry  See fewer,Top 5000,The Avengers (2012)
Emile Hirsch Tony  Tony  See fewer,Top 5000,Into the Wild (2007)
Forest Whitaker Happiness  Happiness  See fewer,Top 5000,The Last King of Scotland (2006)
Kelly Hu Jiyoung  Jiyoung  See fewer,Top 5000,The Scorpion King (2002)
Evan Parke Danny  Danny  See fewer,Members only,King Kong (2005)
Taylor Nichols Sorrow's Father  Sorrow's Father  See fewer,Members only,Metropolitan (1990)
Victor Rivers Eddie  Eddie  See fewer,Members only,The Mask of Zorro (1998)
Cecilia Suárez Allison  Allison  See fewer,Top 5000,Blue Eyelids (2007)
Todd Stashwick Frank  Frank  See fewer,Members only,The Rundown (2003)
Jon Bernthal Interviewer  Interviewer  See fewer,Top 5000,The Wolf of Wall Street (2013)
William Maier Mr. Parks (as Will Maier)  Mr. Parks (as Will Maier)  See fewer,Members only,More Things That Happened (2007)
Eduardo Victoria Banker #1  Banker #1  See fewer,Members only,Gossip Girl: Acapulco (2013)
Salvador Garcia Jr. Banker #2 (as Salvador Garcia)  Banker #2 (as Salvador Garcia)  See fewer,Members only,Aleksandr's Price (2013)
John Cho Banker #3  Banker #3  See fewer,Top 5000,Harold & Kumar Go to White Castle (2004)
Jason Dolley Young Pleasure  Young Pleasure  See fewer,Members only,Good Luck Charlie (2010)
Sasha Pieterse Young Sorrow  Young Sorrow  See fewer,Top 5000,Inherent Vice (2014)
Alex Terminel Markie  Markie  See fewer,Members only,The Air I Breathe (2007)
Fervio Castillo Young Love  Young Love  See fewer,Members only,The Air I Breathe (2007)
Kari Wuhrer Correspondent  Correspondent  See fewer,Top 5000,Eight Legged Freaks (2002)
Josh Flaum Gina's Assistant  Gina's Assistant  See fewer,Members only,What's News? (2016)
Norma Angelica Clothing Shop Woman  Clothing Shop Woman  See fewer,Members only,Trade (I) (2007)
Lenny Zundel Clothing Shop Owner  Clothing Shop Owner  See fewer,Members only,Bandidas (2006)
Jake Koenig Seedy Old Man  Seedy Old Man  See fewer,Members only,Instructions Not Included (2013)
George Belanger Old Gangster  Old Gangster  See fewer,Members only,Licence to Kill (1989)
Tomás Goros Gangster  Gangster  See fewer,Members only,Tequila Sunrise (1988)
Joan Seuora Morales Gangster  Gangster  See fewer,Members only,The Air I Breathe (2007)
Alejandro de la Peña Gangster  Gangster  See fewer,Members only,Predator (1987)
Diana García Tony's Brunette  Tony's Brunette  See fewer,Members only,Sin Nombre (2009)
Claudia Cervantes Tony's Redhead  Tony's Redhead  See fewer,Members only,Beverly Hills Chihuahua (2008)
Andrew Deichman Pizza Delivery Guy  Pizza Delivery Guy  See fewer,Members only,Sin retorno (2009)
Tania Himelfarb Young Heidi  Young Heidi  See fewer,Members only,The Air I Breathe (2007)
Sherry Ham-Bernard Nurse #1 (as Sherry Ham Bernard)  Nurse #1 (as Sherry Ham Bernard)  See fewer,Members only,The Siege (1998)
Lisa Owen Nurse #2  Nurse #2  See fewer,Members only,Original Sin (2001)
Emilio Savinni Tuddy  Tuddy  See fewer,Members only,Línea nocturna (2006)
Rodrigo Santacruz Teenager #1  Teenager #1  See fewer,Members only,Diablo Guardián (2018)
Aurora Papile Teenager #2 (as Catherine Papile)  Teenager #2 (as Catherine Papile)  See fewer,Members only,A la mala (2015)
Daniel Delevin Julian (uncredited)  Julian (uncredited)  See fewer,Members only,The President
Penelope Kaufer Banker (uncredited)  Banker (uncredited)  See fewer,Members only,Man on Fire (2004)
Caryn Ruby Paparazzi (uncredited)  Paparazzi (uncredited)  See fewer,Members only,Baked Goodes (2016)
