Name,STARmeter,Known for
Mark Duplass Ben  Ben  See fewer,Top 5000,Safety Not Guaranteed (2012)
Alycia Delmore Anna  Anna  See fewer,Members only,Simple Creature (2016)
Joshua Leonard Andrew  Andrew  See fewer,Members only,The Blair Witch Project (1999)
Lynn Shelton Monica  Monica  See fewer,Members only,Sword of Trust (2019)
Trina Willard Lily  Lily  See fewer,Members only,Rocketmen (2014)
Olivia Kid on Bike  Kid on Bike  See fewer,Members only,Humpday (2009)
Stellan Mathiesen Kid on Bike  Kid on Bike  See fewer,Members only,Humpday (2009)
Steven Schardt Disgruntled Driver  Disgruntled Driver  See fewer,Members only,Cavalier (2013)
David Bundgren 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
J. Martin Dinn 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
Paddy Evans-Winfield 'Dionysus' Extra (as Patrick Evans-Winfield)  'Dionysus' Extra (as Patrick Evans-Winfield)  See fewer,Members only,Nothing Against Life (2013)
Joy Brooke Fairfield 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Gauntlet Run: Payback (2018)
Monica Fisk 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
Lori Goldston 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,The Operative: No One Lives Forever (2000)
Jane Hall 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
Tinka Jonakova 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
Tania Kupczak 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Safety Not Guaranteed (2012)
Julian Martlew 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
John Naito 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
Clyde Petersen 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Torrey Pines (2016)
Eric Richards 'Dionysus' Extra  'Dionysus' Extra  See fewer,Members only,Humpday (2009)
Jessie Marion Smith 'Dionysus' Extra (as Jessie Smith)  'Dionysus' Extra (as Jessie Smith)  See fewer,Members only,Left and Leaving (2009)
