Name,STARmeter,Known for
Jason Clarke Dan  Dan  See fewer,Top 5000,Mudbound (2017)
Reda Kateb Ammar  Ammar  See fewer,Members only,A Prophet (2009)
Jessica Chastain Maya  Maya  See fewer,Top 500,Molly's Game (2017)
Kyle Chandler Joseph Bradley  Joseph Bradley  See fewer,Top 5000,Argo (2012)
Jennifer Ehle Jessica  Jessica  See fewer,Top 5000,A Quiet Passion (2016)
Harold Perrineau Jack  Jack  See fewer,Top 5000,Romeo + Juliet (1996)
Jeremy Strong Thomas  Thomas  See fewer,Top 500,The Big Short (2015)
J.J. Kandel J.J.  J.J.  See fewer,Members only,The Hurt Locker (2008)
Wahab Sheikh Detainee on Monitor  Detainee on Monitor  See fewer,Members only,RED 2 (2013)
Alexander Karim Detainee on Monitor  Detainee on Monitor  See fewer,Members only,Dying of the Light (2014)
Nabil Elouahabi Detainee on Monitor  Detainee on Monitor  See fewer,Members only,The Sum of All Fears (2002)
Aymen Hamdouchi Detainee on Monitor  Detainee on Monitor  See fewer,Members only,Green Zone (2010)
Simon Abkarian Detainee on Monitor  Detainee on Monitor  See fewer,Members only,Casino Royale (2006)
Ali Marhyar Interrogator on Monitor  Interrogator on Monitor  See fewer,Members only,"As Above, So Below (2014)"
Parker Sawyers Interrogator on Monitor  Interrogator on Monitor  See fewer,Members only,Southside with You (2016)
Akin Gazi Interrogator on Monitor  Interrogator on Monitor  See fewer,Members only,Prison Break (2005)
Derek Siow Interrogator on Monitor  Interrogator on Monitor  See fewer,Members only,Angel Has Fallen (2019)
Fares Fares Hakim  Hakim  See fewer,Members only,Department Q: The Keeper of Lost Causes (2013)
Mohammad K. Cargo Ship Detainee  Cargo Ship Detainee  See fewer,Members only,Zero Dark Thirty (2012)
Henry Garrett Bagram Guard  Bagram Guard  See fewer,Members only,The Son (2017)
Homayoun Ershadi Hassan Ghul  Hassan Ghul  See fewer,Members only,The Kite Runner (2007)
Darshan Aulakh Pakistani Detention Center Guard  Pakistani Detention Center Guard  See fewer,Members only,Sultan (2016)
Navdeep Singh Faraj Courier  Faraj Courier  See fewer,Members only,Gadaar: The Traitor (2015)
Yoav Levi Abu Faraj al-Libbi  Abu Faraj al-Libbi  See fewer,Members only,The Unorthodox (2018)
Sukhdeep Singh Pakistani Guard at Marriott  Pakistani Guard at Marriott  See fewer,Members only,Zero Dark Thirty (2012)
Musa Sattari Human Khalil al-Balawi  Human Khalil al-Balawi  See fewer,Members only,Zero Dark Thirty (2012)
