Name,STARmeter,Known for
Abbie Cornish Ashley  Ashley  See fewer,Top 500,Candy (2006)
Geoffrey Rivas Manager  Manager  See fewer,Members only,La Bamba (1987)
Austin West Georgie (as Austin Wayne West)  Georgie (as Austin Wayne West)  See fewer,Members only,Prescribed (2011)
Annalee Jefferies Gloria  Gloria  See fewer,Members only,Monsters (2010)
Will Patton Tommy  Tommy  See fewer,Top 5000,Armageddon (1998)
Giovanna Zacarías Enriqueta  Enriqueta  See fewer,Members only,On the Road (2012)
Luci Christian Sally  Sally  See fewer,Members only,Vampire Hunter D (1985)
Harold Torres Isidro  Isidro  See fewer,Members only,ZeroZeroZero (2019)
Javier Zaragoza Felix  Felix  See fewer,Members only,Man on Fire (2004)
Abel Lopez Marroquin Pancho  Pancho  See fewer,Members only,The Girl (I) (2012)
Ángeles Cruz Rosa's Mother (as Angeles Cruz)  Rosa's Mother (as Angeles Cruz)  See fewer,Members only,Get the Gringo (2012)
Maritza Santiago Hernandez Rosa  Rosa  See fewer,Members only,The Girl (I) (2012)
Raúl Castillo Border Agent  Border Agent  See fewer,Members only,We the Animals (2018)
Hanne Jiménez Turcott Waitress  Waitress  See fewer,Members only,Niños del conflicto (2008)
Heber Garnica Car Wash Man  Car Wash Man  See fewer,Members only,The Girl (I) (2012)
Joaquín Maldonado Bolaños Cheko  Cheko  See fewer,Members only,The Girl (I) (2012)
Palemon Olmedo Jesus Antonio  Jesus Antonio  See fewer,Members only,Moronga (2018)
Magdalena Heredia Migrant Mother  Migrant Mother  See fewer,Members only,The Girl (I) (2012)
Ángel Alonso Prayer Man  Prayer Man  See fewer,Members only,Deception (I) (2008)
Luis Fernando Peña Beto  Beto  See fewer,Members only,Amar te duele (2002)
Octavio Manuel Corres Pombo Paco  Paco  See fewer,Members only,The Girl (I) (2012)
Wagive Turcott Fiat Caretaker  Caretaker  See fewer,Members only,The Girl (I) (2012)
Isabel Cruz Daza Edith  Edith  See fewer,Members only,The Girl (I) (2012)
Ivonne Cruz Daza Cecilia  Cecilia  See fewer,Members only,The Girl (I) (2012)
Jose Carlos Rodriguez Gutierrez Police Official  Police Official  See fewer,Members only,The Girl (I) (2012)
Liliana Alberto Ofelia  Ofelia  See fewer,Members only,Gatillero (2008)
Isabel Sanchez Lara Grandmother  Grandmother  See fewer,Members only,The Girl (I) (2012)
Kevin F. Adler US College Student  US College Student  See fewer,Members only,The Girl (I) (2012)
Paeka Campos Border Crossing Girl  Border Crossing Girl  See fewer,Members only,Harbinger (I) (2015)
