Name,STARmeter,Known for
Michel Piccoli Edouard Frenhofer  Edouard Frenhofer  See fewer,Members only,Contempt (1963)
Jane Birkin Liz  Liz  See fewer,Members only,Evil Under the Sun (1982)
Emmanuelle Béart Marianne  Marianne  See fewer,Top 5000,8 Women (2002)
Marianne Denicourt Julienne  Julienne  See fewer,Members only,"Up, Down, Fragile (1995)"
David Bursztein Nicolas  Nicolas  See fewer,Members only,Mesrine Part 2: Public Enemy #1 (2008)
Gilles Arbona Porbus  Porbus  See fewer,Members only,La belle captive (1983)
Marie Belluc Magali  Magali  See fewer,Members only,La Belle Noiseuse (1991)
Marie-Claude Roger Françoise  Françoise  See fewer,Members only,La Belle Noiseuse (1991)
Leïla Remili La servante  La servante  See fewer,Members only,La Belle Noiseuse (1991)
Daphne Goodfellow Deux touristes  Deux touristes  See fewer,Members only,La Belle Noiseuse (1991)
Susan Robertson Deux touristes  Deux touristes  See fewer,Members only,Au Revoir les Enfants (1987)
Bernard Dufour La main du peintre  La main du peintre  See fewer,Members only,Bouillon de culture (1991)
