Name,STARmeter,Known for
Jovan Adepo Boyce  Boyce  See fewer,Members only,Fences (2016)
Wyatt Russell Ford  Ford  See fewer,Top 5000,Everybody Wants Some!! (2016)
Mathilde Ollivier Chloe  Chloe  See fewer,Members only,Boss Level (2020)
Pilou Asbæk Wafner  Wafner  See fewer,Top 5000,Ghost in the Shell (2017)
John Magaro Tibbet  Tibbet  See fewer,Top 5000,The Big Short (2015)
Iain De Caestecker Chase  Chase  See fewer,Members only,Agents of S.H.I.E.L.D. (2013)
Jacob Anderson Dawson  Dawson  See fewer,Members only,Game of Thrones (2011)
Dominic Applewhite Rosenfeld  Rosenfeld  See fewer,Members only,Sex Education (2019)
Gianny Taufer Paul  Paul  See fewer,Members only,Overlord (2018)
Joseph Quinn Grunauer  Grunauer  See fewer,Members only,Game of Thrones (2011)
Bokeem Woodbine Rensin  Rensin  See fewer,Top 5000,Spider-Man: Homecoming (2017)
Erich Redman Dr. Schmidt  Dr. Schmidt  See fewer,Members only,Rush (I) (2013)
Mark McKenna Murphy  Murphy  See fewer,Members only,Sing Street (2016)
Hayley Carmichael Mrs. Lesner  Mrs. Lesner  See fewer,Members only,Tale of Tales (2015)
Marc Rissmann Scherzer  Scherzer  See fewer,Members only,Game of Thrones (2011)
Meg Foster Chloe's Aunt  Chloe's Aunt  See fewer,Top 5000,They Live (1988)
Sarah Finigan French Mother  French Mother  See fewer,Members only,Suffragette (2015)
Gunther Wurger German Officer  German Officer  See fewer,Members only,Overlord (2018)
Bart Lambert Navigator  Navigator  See fewer,Members only,The Final Frolic (2016)
Michael Epp German Soldier  German Soldier  See fewer,Members only,Beyond Valkyrie: Dawn of the 4th Reich (2016)
Tom Mothersdale German Soldier  German Soldier  See fewer,Members only,Treadstone (2019)
Ross Tomlinson Young Man  Young Man  See fewer,Members only,Four Weddings and a Funeral (2019)
Alison Thea-Skot Re-Animated Woman  Re-Animated Woman  See fewer,Members only,Shit Shorts (2018)
Ben Tavassoli Nez  Nez  See fewer,Members only,New Blood (2016)
Shubham Saraf Hays  Hays  See fewer,Members only,6 Underground (2019)
Andy Wareham Richt  Richt  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Nick Roeten The Mistake  The Mistake  See fewer,Members only,Wonder Woman (2017)
Patrick Brammall American Officer  American Officer  See fewer,Members only,No Activity (2015)
Hélène Cardona German Party Guest (uncredited)  German Party Guest (uncredited)  See fewer,Members only,Chocolat (2000)
Adam Collins GI Paratrooper (uncredited)  GI Paratrooper (uncredited)  See fewer,Members only,Mission: Impossible - Fallout (2018)
Peter Dawson German SS Soldier (uncredited)  German SS Soldier (uncredited)  See fewer,Members only,The King's Man (2020)
Shawn Dixon Dead German Soldier #1 (uncredited)  Dead German Soldier #1 (uncredited)  See fewer,Members only,World War Z (2013)
James Galvin Nazi Soldier (uncredited)  Nazi Soldier (uncredited)  See fewer,Members only,The Lake Erie Murders (2018)
David Gambier Nazi Soldier (uncredited)  Nazi Soldier (uncredited)  See fewer,Members only,EastEnders (1985)
Jorge Leon Martinez US Soldier (uncredited)  US Soldier (uncredited)  See fewer,Members only,Solo: A Star Wars Story (2018)
Mickey Lewis Nazi Soldier (uncredited)  Nazi Soldier (uncredited)  See fewer,Members only,B&B (2017)
Éva Magyar Aunt Simone (uncredited)  Aunt Simone (uncredited)  See fewer,Members only,X-Men: First Class (2011)
James Thomas Scott French Prisoner (uncredited)  French Prisoner (uncredited)  See fewer,Members only,Dangerous Liaison (2018)
Dean Weir US General (uncredited)  US General (uncredited)  See fewer,Members only,Fast & Furious 9 (2020)
John Whitby German SS Soldier (uncredited)  German SS Soldier (uncredited)  See fewer,Members only,Swimming with Men (2018)
Chris Wilkinson Lab Technician (uncredited)  Lab Technician (uncredited)  See fewer,Members only,B&B (2017)
Ryan Wiseman German SS Soldier (uncredited)  German SS Soldier (uncredited)  See fewer,Members only,Intus: KMA Prequel Project
Gunter Würger German Officer (uncredited)  German Officer (uncredited)  See fewer,Members only,U-571 (2000)
