Name,STARmeter,Known for
Parineeti Chopra Jasmeet  Jasmeet  See fewer,Members only,Hasee Toh Phasee (2014)
Arjun Kapoor Param  Param  See fewer,Members only,Gunday (2014)
Aditya Seal Sam  Sam  See fewer,Members only,Purani Jeans (2014)
Hiten Patel Immigrant  Immigrant  See fewer,Members only,Four Weddings and a Funeral (2019)
Vaunisha Kapoor Club Goer  Club Goer  See fewer,Members only,Fan (I) (2016)
Shreya Mehta Alisha  Alisha  See fewer,Members only,Girls Hostel (2018)
Atul Sharma Immigrant  Immigrant  See fewer,Members only,Andaz Tera Mera
Joakim Skarli Posh Party Guest  Posh Party Guest  See fewer,Members only,Spider-Man: Far from Home (2019)
Satish Kaushik Gurnaam  Gurnaam  See fewer,Members only,In Your Name (2003)
Sonia Goswami Posh Party Diner  Posh Party Diner  See fewer,Members only,Final Score (2018)
Katie Iqbal  Actress  Actress  See fewer,Members only,BOSS: Baap of Special Services (2019)
Alankrita Sahai Alisha  Alisha  See fewer,Members only,Jabariya Jodi (2019)
Manoj Anand Boat Immigrant  Boat Immigrant  See fewer,Members only,Bhoothnath Returns (2014)
Sammy John Heaney Dancer  Dancer  See fewer,Members only,Suruli (2020)
Kuldeep N. Posh Party Waitress / Posh Party Guest  Posh Party Waitress / Posh Party Guest  See fewer,Members only,Pagalpanti (2019)
Anil Charanjeett Iqbal (as Anil Mange)  Iqbal (as Anil Mange)  See fewer,Members only,Living Idle (2017)
Paul Blackwell Police officer  Police officer  See fewer,Members only,Guardians of the Galaxy (2014)
Glenn Webster Security / Party Guest  Security / Party Guest  See fewer,Members only,Harlots (2017)
Bharat Mistri Wedding Suit Boutique Owner  Wedding Suit Boutique Owner  See fewer,Members only,Fan (I) (2016)
Kishore Bhatt Mosque Goer  Mosque Goer  See fewer,Members only,Fan (I) (2016)
Vital Karia Posh Party Diner  Posh Party Diner  See fewer,Members only,De De Pyaar De (2019)
Karl-Martin Rantapelkonen Smuggler  Smuggler  See fewer,Members only,The Strangers (I) (2019)
Raj Awasti Immigrant  Immigrant  See fewer,Members only,Fan (I) (2016)
Manish Kumar Srivastava Shyam  Shyam  See fewer,Members only,Gold (I) (2018)
Tindy C. Chaggar Restaurant Customer  Restaurant Customer  See fewer,Members only,Phantom (I) (2015)
Ammar Taalwala  Actor  Actor  See fewer,Members only,Badla (2019)
Minhaz Zee Rafiq  Rafiq  See fewer,Members only,Suruli (2020)
Amer Patel Murlidharan  Murlidharan  See fewer,Members only,Humans (2015)
Mariia Legun Posh guest  Posh guest  See fewer,Members only,The Aeronauts (2019)
Frina Mehta Mean British Indian Girl  Mean British Indian Girl  See fewer,Members only,Suruli (2020)
Nicholas Benjamin Party Guest (as Nicholas Bejamin)  Party Guest (as Nicholas Bejamin)  See fewer,Members only,Three Dots and a Dash (2019)
Jitendra Rai Immigrant (as Jitendra Kumar)  Immigrant (as Jitendra Kumar)  See fewer,Members only,'83 (2020)
Sonam Nanwani Actress  Actress  See fewer,Members only,Gold (I) (2018)
Abdul Hakim Joy Seven Eleven Staff  Seven Eleven Staff  See fewer,Members only,Someone Like You (2020)
Kevin Matadeen Immigrant  Immigrant  See fewer,Members only,Walking on Sunshine (2014)
Mohit Chhabra Harpreet's Husband  Harpreet's Husband  See fewer,Members only,Bhaijaan Elo Re (2018)
Michael Lumb Prince  Prince  See fewer,Members only,Kill the Florist (2015)
Denis Michallet French Policeman  French Policeman  See fewer,Members only,Angel of Evil (2010)
Pratik Dixit KG  KG  See fewer,Members only,Bang Bang (I) (2014)
Kinjal Posh Party Guest  Posh Party Guest  See fewer,Members only,Suruli (2020)
Dash Jivram Immigrant  Immigrant  See fewer,Members only,De De Pyaar De (2019)
Umesh Wadhvani Immigrant  Immigrant  See fewer,Members only,Morbius (2020)
Jay Gandhi Jameel - Mosque Visitor  Jameel - Mosque Visitor  See fewer,Members only,Judgementall Hai Kya (2019)
Alexander Szelle Town Hall Shopper  Town Hall Shopper  See fewer,Members only,Namaste England (2018)
Sanjana G. Sandhu Woman taking on Phone  Woman taking on Phone  See fewer,Members only,Fan (I) (2016)
Preety Tarsariya Posh Party Diner  Posh Party Diner  See fewer,Members only,Love Will Take Over (2018)
Jithu Paul Lead Background Dancer (Bhare Bazaar)  Lead Background Dancer (Bhare Bazaar)  See fewer,Members only,Rat on a Highway (2020)
Clément Giren French Policeman  French Policeman  See fewer,Members only,Avec toi (2019)
Debbie Cameron Home Office Assistant  Home Office Assistant  See fewer,Members only,Hatton Garden the Heist (2016)
Chirag N. Patel Immigrant  Immigrant  See fewer,Members only,Kaappaan (2019)
Raj & Pablo Raj / Pablo  Raj / Pablo  See fewer,Members only,Namaste England (2018)
Jashan Singh Arneja Kuljeet  Kuljeet  See fewer,Members only,Namaste England (2018)
Rimpy Rooprai Immigrant  Immigrant  See fewer,Members only,Meri Mohabbat (2018)
Gergo Baranyi Passenger (uncredited)  Passenger (uncredited)  See fewer,Members only,De De Pyaar De (2019)
