Name,STARmeter,Known for
Daniel Brühl Alex Garel  Alex Garel  See fewer,Top 5000,Good Bye Lenin! (2003)
Marta Etura Lana Levy  Lana Levy  See fewer,Members only,Sleep Tight (2011)
Alberto Ammann David Garel  David Garel  See fewer,Members only,Cell 211 (2009)
Claudia Vega Eva  Eva  See fewer,Members only,Zip & Zap and the Marble Gang (2013)
Anne Canovas Julia  Julia  See fewer,Members only,Ready to Wear (1994)
Lluís Homar Max  Max  See fewer,Members only,Broken Embraces (2009)
Sara Rosa Losilla Prototipo 519 (as Sara Rosa)  Prototipo 519 (as Sara Rosa)  See fewer,Members only,Hospital Central (2000)
Manel Dueso Profesor (as Manuel Dueso)  Profesor (as Manuel Dueso)  See fewer,Members only,The Body (2012)
Ona Casamiquela Dorotea  Dorotea  See fewer,Members only,Para Elisa (2012)
Peter Vives Eric  Eric  See fewer,Members only,The Time in Between (2013)
Jordi Díaz Médico  Médico  See fewer,Members only,Isabel (2011)
Oscar Valsecchi Camarero  Camarero  See fewer,Members only,11-11-11 (2011)
Bernat Saumell Alumno Laboratorio #1  Alumno Laboratorio #1  See fewer,Members only,The Corpse of Anna Fritz (2015)
Juan Campavadal Alumno Laboratorio #2  Alumno Laboratorio #2  See fewer,Members only,Myway (2007)
Harris Gordon Policía (as Harris James Gordon)  Policía (as Harris James Gordon)  See fewer,Members only,Red Lights (2012)
Ignasi Martín Niño 519  Niño 519  See fewer,Members only,Febrer (2004)
Ester Maíllo Chica en fiesta de graduación (uncredited)  Chica en fiesta de graduación (uncredited)  See fewer,Members only,[REC] 4: Apocalypse (2014)
