Name,STARmeter,Known for
Thomas Haden Church Ray Wincott  Ray Wincott  See fewer,Top 5000,Sideways (2004)
Josh Wiggins Justin Wincott  Justin Wincott  See fewer,Members only,Mean Dreams (2016)
Luke Kleintank Tyler Harne  Tyler Harne  See fewer,Top 5000,The Man in the High Castle (2015)
Lauren Graham Pamela Wincott  Pamela Wincott  See fewer,Top 5000,Gilmore Girls (2000)
Robbie Amell Kyle Wincott  Kyle Wincott  See fewer,Top 5000,The Duff (2015)
Mia Xitlali Carmen  Carmen  See fewer,Members only,Selling Rosario (2014)
Dejon LaQuake Chuy  Chuy  See fewer,Members only,Unbelievable (2019)
Jay Hernandez Sergeant Reyes  Sergeant Reyes  See fewer,Top 5000,Hostel (2005)
Owen Harn Deputy Stack  Deputy Stack  See fewer,Members only,Vice Principals (2016)
Joseph Julian Soria Emilio  Emilio  See fewer,Members only,Crank: High Voltage (2009)
Raymond W. Beal Animal Control Handler #1 / Marine (as Raymond Beal)  Animal Control Handler #1 / Marine (as Raymond Beal)  See fewer,Members only,The Amazing Spider-Man (2012)
Edgar Arreola Cartel Leader  Cartel Leader  See fewer,Members only,Fonzo
Jason Davis Police Officer (as Jason Alexander Davis)  Police Officer (as Jason Alexander Davis)  See fewer,Members only,The Accountant (2016)
Pete Burris S-2 Major  S-2 Major  See fewer,Members only,Insurgent (2015)
Miles Mussenden Captain  Captain  See fewer,Members only,Cloak & Dagger (2018)
Joan Q. Scott Blue-haired Lady  Blue-haired Lady  See fewer,Members only,Black Lightning (2018)
Andrene Ward-Hammond Receptionist  Receptionist  See fewer,Members only,Loving (2016)
Ian Gregg Latino Kid  Latino Kid  See fewer,Members only,Zombieland: Double Tap (2019)
Thomas La Marche Bike Teen #1  Bike Teen #1  See fewer,Members only,Noah (2014)
Alexander Schuler Bike Teen #2 (as Alex Schuler)  Bike Teen #2 (as Alex Schuler)  See fewer,Members only,American Animals (2018)
Zarina Aurah Afghan Village Woman  Afghan Village Woman  See fewer,Members only,Eric Vence Green Presents (2011)
Varkas Everest Afghan Village Man #1  Afghan Village Man #1  See fewer,Members only,Dreamer: Inspired by a True Story (2005)
Nazareth Dairian Afghan Village Man #2  Afghan Village Man #2  See fewer,Members only,Taken 3 (2014)
Naim Alherimi Afghan Village Man #3 (as Naim D. Alherimi)  Afghan Village Man #3 (as Naim D. Alherimi)  See fewer,Members only,Geostorm (2017)
Issa Alherimi Afghan Village Man #4  Afghan Village Man #4  See fewer,Members only,Max (I) (2015)
Zeeko Zaki Afghan Policeman  Afghan Policeman  See fewer,Top 5000,Allegiant (2016)
Eduardo Gonzalez Cartel Guy  Cartel Guy  See fewer,Members only,The Box of Sergius (2010)
David J. Flores Bike Kid #1 (as David Flores)  Bike Kid #1 (as David Flores)  See fewer,Members only,Clinger (2015)
Ethan Alexander McGee Bike Kid #2 (as Ethan McGee)  Bike Kid #2 (as Ethan McGee)  See fewer,Members only,The Darkest Minds (2018)
Khamary Grant Bike Kid #3  Bike Kid #3  See fewer,Members only,Fist Fight (2017)
Hayley Joplin Bike Park Teen (as Hayley Alexis Joplin)  Bike Park Teen (as Hayley Alexis Joplin)  See fewer,Members only,Max (I) (2015)
Nik Allen Moving Truck Driver  Moving Truck Driver  See fewer,Members only,Avengers: Infinity War (2018)
Jack Solomon Marine Dog Handler  Marine Dog Handler  See fewer,Members only,Max (I) (2015)
Sean Archulet Highway Patrol Officer  Highway Patrol Officer  See fewer,Members only,Legends & Lies (2015)
Christian Brunetti Alpha Team Leader / Marine  Alpha Team Leader / Marine  See fewer,Members only,Army Wives (2007)
Carlos Max  Max  See fewer,Members only,Max 2: White House Hero (2017)
Atlas Draco  Draco  See fewer,Members only,Frostbitten (2006)
Odin Loki  Loki  See fewer,Members only,Water Loving Doggies II (2011)
Ruscoe Chihuahua #1  Chihuahua #1  See fewer,Members only,Max (I) (2015)
Angel Chihuahua #2  Chihuahua #2  See fewer,Members only,Max (I) (2015)
Daisy Chihuahua #3  Chihuahua #3  See fewer,Members only,Max (I) (2015)
Dane Chihuahua #4  Chihuahua #4  See fewer,Members only,Max (I) (2015)
Mo-Mo Chihuahua #5  Chihuahua #5  See fewer,Members only,Max (I) (2015)
Blaster Chihuahua #6  Chihuahua #6  See fewer,Members only,Please Stand By (2017)
