Name,STARmeter,Known for
Nate Parker Nat Turner  Nat Turner  See fewer,Members only,Arbitrage (2012)
Armie Hammer Samuel Turner  Samuel Turner  See fewer,Top 500,The Social Network (2010)
Penelope Ann Miller Elizabeth Turner  Elizabeth Turner  See fewer,Top 5000,The Artist (I) (2011)
Jackie Earle Haley Raymond Cobb  Raymond Cobb  See fewer,Top 5000,Watchmen (2009)
Mark Boone Junior Reverend Walthall (as Mark Boone Jr.)  Reverend Walthall (as Mark Boone Jr.)  See fewer,Top 5000,Memento (2000)
Colman Domingo Hark  Hark  See fewer,Members only,Lincoln (2012)
Aunjanue Ellis Nancy  Nancy  See fewer,Members only,Men of Honor (2000)
Dwight Henry Isaac Turner  Isaac Turner  See fewer,Members only,Beasts of the Southern Wild (2012)
Aja Naomi King Cherry  Cherry  See fewer,Top 5000,The Upside (2017)
Esther Scott Bridget  Bridget  See fewer,Members only,Austin Powers in Goldmember (2002)
Roger Guenveur Smith Isaiah  Isaiah  See fewer,Members only,Dope (2015)
Gabrielle Union Esther  Esther  See fewer,Top 5000,Bring It On (2000)
Tony Espinosa Young Nat Turner  Young Nat Turner  See fewer,Members only,Suburbicon (2017)
Jayson Warner Smith Earl Fowler  Earl Fowler  See fewer,Members only,American Made (2017)
Jason Stuart Joseph Randall  Joseph Randall  See fewer,Members only,Tangerine (2015)
Chiké Okonkwo Will  Will  See fewer,Members only,Burning Sands (2017)
Katie Garfield Catherine Turner  Catherine Turner  See fewer,Members only,Legacies (2018)
Kai Norris Jasper  Jasper  See fewer,Members only,Forced Move (2016)
Chris Greene Nelson  Nelson  See fewer,Members only,Queen of the South (2016)
Kelvin Harrison Jr. Simon  Simon  See fewer,Members only,It Comes at Night (2017)
Steve Coulter General Childs  General Childs  See fewer,Members only,Yellowstone (2018)
Jeryl Prescott Janice  Janice  See fewer,Members only,The Walking Dead (2010)
Justin Randell Brooke Guiles Reese  Guiles Reese  See fewer,Members only,The Founder (2016)
Dominic Bogart Hank Fowler  Hank Fowler  See fewer,Members only,Arrow (2012)
Justin M. Smith Jethro  Jethro  See fewer,Members only,8 Slices (2020)
Allen Phoenix Abner (as Allen Scott)  Abner (as Allen Scott)  See fewer,Members only,Why Did I Get Married? (2007)
Aiden Flowers Young John Clarke  Young John Clarke  See fewer,Members only,The Originals (2013)
Dane Davenport John Clarke  John Clarke  See fewer,Members only,Hidden Figures (2016)
Ryan Mulkay Jesse  Jesse  See fewer,Members only,The Land (2016)
Danny Vinson Benjamin Turner  Benjamin Turner  See fewer,Members only,Leatherheads (2008)
Tom Proctor E.T. Brantley  E.T. Brantley  See fewer,Members only,The Ballad of Buster Scruggs (2018)
Dan Cox Sheriff  Sheriff  See fewer,Members only,Talladega Nights: The Ballad of Ricky Bobby (2006)
Brad Schmidt Lieutenant Akers  Lieutenant Akers  See fewer,Members only,Here and Now (2018)
William Mark McCullough White Man (as Mark Mccullough)  White Man (as Mark Mccullough)  See fewer,Members only,American Made (2017)
Chief Olaitan Ezekiel  Ezekiel  See fewer,Members only,The Birth of a Nation (2016)
Coletrane Williams Rebel Boy #1  Rebel Boy #1  See fewer,Members only,Walk (III) (2016)
Elijah C. Walker Rebel Boy #2  Rebel Boy #2  See fewer,Members only,The Birth of a Nation (2016)
Alkoya Brunson Young Hark  Young Hark  See fewer,Members only,Hidden Figures (2016)
Hank Stone Slave Driver  Slave Driver  See fewer,Members only,The Punisher (2004)
Cullen Moss Man  Man  See fewer,Members only,Hidden Figures (2016)
Gabriela Novogratz Woman  Woman  See fewer,Members only,My Friend Dahmer (2017)
Griffin Freeman Young Samuel Turner  Young Samuel Turner  See fewer,Members only,Atlanta (2016)
Courtney Julien Rebel Slave #1  Rebel Slave #1  See fewer,Members only,Black Panther (2018)
Tim McAdams Rebel Slave #2  Rebel Slave #2  See fewer,Members only,Black Panther (2018)
Todd Terry Rebel Slave #3  Rebel Slave #3  See fewer,Members only,Breaking Bad (2008)
David Andrew Nash Rebel Slave #4  Rebel Slave #4  See fewer,Members only,The Truman Show (1998)
Jaye Tyroff Armed White #1  Armed White #1  See fewer,Members only,Allegiant (2016)
David Paul Lord Armed White #2 (as David Lord)  Armed White #2 (as David Lord)  See fewer,Members only,Ant-Man and the Wasp (2018)
Scott Loeser Armed White #3  Armed White #3  See fewer,Members only,Avengers: Infinity War (2018)
Greg Sproles Armed White #4  Armed White #4  See fewer,Members only,Black Panther (2018)
Andy Martin White Townsman  White Townsman  See fewer,Members only,No Parking (2018)
Kemuel Crossty Rebel Man  Rebel Man  See fewer,Members only,Neighbors 2: Sorority Rising (2016)
Vincent Anthony Fowler Slave (uncredited)  Fowler Slave (uncredited)  See fewer,Members only,404 (2015)
Damon Bellmon Turner Hideaway (uncredited)  Turner Hideaway (uncredited)  See fewer,Members only,Tazmanian Devil
Gregory Black Rebel Slave (uncredited)  Rebel Slave (uncredited)  See fewer,Members only,Love Under New Management: The Miki Howard Story (2016)
Bradley Bowen Militia General (uncredited)  Militia General (uncredited)  See fewer,Members only,The Flight
Glenn D. Bridges Armed Citizen (uncredited)  Armed Citizen (uncredited)  See fewer,Members only,Beast of Burden (2018)
Anthony Bryant Rebel Slave (uncredited)  Rebel Slave (uncredited)  See fewer,Members only,Killerman (2019)
Victoria Budkey Lynch Mob (uncredited)  Lynch Mob (uncredited)  See fewer,Members only,The Pizza Delivery Boy Who Saved the World (2018)
Sheila Cochran General Child's Wife (uncredited)  General Child's Wife (uncredited)  See fewer,Members only,The Do-Over (2016)
Logan Coffey Son (uncredited)  Son (uncredited)  See fewer,Members only,D-Railed (2018)
Nicole Davis Angel (uncredited)  Angel (uncredited)  See fewer,Members only,Justice: By Any Means (2015)
Dehz Donahue Union Soldier (uncredited)  Union Soldier (uncredited)  See fewer,Members only,Mister Gates
Morgen Dukes Kid (uncredited)  Kid (uncredited)  See fewer,Members only,The Little Mermaid (2018)
Shannon Edwards Farmer (uncredited)  Farmer (uncredited)  See fewer,Members only,The Vow (2012)
Tiffany Milam Edwards General Childs' Daughter (uncredited)  General Childs' Daughter (uncredited)  See fewer,Members only,The Exchange (2018)
Samuel Lee Fudge Rebel Slave (uncredited)  Rebel Slave (uncredited)  See fewer,Members only,SistAhood (2019)
Jon M Hudson Angry Citizen (uncredited)  Angry Citizen (uncredited)  See fewer,Members only,Back to One (II) (2014)
Kimberly Hester Huffstetler Lynch Mob (uncredited)  Lynch Mob (uncredited)  See fewer,Members only,War Room (2015)
Richard Jones Plantation Owner (uncredited)  Plantation Owner (uncredited)  See fewer,Members only,Dirty Grandpa (2016)
Shane Kelly Slave Owner (uncredited)  Slave Owner (uncredited)  See fewer,Members only,The Rose (2017)
Deon Lewis Jr. Rebel Slave (uncredited)  Rebel Slave (uncredited)  See fewer,Members only,Tazmanian Devil
John Archer Lundgren Irate Citizen (uncredited)  Irate Citizen (uncredited)  See fewer,Members only,Mission (I) (2018)
Alyssa AnnMarie Marquez Lily Randall (uncredited)  Lily Randall (uncredited)  See fewer,Members only,The Little Mermaid (2018)
Eric McCrea Militia Soldier (uncredited)  Militia Soldier (uncredited)  See fewer,Members only,Split (VII) (2016)
David Michael-Smith Armed Citizen (uncredited)  Armed Citizen (uncredited)  See fewer,Members only,Watchmen (2019)
Bill Mitchell Townsmen (uncredited)  Townsmen (uncredited)  See fewer,Members only,Preserve (I) (2013)
Melvin Kindall Myles Rebel Slave (uncredited)  Rebel Slave (uncredited)  See fewer,Members only,Dazzle: the Beginning (2018)
Daniel Nickels Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,Write About Me
Christian I. Noble Rebel Slave (uncredited)  Rebel Slave (uncredited)  See fewer,Members only,Game of Silence (2016)
Sherod Ogletree Rebel Slave (uncredited)  Rebel Slave (uncredited)  See fewer,Members only,Keeping Up with the Joneses (2016)
Dean Phillippi Sr. Court Official (uncredited)  Court Official (uncredited)  See fewer,Members only,Summer of '67 (2018)
Joshua Brian Pierce Armed White (uncredited)  Armed White (uncredited)  See fewer,Members only,The Gift (VI) (2015)
Thiree Pinnock Emaciated Slave #1 (uncredited)  Emaciated Slave #1 (uncredited)  See fewer,Members only,Snowfall (2017)
Patrick Roper Slave Buyer (uncredited)  Slave Buyer (uncredited)  See fewer,Members only,Florida Girls (2019)
Addison Slater Young Catherine (uncredited)  Young Catherine (uncredited)  See fewer,Members only,Love & Debt (2019)
Mark Smith Armed White (uncredited)  Armed White (uncredited)  See fewer,Members only,Baywatch (2017)
Dennis E. Williams Slave Owner (uncredited)  Slave Owner (uncredited)  See fewer,Members only,Amanda and the Easter Bunny
