Name,STARmeter,Known for
Kirsten Dunst Justine  Justine  See fewer,Top 500,Spider-Man (2002)
Charlotte Gainsbourg Claire  Claire  See fewer,Top 5000,Antichrist (2009)
Alexander Skarsgård Michael  Michael  See fewer,Top 500,True Blood (2008)
Brady Corbet Tim  Tim  See fewer,Members only,Funny Games (2007)
Cameron Spurr Leo  Leo  See fewer,Members only,Melancholia (2011)
Charlotte Rampling Gaby  Gaby  See fewer,Top 5000,45 Years (2015)
Jesper Christensen Little Father  Little Father  See fewer,Members only,Spectre (I) (2015)
John Hurt Dexter  Dexter  See fewer,Top 5000,1984 (1984)
Stellan Skarsgård Jack  Jack  See fewer,Top 5000,Good Will Hunting (1997)
Udo Kier Wedding Planner  Wedding Planner  See fewer,Top 5000,The Painted Bird (2019)
Kiefer Sutherland John  John  See fewer,Top 5000,24 (2001)
James Cagnard Michael's Father  Michael's Father  See fewer,Members only,Stinger (2005)
Deborah Fronko Michael's Mother  Michael's Mother  See fewer,Members only,I taket lyser stjärnorna (2009)
Charlotta Miller Betty 1  Betty 1  See fewer,Members only,Svamp (2011)
Claire Miller Betty 2  Betty 2  See fewer,Members only,Molanders (2013)
Gary Whitaker Limo Driver  Limo Driver  See fewer,Members only,First of the Summer Wine (1988)
Katrine Sahlstrøm Girl with Guitar (as Katrine Acheche Sahlstrøm)  Girl with Guitar (as Katrine Acheche Sahlstrøm)  See fewer,Members only,Ai Weiwei: The Fake Case (2013)
Christian Geisnæs Wedding Photographer  Wedding Photographer  See fewer,Members only,Nymphomaniac: Vol. I (2013)
Stefan Cronwall Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,Fallet (2017)
Peter Ekedahl Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,Thelma (2017)
Christian Kinell Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,Vilsen (2016)
Lovisa Håkansdotter Wallin Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,Lars and the Baron (2016)
