Name,STARmeter,Known for
Kevin Spacey Henry Carter  Henry Carter  See fewer,Top 5000,The Usual Suspects (1995)
Joe Nunez Recording Supervisor (as Joseph A. Nuñez)  Recording Supervisor (as Joseph A. Nuñez)  See fewer,Members only,Superbad (2007)
Mark Webber Jeremy  Jeremy  See fewer,Top 5000,Flesh and Blood (2017)
Keke Palmer Jemma  Jemma  See fewer,Top 5000,Hustlers (2019)
Sierra Aylina McClain Carina  Carina  See fewer,Members only,Daddy's Little Girls (2007)
Ada Luz Pla Teacher  Teacher  See fewer,Members only,Wheels (II) (2014)
Saffron Burrows Kate  Kate  See fewer,35,Deep Blue Sea (1999)
Jack Huston Shamus  Shamus  See fewer,Top 5000,Kill Your Darlings (2013)
Pell James Daisy  Daisy  See fewer,Members only,Zodiac (2007)
Mei Melançon Miyu  Miyu  See fewer,Members only,X-Men: The Last Stand (2006)
Dallas Roberts Patrick  Patrick  See fewer,Top 500,3:10 to Yuma (2007)
Andrew Sibner Richie  Richie  See fewer,Members only,The Girl with the Dragon Tattoo (2011)
Troy Metcalf O.T.  O.T.  See fewer,Members only,The Middle (2009)
Kendall Clement Uncle Jim  Uncle Jim  See fewer,Members only,Silicon Towers (1999)
Jesse Plemons Jesus  Jesus  See fewer,38,Game Night (I) (2018)
Braxton Pope Braxton  Braxton  See fewer,Members only,The Deleted (2016)
Robert Loggia Dr. Robert Carter  Dr. Robert Carter  See fewer,Members only,Big (1988)
Clayton Rohner Dr. McBurney  Dr. McBurney  See fewer,Members only,Ozark (2017)
Ken Weiler Jason  Jason  See fewer,Members only,CSI: Crime Scene Investigation (2000)
Joel Gretsch Evan  Evan  See fewer,Members only,Push (2009)
Aimee Garcia Check-out Girl  Check-out Girl  See fewer,Top 5000,Dexter (2006)
Tiernan Burns Tiernan  Tiernan  See fewer,Members only,Shrink (2009)
Mystro Clark Dr. Morton  Dr. Morton  See fewer,Members only,Chairman of the Board (1998)
Justin Alston Rio  Rio  See fewer,Members only,From Above (2013)
Brian Palermo Mitch  Mitch  See fewer,Members only,Girl Vs. Monster (2012)
Philip Pavel Neil  Neil  See fewer,Members only,Meet Dave (2008)
Michelle Columbia Geisha Hostess  Geisha Hostess  See fewer,Members only,Shrink (2009)
Laura Ramsey Keira  Keira  See fewer,Top 5000,The Ruins (2008)
Ashley Greene Missy (as Ashley Michele Greene)  Missy (as Ashley Michele Greene)  See fewer,Top 5000,Twilight (I) (2008)
Robert Farrior Bryce  Bryce  See fewer,Members only,American Made (2017)
Branden Morgan Eric  Eric  See fewer,Members only,Jimmy the Saint (2017)
Brian Huskey Film Executive #1  Film Executive #1  See fewer,Members only,Land of the Lost (2009)
Jillian Armenante Karen  Karen  See fewer,Members only,Vice (I) (2018)
Jennifer Rade Fan (Woman)  Fan (Woman)  See fewer,Members only,Motorama (1991)
Derek Alvarado Ramirez  Ramirez  See fewer,Members only,Wakefield (2016)
Thomas Moffett Director  Director  See fewer,Members only,An Actor Prepares (2018)
Joe Nieves Lil King  Lil King  See fewer,Members only,How I Met Your Mother (2005)
Bobby Arnot Intern  Intern  See fewer,Members only,Machine Gun Preacher (2011)
Weston Middleton P.A.  P.A.  See fewer,Members only,Guardians of the Galaxy (2014)
Mina Olivera Make-up Girl  Make-up Girl  See fewer,Members only,Dark Amazon (2014)
Gore Vidal George Charles  George Charles  See fewer,Members only,Gattaca (1997)
Rakefet Abergel Orderly (uncredited)  Orderly (uncredited)  See fewer,Members only,Boo (I) (2019)
Ike Barinholtz Steve (uncredited)  Steve (uncredited)  See fewer,Top 5000,Suicide Squad (2016)
Damian Cecere Intern Supervisor (uncredited)  Intern Supervisor (uncredited)  See fewer,Members only,Fresh Off the Boat (2015)
Jan Devereaux Carter's Receptionist (uncredited)  Carter's Receptionist (uncredited)  See fewer,Members only,"Legally Blonde 2: Red, White & Blonde (2003)"
Aurelius DiBarsanti Guest (uncredited)  Guest (uncredited)  See fewer,Members only,Act of Valor (2012)
Josephine Ganner Party Girl (uncredited)  Party Girl (uncredited)  See fewer,Members only,The Artist (I) (2011)
Daniel Joseph Paparazzi (uncredited)  Paparazzi (uncredited)  See fewer,Members only,Abducted (2018)
Gina Juliet Receptionist (uncredited)  Receptionist (uncredited)  See fewer,Members only,A Likely Story (2011)
Richard Schimmelpfenneg Rasta / Burning Man (uncredited)  Rasta / Burning Man (uncredited)  See fewer,Members only,Grooming Giselle (2013)
Sonny Scozzari Prep School Student (uncredited)  Prep School Student (uncredited)  See fewer,Members only,"Tent City, USA (2011)"
Yoni Tabac Male Shopper (uncredited)  Male Shopper (uncredited)  See fewer,Members only,Citizen Toxie: The Toxic Avenger IV (2000)
Ryan Van de Kamp Buchanan Le Deux Bartender (uncredited)  Le Deux Bartender (uncredited)  See fewer,Members only,The Proposal (I) (2009)
Pleasant Wayne Jemma's Mother (uncredited)  Jemma's Mother (uncredited)  See fewer,Members only,CSI: NY (2004)
Robin Williams Jack Holden (uncredited)  Jack Holden (uncredited)  See fewer,Top 5000,Mrs. Doubtfire (1993)
Don Winston Scott (uncredited)  Scott (uncredited)  See fewer,Members only,Behind Enemy Lines (2001)
Ilya Jonathan Zaydenberg Rude Pedestrian (uncredited)  Rude Pedestrian (uncredited)  See fewer,Members only,Pathology (2008)
