Name,STARmeter,Known for
Manuela Velasco Ángela Vidal  Ángela Vidal  See fewer,Top 5000,REC (2007)
Paco Manzanedo Guzmán  Guzmán  See fewer,Members only,La fuga (2012)
Héctor Colomé Dr. Ricarte  Dr. Ricarte  See fewer,Members only,Libertarias (1996)
Ismael Fritschi Nic  Nic  See fewer,Members only,The Ministry of Time (2015)
Críspulo Cabezas Lucas  Lucas  See fewer,Members only,Barrio (1998)
Mariano Venancio Capitán Ortega  Capitán Ortega  See fewer,Members only,Camino (2008)
María Alfonsa Rosso Invitada Boda (as Mª Alfonsa Rosso)  Invitada Boda (as Mª Alfonsa Rosso)  See fewer,Members only,Volver (I) (2006)
Carlos Zabala Goro  Goro  See fewer,Members only,Maite (1994)
Cristian Aquino Edwin  Edwin  See fewer,Members only,For Mum (2017)
Emilio Buale Jesu  Jesu  See fewer,Members only,The Gunman (2015)
Paco Obregón Dr. Ginard  Dr. Ginard  See fewer,Members only,The Ministry of Time (2015)
Javier Laorden Médico Auxiliar  Médico Auxiliar  See fewer,Members only,The Ministry of Time (2015)
Ramiro Blas Sargento  Sargento  See fewer,Members only,La fuga (2012)
Ferran Terraza Manu  Manu  See fewer,Members only,REC (2007)
Carlos Lasarte César  César  See fewer,Members only,REC (2007)
Chicho Castillo Seguridad 1  Seguridad 1  See fewer,Members only,La estrategia del pequinés (2019)
Khaled Kouka Seguridad 2 (as Khaled Kouka Ajmi)  Seguridad 2 (as Khaled Kouka Ajmi)  See fewer,Members only,Bunker: Project 12 (2016)
Amadeo Rodríguez Seguridad 3 (as Amadeo Rodríguez 'Drako')  Seguridad 3 (as Amadeo Rodríguez 'Drako')  See fewer,Members only,[REC] 4: Apocalypse (2014)
Jorge Barrios Seguridad 4  Seguridad 4  See fewer,Members only,[REC] 4: Apocalypse (2014)
Sergio Bernal Seguridad 5  Seguridad 5  See fewer,Members only,Embrión (2008)
Toni Cayuela Militar  Militar  See fewer,Members only,Boy Missing (2016)
Alberte Montes Taxista  Taxista  See fewer,Members only,Cocaine Coast (2018)
Javier Botet Niña Medeiros (uncredited)  Niña Medeiros (uncredited)  See fewer,Top 5000,It (I) (2017)
