Name,STARmeter,Known for
Taylor Lautner Jacob Black  Jacob Black  See fewer,Top 5000,Twilight (I) (2008)
Gil Birmingham Billy  Billy  See fewer,Top 5000,Wind River (2017)
Billy Burke Charlie Swan  Charlie Swan  See fewer,Top 5000,Twilight (I) (2008)
Sarah Clarke Renee  Renee  See fewer,Top 5000,Twilight (I) (2008)
Ty Olsson Phil  Phil  See fewer,Members only,War for the Planet of the Apes (2017)
Kristen Stewart Bella Swan  Bella Swan  See fewer,Top 500,The Twilight Saga: Eclipse (2010)
Ashley Greene Alice Cullen  Alice Cullen  See fewer,Top 5000,Twilight (I) (2008)
Jackson Rathbone Jasper Hale  Jasper Hale  See fewer,Top 5000,The Twilight Saga: Eclipse (2010)
Peter Facinelli Dr. Carlisle Cullen  Dr. Carlisle Cullen  See fewer,Top 5000,The Twilight Saga: Breaking Dawn - Part 2 (2012)
Elizabeth Reaser Esme Cullen  Esme Cullen  See fewer,Top 5000,Twilight (I) (2008)
Kellan Lutz Emmett Cullen  Emmett Cullen  See fewer,Top 5000,The Twilight Saga: Eclipse (2010)
Nikki Reed Rosalie Hale  Rosalie Hale  See fewer,Top 5000,Thirteen (2003)
Robert Pattinson Edward Cullen  Edward Cullen  See fewer,44,Twilight (I) (2008)
Christian Sloan Unsavory Man  Unsavory Man  See fewer,Members only,Star Trek Beyond (2016)
James Pizzinato Unsavory Man  Unsavory Man  See fewer,Members only,Rise of the Planet of the Apes (2011)
Ian Harmon Unsavory Man  Unsavory Man  See fewer,Members only,Alvin and the Chipmunks: Chipwrecked (2011)
Gabriel Carter Unsavory Man  Unsavory Man  See fewer,Members only,Time Heals No Wounds (2018)
Anna Kendrick Jessica  Jessica  See fewer,Top 500,Up in the Air (I) (2009)
Christian Serratos Angela  Angela  See fewer,Top 5000,The Walking Dead (2010)
Justin Chon Eric  Eric  See fewer,Members only,Twilight (I) (2008)
Michael Welch Mike  Mike  See fewer,Members only,Twilight (I) (2008)
Michael Sheen Aro  Aro  See fewer,Top 500,Masters of Sex (2013)
Christopher Heyerdahl Marcus  Marcus  See fewer,Top 5000,Stockholm (I) (2018)
Jamie Campbell Bower Caius  Caius  See fewer,Top 5000,Sweeney Todd: The Demon Barber of Fleet Street (2007)
Christian Camargo Eleazar Denali  Eleazar Denali  See fewer,Members only,The Hurt Locker (2008)
Mía Maestro Carmen Denali  Carmen Denali  See fewer,Top 5000,The Strain (2014)
Maggie Grace Irina Denali  Irina Denali  See fewer,Top 5000,Taken (I) (2008)
MyAnna Buring Tanya Denali  Tanya Denali  See fewer,Top 5000,Kill List (2011)
Casey LaBow Kate Denali  Kate Denali  See fewer,Members only,The Twilight Saga: Breaking Dawn - Part 2 (2012)
Angelo Renai Minister Weber  Minister Weber  See fewer,Members only,Supergirl (2015)
Booboo Stewart Seth  Seth  See fewer,Top 5000,The Twilight Saga: Eclipse (2010)
Alex Rice Sue Clearwater  Sue Clearwater  See fewer,Members only,The Twilight Saga: Eclipse (2010)
Paul Becker Dancer  Dancer  See fewer,Members only,Good Boys (II) (2019)
Stephanie Moseley Dancer  Dancer  See fewer,Members only,Catwoman (2004)
Kiowa Gordon Embry  Embry  See fewer,Members only,The Twilight Saga: Eclipse (2010)
Tyson Houseman Quil  Quil  See fewer,Members only,The Twilight Saga: Eclipse (2010)
Chaske Spencer Sam Uley  Sam Uley  See fewer,Members only,The Twilight Saga: New Moon (2009)
Bronson Pelletier Jared  Jared  See fewer,Members only,The Twilight Saga: Eclipse (2010)
Alex Meraz Paul  Paul  See fewer,Members only,The Twilight Saga: New Moon (2009)
Julia Jones Leah  Leah  See fewer,Top 5000,The Twilight Saga: Eclipse (2010)
Tinsel Korey Emily  Emily  See fewer,Top 5000,The Twilight Saga: New Moon (2009)
Tanaya Beatty Rachel  Rachel  See fewer,Members only,Yellowstone (2018)
Sienna Joseph Claire  Claire  See fewer,Members only,The Twilight Saga: Breaking Dawn - Part 1 (2011)
Carolina Virguez Kaure  Kaure  See fewer,Members only,Veneza (2019)
Sebastião Lemos Gustavo  Gustavo  See fewer,Members only,Mandacaru (1997)
Kimani Ray Smith Near-Miss Husband  Near-Miss Husband  See fewer,Members only,Suffer (2011)
Tora Hylands Near-Miss Wife  Near-Miss Wife  See fewer,Members only,Sanctuary (2008)
Mackenzie Foy Renesmee  Renesmee  See fewer,Top 5000,Interstellar (2014)
Ali Faulkner Bianca  Bianca  See fewer,Members only,The Song (I) (2014)
Charlie Bewley Demetri  Demetri  See fewer,Members only,American Renegades (2017)
Daniel Cudmore Felix  Felix  See fewer,Members only,X-Men: The Last Stand (2006)
Christie Burke Teenage Renesmee (uncredited)  Teenage Renesmee (uncredited)  See fewer,Members only,The Twilight Saga: Breaking Dawn - Part 2 (2012)
Jordon Michael Corbin Volturi Victim (uncredited)  Volturi Victim (uncredited)  See fewer,Members only,The Lookalike (2014)
Kasey Emas Volturi Victim (uncredited)  Volturi Victim (uncredited)  See fewer,Members only,Doctor Sleep (2019)
Edi Gathegi Laurent (archive footage) (uncredited)  Laurent (archive footage) (uncredited)  See fewer,Members only,X-Men: First Class (2011)
Stephenie Meyer Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,The Twilight Saga: Breaking Dawn - Part 2 (2012)
Lauren Michele Socialite (uncredited)  Socialite (uncredited)  See fewer,Members only,Enemies Among Us (2010)
