Name,STARmeter,Known for
Bruce Willis Frank Moses  Frank Moses  See fewer,Top 500,Die Hard (1988)
Mary-Louise Parker Sarah Ross  Sarah Ross  See fewer,Top 5000,Weeds (2005)
Heidi von Palleske Woman Neighbor  Woman Neighbor  See fewer,Members only,Dead Ringers (1988)
Jefferson Brown Fred  Fred  See fewer,Members only,Carrie (2013)
Karl Urban William Cooper  William Cooper  See fewer,Top 500,Star Trek (2009)
Chris Owens Hanged Man  Hanged Man  See fewer,Members only,The X-Files (1993)
Rebecca Pidgeon Cynthia Wilkes  Cynthia Wilkes  See fewer,Members only,State and Main (2000)
Morgan Freeman Joe Matheson  Joe Matheson  See fewer,Top 5000,Se7en (1995)
Jaqueline Fleming Marna  Marna  See fewer,Members only,The Quad (2017)
Randy Wade Kelley Paramedic  Paramedic  See fewer,Members only,Explode for Me (2012)
Jason Giuliano Endercott  Endercott  See fewer,Members only,The Vampire Diaries (2009)
Alec Rayme Cop at Intersection  Cop at Intersection  See fewer,Members only,Left Behind (I) (2014)
Lawrence Turner Retirement Home Assassin  Retirement Home Assassin  See fewer,Members only,True Detective (2014)
Emily Kuroda Mrs. Chan  Mrs. Chan  See fewer,Members only,The Good Doctor (2017)
Joe Chrest Retirement Home Detective  Retirement Home Detective  See fewer,Members only,Stranger Things (2016)
Justine Wachsberger Nurse  Nurse  See fewer,Members only,Divergent (2014)
Tara Yelland Wilkes' Secretary  Wilkes' Secretary  See fewer,Members only,My Secret Valentine (2018)
"Ernest Borgnine Henry, The Records Keeper  Henry, The Records Keeper  See fewer",Top 5000,Marty (1955)
John Malkovich Marvin Boggs  Marvin Boggs  See fewer,Top 5000,In the Line of Fire (1993)
Audrey Wasilewski Businesswoman  Businesswoman  See fewer,Members only,What Women Want (2000)
James Remar Gabriel Singer  Gabriel Singer  See fewer,Top 5000,Sex and the City: A Farewell (2004)
Dmitry Chepovetsky Surveillance Tech  Surveillance Tech  See fewer,Members only,Mission: Impossible - Ghost Protocol (2011)
Matthew Olver Surveillance Tech  Surveillance Tech  See fewer,Members only,Reign (2013)
Brian Cox Ivan Simonov  Ivan Simonov  See fewer,Top 500,X2: X-Men United (2003)
Jason Weinberg Lead CIA Tactical Officer  Lead CIA Tactical Officer  See fewer,Members only,Molly's Game (2017)
Tony De Santis Security Chief (as Tony DeSantis)  Security Chief (as Tony DeSantis)  See fewer,Members only,Sea of Love (1989)
Greg Bryk Firefighter  Firefighter  See fewer,Members only,Saw V (2008)
Helen Mirren Victoria  Victoria  See fewer,Top 500,The Queen (2006)
Richard Dreyfuss Alexander Dunning  Alexander Dunning  See fewer,Top 5000,The Goodbye Girl (1977)
Neil Whitely FBI Commander (as Neil Whiteley)  FBI Commander (as Neil Whiteley)  See fewer,Members only,The Girlfriend Experience (2016)
Robert Morse Interrogator  Interrogator  See fewer,Members only,Pacific Rim (2013)
Joshua Peace Interrogation Surveillance Tech (as Josh Peace)  Interrogation Surveillance Tech (as Josh Peace)  See fewer,Members only,Devil (2010)
Michelle Nolden Michelle Cooper  Michelle Cooper  See fewer,Members only,The Time Traveler's Wife (2009)
Jake Goodman Cooper's Son  Cooper's Son  See fewer,Members only,Pacific Rim (2013)
Tess Goodman Cooper's Daughter  Cooper's Daughter  See fewer,Members only,Life with Boys (2011)
Desiree Beausoleil Security Woman  Security Woman  See fewer,Members only,Absolon (2003)
Laura de Carteret Fundraiser Greeter (as Laura De Carteret)  Fundraiser Greeter (as Laura De Carteret)  See fewer,Members only,Chloe (2009)
Jonathan Walker Agent Burbacher (as Jonathan Lloyd Walker)  Agent Burbacher (as Jonathan Lloyd Walker)  See fewer,Members only,Shooter (I) (2007)
Julian McMahon Robert Stanton  Robert Stanton  See fewer,Top 5000,Fantastic Four (I) (2005)
Murray McRae Intro Speaker  Intro Speaker  See fewer,Members only,The Virgin Suicides (1999)
Cindy Dukoff Banquet Guest  Banquet Guest  See fewer,Members only,The Jon Dore Television Show (2007)
Thomas Mitchell Lone Agent  Lone Agent  See fewer,Members only,RoboCop (2014)
Bernadette Couture Agent  Agent  See fewer,Members only,Suicide Squad (2016)
Chavis Brown Agent  Agent  See fewer,Members only,Resident Evil: Retribution (2012)
Aaron Khon Agent  Agent  See fewer,Members only,RED (2010)
George Kash Band Member  Band Member  See fewer,Members only,Maximum Risk (1996)
John Marmora Band Member  Band Member  See fewer,Members only,Covert Affairs (2010)
Ron Johnston Band Member  Band Member  See fewer,Members only,Angel Eyes (2001)
Johnny McLeod Band Member (as John MacLeod)  Band Member (as John MacLeod)  See fewer,Members only,The Last Pogo Jumps Again (2013)
Steve McDade Band Member  Band Member  See fewer,Members only,RED (2010)
Bob DeAngelis Band Member  Band Member  See fewer,Members only,Franklin and the Green Knight: The Movie (2000)
Bob Reeves Band Member  Band Member  See fewer,Members only,How to Lose a Guy in 10 Days (2003)
Leo Sullivan Band Member  Band Member  See fewer,Members only,RED (2010)
Mark Ferguson Band Member  Band Member  See fewer,Members only,RED (2010)
Anthony Marmora Band Member  Band Member  See fewer,Members only,RED (2010)
Lenny Solomon Band Member  Band Member  See fewer,Members only,Chloe (2009)
Valerie Winn Band Member  Band Member  See fewer,Members only,RED (2010)
Justin Accardo Moldavian Soldier (uncredited)  Moldavian Soldier (uncredited)  See fewer,Members only,
Varick Addler Secret Service Agent (uncredited)  Secret Service Agent (uncredited)  See fewer,Members only,NCIS: Los Angeles (2009)
D'Arcy Allen New Orleans Police Officer (uncredited)  New Orleans Police Officer (uncredited)  See fewer,Members only,Escape Plan (2013)
Rob Archer Muscleman (uncredited)  Muscleman (uncredited)  See fewer,Members only,A Christmas Horror Story (2015)
Brooke Bezick Bus Station Patron (uncredited)  Bus Station Patron (uncredited)  See fewer,Members only,Who Is the Bloodiest Royal?
Charlotte Biggs Train Station Passenger (uncredited)  Train Station Passenger (uncredited)  See fewer,Members only,Goliad Uprising (2012)
Benjamin Blankenship Meldova Solider (uncredited)  Meldova Solider (uncredited)  See fewer,Members only,Man of Steel (2013)
Basilina Butler Phone Operator (uncredited)  Phone Operator (uncredited)  See fewer,Members only,World Trade Center (2006)
Felder Charbonnet Paramedic (uncredited)  Paramedic (uncredited)  See fewer,Members only,Green Lantern (2011)
Joseph Cintron CIA Agent (uncredited)  CIA Agent (uncredited)  See fewer,Members only,Left Behind (I) (2014)
Jamie Ferenczi Pension Office Cubical Worker (uncredited)  Pension Office Cubical Worker (uncredited)  See fewer,Members only,Hurt Penguins (1992)
David Fultz Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,My Bloody Wedding (2010)
Emily D. Haley Onlooker (uncredited)  Onlooker (uncredited)  See fewer,Members only,Green Lantern (2011)
Gene Kevin Hames Jr. Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,Green Lantern (2011)
Randy Herman Suite (uncredited)  Suite (uncredited)  See fewer,Members only,Pirates of the Caribbean: Dead Man's Chest (2006)
Joost Janssen Moldavian Soldier (uncredited)  Moldavian Soldier (uncredited)  See fewer,Members only,American Assassin (2017)
Anthony Mark Johnson New Orleans Police Officer (uncredited)  New Orleans Police Officer (uncredited)  See fewer,Members only,Treme (2010)
Paul Kendall Secret Service (uncredited)  Secret Service (uncredited)  See fewer,Members only,If a Tree Falls (2010)
Kevin Kent Moldovan Army Soldier (uncredited)  Moldovan Army Soldier (uncredited)  See fewer,Members only,13 Hours (2016)
John C. Klein Onlooker (uncredited)  Onlooker (uncredited)  See fewer,Members only,Green Lantern (2011)
Jameson Kraemer CIA Doctor (uncredited)  CIA Doctor (uncredited)  See fewer,Members only,Alphas (2011)
Laurie Lee Train Station Traveler (uncredited)  Train Station Traveler (uncredited)  See fewer,Members only,The Mail Man (2009)
Christopher Maddison Russian Guard (uncredited)  Russian Guard (uncredited)  See fewer,Members only,The Love Guru (2008)
Tadhg McMahon CIA Tactical Officer (uncredited)  CIA Tactical Officer (uncredited)  See fewer,Members only,In the Shadow of the Moon (2019)
Chrysanthi Michaelides Ballroom Dancer (uncredited)  Ballroom Dancer (uncredited)  See fewer,Members only,Fires of Transformation (1991)
Ritchie Montgomery Pharmacist (uncredited)  Pharmacist (uncredited)  See fewer,Members only,Blaze (2018)
Jay Oliver Resident at St Vincents (uncredited)  Resident at St Vincents (uncredited)  See fewer,Members only,Beasts of the Southern Wild (2012)
Johnny Otto Detective (uncredited)  Detective (uncredited)  See fewer,Members only,The Sun King (2015)
B.J. Parker Police Officer (uncredited)  Police Officer (uncredited)  See fewer,Members only,Paul Blart: Mall Cop 2 (2015)
Michael Patrick Rogers Russian Soldier (uncredited)  Russian Soldier (uncredited)  See fewer,Members only,Gilda Vomit (2018)
Dan Shea Secret Service Agent (uncredited)  Secret Service Agent (uncredited)  See fewer,Members only,X-Men: Days of Future Past (2014)
Adam Sibley Russian Soldier (uncredited)  Russian Soldier (uncredited)  See fewer,Members only,Battleship (2012)
Lawanda Smith Train Station Traveler (uncredited)  Train Station Traveler (uncredited)  See fewer,Members only,Dragon Eyes (2012)
Logan Douglas Smith Detective (uncredited)  Detective (uncredited)  See fewer,Members only,13 Sins (2014)
Terry Lee Smith Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Revelation Road: The Black Rider (2014)
James Lesley Taylor Train Station Traveler (uncredited)  Train Station Traveler (uncredited)  See fewer,Members only,10 Cloverfield Lane (2016)
Nancy E.L. Ward Sarah's Supervisor (uncredited)  Sarah's Supervisor (uncredited)  See fewer,Members only,Kardia (2006)
