Name,STARmeter,Known for
Leon Likabu Himself  Himself  See fewer,Members only,Benda Bilili! (2010)
Roger Landu Himself  Himself  See fewer,Members only,Benda Bilili! (2010)
Coco Ngambali Himself  Himself  See fewer,Members only,Benda Bilili! (2010)
Cubain Kabeya Himself  Himself  See fewer,Members only,Pygmée Blues (2013)
Paulin Kiara-Maigi Himself  Himself  See fewer,Members only,Benda Bilili! (2010)
Maria Barli Djongo Herself  Herself  See fewer,Members only,Benda Bilili! (2010)
Renaud Barret  Actor (voice)  Actor (voice)  See fewer,Members only,"Victoire Terminus, Kinshasa (2008)"
Vincent Kenis Himself  Himself  See fewer,Members only,One.Two.Three (2016)
Montana Himself  Himself  See fewer,Members only,Benda Bilili! (2010)
Theo Nsituvuidi Himself  Himself  See fewer,Members only,Benda Bilili! (2010)
Djunana Tanga-Suele Himself  Himself  See fewer,Members only,Benda Bilili! (2010)
