Name,STARmeter,Known for
Emma Roberts Joan  Joan  See fewer,Top 500,We're the Millers (2013)
Kiernan Shipka Kat  Kat  See fewer,Top 500,Carriers (2009)
Lucy Boynton Rose  Rose  See fewer,Top 500,Sing Street (2016)
James Remar Bill  Bill  See fewer,Top 5000,Sex and the City: A Farewell (2004)
Lauren Holly Linda  Linda  See fewer,Top 5000,Dumb and Dumber (1994)
Greg Ellwand Father Brian  Father Brian  See fewer,Members only,Four Brothers (2005)
Elana Krausz Ms. Prescott  Ms. Prescott  See fewer,Members only,Stripped Down (2006)
Heather Tod Mitchell Mrs. Drake  Mrs. Drake  See fewer,Members only,His Perfect Obsession (2018)
Peter James Haworth Mr. Gordon  Mr. Gordon  See fewer,Members only,Hollywoodland (2006)
Emma Holzer Lizzy  Lizzy  See fewer,Members only,Spring Breakers (2012)
Peter J. Gray Rick (as Peter Gray)  Rick (as Peter Gray)  See fewer,Members only,Fifty Shades of Grey (2015)
Matthew Stefiuk Ranger  Ranger  See fewer,Members only,Clown (2014)
Rose Gagnon Dawn the Secretary  Dawn the Secretary  See fewer,Members only,The Blackcoat's Daughter (2015)
Ronda Louis-Jeune Waitress  Waitress  See fewer,Members only,Cyberbully (2011)
Cameron Preyde Nettle Ned  Nettle Ned  See fewer,Members only,Bluebird (I) (2015)
Myranda Bingham Contortionist  Contortionist  See fewer,Members only,The Blackcoat's Daughter (2015)
Tori Barban Private School Student (uncredited)  Private School Student (uncredited)  See fewer,Members only,The Christmas Hope (2009)
Veronica Cormier Private School Student (uncredited)  Private School Student (uncredited)  See fewer,Members only,The Silent Passenger (2019)
Stephen K. Donnelly Security Guard (uncredited)  Security Guard (uncredited)  See fewer,Members only,Tell the World (2016)
Trevor Goulet Photographer (uncredited)  Photographer (uncredited)  See fewer,Members only,The Monster (2016)
Hallie Green Private School Student (uncredited)  Private School Student (uncredited)  See fewer,Members only,Cornwyth (2010)
Aileigh Karson Private School Student (uncredited)  Private School Student (uncredited)  See fewer,Members only,Ruining the Pretty (2015)
Ilish Karson Private School Student (uncredited)  Private School Student (uncredited)  See fewer,Members only,Finding Joy (2014)
Douglas Kidd Kat's Dad (uncredited)  Kat's Dad (uncredited)  See fewer,Members only,Awakening the Zodiac (2017)
Jodi Larratt Kat's Mom (uncredited)  Kat's Mom (uncredited)  See fewer,Members only,The Girl He Met Online (2014)
Donna St-Jean Hostess (uncredited)  Hostess (uncredited)  See fewer,Members only,Homicycle (2014)
Megan Weckwerth Uniformed Girl (uncredited)  Uniformed Girl (uncredited)  See fewer,Members only,In Search of a Sunset (2013)
Katelyn Wells Student (uncredited)  Student (uncredited)  See fewer,Members only,Anne (2017)
