Name,STARmeter,Known for
Richard Gere Norman Oppenheimer  Norman Oppenheimer  See fewer,Top 5000,Chicago (2002)
Lior Ashkenazi Micha Eshel  Micha Eshel  See fewer,Members only,Footnote (2011)
Michael Sheen Phillip Cohen  Phillip Cohen  See fewer,Top 500,Masters of Sex (2013)
Steve Buscemi Rabbi Blumenthal  Rabbi Blumenthal  See fewer,Top 5000,Fargo (1996)
Yehuda Almagor Duby  Duby  See fewer,Members only,Intimate Grammar (2010)
Neta Riskin Hanna  Hanna  See fewer,Members only,Shtisel (2013)
Josh Charles Arthur Taub  Arthur Taub  See fewer,Top 5000,Dead Poets Society (1989)
Dan Stevens Bill Kavish  Bill Kavish  See fewer,Top 5000,Downton Abbey (2010)
Harris Yulin Jo Wilf  Jo Wilf  See fewer,Members only,Ghostbusters II (1989)
Doval'e Glickman Ron Maor (as Dov Glickman)  Ron Maor (as Dov Glickman)  See fewer,Members only,Big Bad Wolves (2013)
Tali Sharon Naomi Eshel  Naomi Eshel  See fewer,Members only,She Is Coming Home (2013)
Charlotte Gainsbourg Alexandra (Alex) Green  Alexandra (Alex) Green  See fewer,Top 5000,Antichrist (2009)
Isaach De Bankolé Jacques (as Isaach De Bankole)  Jacques (as Isaach De Bankole)  See fewer,Members only,Casino Royale (2006)
Miranda Bailey Taub's Assistant  Taub's Assistant  See fewer,Members only,The Diary of a Teenage Girl (2015)
D.C. Anderson Congressman Bob Easterly  Congressman Bob Easterly  See fewer,Members only,Miles (2016)
Andrea Cirie BRBC Conference Moderator  BRBC Conference Moderator  See fewer,Members only,House of Cards (2013)
Scott Shepherd Bruce Schwartz  Bruce Schwartz  See fewer,Members only,Bridge of Spies (2015)
Bern Cohen Male Board Member 1  Male Board Member 1  See fewer,Members only,The Marvelous Mrs. Maisel (2017)
Andrew Polk Male Board Member 2  Male Board Member 2  See fewer,Members only,The Marvelous Mrs. Maisel (2017)
John Thomas Cramer Male Board Member 3 (as John Cramer)  Male Board Member 3 (as John Cramer)  See fewer,Members only,Blue Bloods (2010)
Susan Blackwell Female Board Member  Female Board Member  See fewer,Members only,Side by Side by Susan Blackwell (2009)
Hank Azaria Srul Katz  Srul Katz  See fewer,Top 5000,The Simpsons (1989)
Sagi Shachar Davidy Eshel (as Sagi Shahar)  Davidy Eshel (as Sagi Shahar)  See fewer,Members only,Yellow Peppers (2010)
Soraya Butler F. Ivy League Administrator  F. Ivy League Administrator  See fewer,Members only,Ocean's Eight (2018)
Jonathan Avigdori Lior  Lior  See fewer,Members only,America (2019)
Nurit Monacelli Rita  Rita  See fewer,Members only,The Blacklist (2013)
Ann Dowd Carol Raskin  Carol Raskin  See fewer,Top 5000,Compliance (2012)
Davide Borella Ariel De La Pelgula  Ariel De La Pelgula  See fewer,Members only,The Pink Panther (2006)
Jorge Pupo Luis Pascual  Luis Pascual  See fewer,Members only,Boardwalk Empire (2010)
Jay Patterson Amos Chertoff  Amos Chertoff  See fewer,Members only,Nine Lives (I) (2016)
Justin Hagan Abel Morton  Abel Morton  See fewer,Members only,Shortbus (2006)
Caitlin O'Connell Sister Agnes  Sister Agnes  See fewer,Members only,Detective Conan (1996)
Michael Kostroff Steve Goldfarb  Steve Goldfarb  See fewer,Members only,Molly's Game (2017)
Yuval Boim Gil  Gil  See fewer,Members only,Bull (2016)
Maryann Urbano Barbra Klein  Barbra Klein  See fewer,Members only,The Sisterhood of the Traveling Pants 2 (2008)
Mark Zimmerman Peter Black  Peter Black  See fewer,Members only,The Thomas Crown Affair (1999)
Thomas Lyons Owen Brooks  Owen Brooks  See fewer,Members only,Grand Theft Auto IV (2008)
Keren Hadar Opera Singer  Opera Singer  See fewer,Members only,In Our Hands: The Battle for Jerusalem (2017)
Anna Stephan Russian Interpreter  Russian Interpreter  See fewer,Members only,The Children of USSR (2007)
Nadav Shochovitzki Eshel's Secret Service Man 1  Eshel's Secret Service Man 1  See fewer,Members only,Norman (2016)
Tomer Levin Eshel's Secret Service Man 2  Eshel's Secret Service Man 2  See fewer,Members only,Norman (2016)
Ori Schoener Eshel's Secret Service Man 3  Eshel's Secret Service Man 3  See fewer,Members only,Norman (2016)
Igal Nimni Smoking Man (as Yigal Nimni)  Smoking Man (as Yigal Nimni)  See fewer,Members only,The Hope: The Rebirth of Israel (2015)
Ronen Gavish Speaking Parliament Member 1  Speaking Parliament Member 1  See fewer,Members only,Norman (2016)
Yishai Dov Speaking Parliament Member 2  Speaking Parliament Member 2  See fewer,Members only,Norman (2016)
Itzik Tobi Speaking Parliament Member 3 (as Itzik Tubi)  Speaking Parliament Member 3 (as Itzik Tubi)  See fewer,Members only,Shtisel (2013)
