Name,STARmeter,Known for
Paul Auster Himself  Himself  See fewer,Members only,Smoke (1995)
Fred Frith Himself  Himself  See fewer,Members only,Before Sunrise (1995)
Chris Frith Himself  Himself  See fewer,Members only,The Pale Moonlight (2014)
James O'Reilly Himself  Himself  See fewer,Members only,Act of God (I) (2009)
Jean Ivens Herself  Herself  See fewer,Members only,Act of God (I) (2009)
Alex Hermant Himself  Himself  See fewer,Members only,Act of God (I) (2009)
Dalila Hermant Herself (voice)  Herself (voice)  See fewer,Members only,Act of God (I) (2009)
Dannion Brinkley Himself  Himself  See fewer,Members only,Becoming the Keys (2019)
Juan González Hernández Himself  Himself  See fewer,Members only,Act of God (I) (2009)
Maria de los Angeles Peredo Herself  Herself  See fewer,Members only,Act of God (I) (2009)
Maria Salomé Pérez Morales Herself  Herself  See fewer,Members only,Act of God (I) (2009)
Nancy González Herself  Herself  See fewer,Members only,Act of God (I) (2009)
Jennifer Baichwal Herself (uncredited)  Herself (uncredited)  See fewer,Members only,Anthropocene: The Human Epoch (2018)
