Name,STARmeter,Known for
Chris Pine Kirk  Kirk  See fewer,Top 500,Star Trek (2009)
Zachary Quinto Spock  Spock  See fewer,Top 5000,Star Trek (2009)
Zoe Saldana Uhura (as Zoë Saldana)  Uhura (as Zoë Saldana)  See fewer,Top 500,Avatar (2009)
Karl Urban Bones  Bones  See fewer,Top 500,Star Trek (2009)
Simon Pegg Scotty  Scotty  See fewer,Top 5000,Shaun of the Dead (2004)
John Cho Sulu  Sulu  See fewer,Top 5000,Harold & Kumar Go to White Castle (2004)
Benedict Cumberbatch Khan  Khan  See fewer,Top 500,The Imitation Game (2014)
Anton Yelchin Chekov  Chekov  See fewer,Top 5000,Star Trek (2009)
Bruce Greenwood Pike  Pike  See fewer,Top 5000,Star Trek (2009)
Peter Weller Marcus  Marcus  See fewer,Top 5000,RoboCop (1987)
Alice Eve Carol Marcus  Carol Marcus  See fewer,Top 500,Before We Go (I) (2014)
Noel Clarke Thomas Harewood  Thomas Harewood  See fewer,Members only,Brotherhood (I) (2016)
Nazneen Contractor Rima Harewood  Rima Harewood  See fewer,Members only,"Roman J. Israel, Esq. (2017)"
Amanda Foreman Ensign Brackett  Ensign Brackett  See fewer,Members only,Star Trek (2009)
Jay Scully Lieutenant Chapin  Lieutenant Chapin  See fewer,Members only,SuperFly (2018)
Jonathan Dixon Ensign Froman (as Jonathan H. Dixon)  Ensign Froman (as Jonathan H. Dixon)  See fewer,Members only,Star Trek (2009)
Aisha Hinds Navigation Officer Darwin  Navigation Officer Darwin  See fewer,Top 5000,The Next Three Days (2010)
Joseph Gatt Science Officer 0718  Science Officer 0718  See fewer,Members only,Dumbo (2019)
Jeremy Raymond Lead Nibiran  Lead Nibiran  See fewer,Members only,Star Trek Beyond (2016)
Tony Guma Nibiran  Nibiran  See fewer,Members only,Mission: Impossible III (2006)
Kimberly Arland Madeline (as Kimberly Broumand)  Madeline (as Kimberly Broumand)  See fewer,Members only,Star Trek (2009)
Sean Blakemore Klingon  Klingon  See fewer,Members only,The Quad (2017)
Nick E. Tarabay Klingon  Klingon  See fewer,Members only,The Phoenician Code
Beau Billingslea Captain Abbot  Captain Abbot  See fewer,Members only,Halloween H20: 20 Years Later (1998)
Deep Roy Keenser  Keenser  See fewer,Members only,Star Trek (2009)
Anjini Taneja Azhar Lucille Harewood  Lucille Harewood  See fewer,Members only,Third Option (2016)
Jack Laufer Doctor  Doctor  See fewer,Members only,Lost in Yonkers (1993)
Katie Cockrell Girl  Girl  See fewer,Members only,Small Town Crime (2017)
Kellie Cockrell Girl  Girl  See fewer,Members only,Jack and Jill (I) (2011)
Jason Matthew Smith Cupcake  Cupcake  See fewer,Members only,Star Trek (2009)
Chris Hemsworth George Kirk  George Kirk  See fewer,Top 500,The Avengers (2012)
Jennifer Morrison Winona Kirk  Winona Kirk  See fewer,Top 500,House (2004)
Seth Ayott U.S.S. Enterprise Shuttle Ensign  U.S.S. Enterprise Shuttle Ensign  See fewer,Members only,Jack Ryan: Shadow Recruit (2014)
Marco Sanchez Torpedo Security  Torpedo Security  See fewer,Members only,Super 8 (2011)
Lee Reherman Uniformed Mercenary  Uniformed Mercenary  See fewer,Members only,Last Action Hero (1993)
Scott Lawrence U.S.S. Vengeance Officer  U.S.S. Vengeance Officer  See fewer,Members only,Avatar (2009)
Usman Ally U.S.S. Vengeance Officer  U.S.S. Vengeance Officer  See fewer,Members only,A Series of Unfortunate Events (2017)
Nolan North U.S.S. Vengeance Bridge Officer  U.S.S. Vengeance Bridge Officer  See fewer,Top 5000,Uncharted: The Nathan Drake Collection (2015)
James Hiroyuki Liao U.S.S. Vengeance Bridge Officer  U.S.S. Vengeance Bridge Officer  See fewer,Members only,Battle Los Angeles (2011)
Rob Moran U.S.S. Vengeance Ensign  U.S.S. Vengeance Ensign  See fewer,Members only,You're Next (2011)
Berit Francis Starfleet Admiral  Starfleet Admiral  See fewer,Members only,Star Trek Into Darkness (2013)
Akiva Goldsman Starfleet Admiral  Starfleet Admiral  See fewer,Members only,A Beautiful Mind (2001)
Benjamin P. Binswanger Starfleet Admiral  Starfleet Admiral  See fewer,Members only,Star Trek Into Darkness (2013)
Christopher Doohan Transport Officer  Transport Officer  See fewer,Members only,Star Trek Continues: The Vignettes (2012)
Andy Demetrio U.S.S. Enterprise Bridge Crew  U.S.S. Enterprise Bridge Crew  See fewer,Members only,Criminal Minds: Beyond Borders (2016)
Gianna Simone U.S.S. Enterprise Bridge Crew  U.S.S. Enterprise Bridge Crew  See fewer,Members only,Mother's Day (I) (2016)
Rene Rosado U.S.S. Enterprise Bridge Crew  U.S.S. Enterprise Bridge Crew  See fewer,Members only,The Conners (2018)
Jacqueline King U.S.S. Enterprise Bridge Crew  U.S.S. Enterprise Bridge Crew  See fewer,Members only,Son of Morning (2011)
James L. Tran U.S.S. Enterprise Bridge Crew (as Long Tran)  U.S.S. Enterprise Bridge Crew (as Long Tran)  See fewer,Members only,DELKA: Stand-Up Tall or Fall (2015)
Ningning Deng U.S.S. Enterprise Bridge Crew  U.S.S. Enterprise Bridge Crew  See fewer,Members only,The Neighbors (2012)
Jodi Johnston U.S.S. Enterprise Bridge Crew  U.S.S. Enterprise Bridge Crew  See fewer,Members only,5th Passenger (2017)
Heather C. Harris Lady V (as Colleen Harris)  Lady V (as Colleen Harris)  See fewer,Members only,Jedi House (2005)
Jeff Chase U.S.S. Enterprise Security (as Jeffrey Chase)  U.S.S. Enterprise Security (as Jeffrey Chase)  See fewer,Members only,Escape Plan: The Extractors (2019)
