Name,STARmeter,Known for
Mark Wahlberg Billy Taggart  Billy Taggart  See fewer,Top 500,The Fighter (I) (2010)
Russell Crowe Mayor Hostetler  Mayor Hostetler  See fewer,Top 5000,Les Misérables (2012)
Catherine Zeta-Jones Cathleen Hostetler  Cathleen Hostetler  See fewer,Top 5000,Chicago (2002)
Jeffrey Wright Carl Fairbanks  Carl Fairbanks  See fewer,Top 5000,Shaft (2000)
Barry Pepper Jack Valliant  Jack Valliant  See fewer,Top 5000,Saving Private Ryan (1998)
Alona Tal Katy Bradshaw  Katy Bradshaw  See fewer,15,Veronica Mars (2004)
Natalie Martinez Natalie Barrow  Natalie Barrow  See fewer,Top 500,Death Race (2008)
Michael Beach Tony Jansen  Tony Jansen  See fewer,Top 5000,Aquaman (2018)
Kyle Chandler Paul Andrews  Paul Andrews  See fewer,Top 5000,Argo (2012)
James Ransone Todd Lancaster  Todd Lancaster  See fewer,Top 5000,Sinister (I) (2012)
Griffin Dunne Sam Lancaster  Sam Lancaster  See fewer,Top 5000,After Hours (1985)
Odessa Feaster Secretary - Hostetler (as Odessa Sykes)  Secretary - Hostetler (as Odessa Sykes)  See fewer,Members only,Snitch (I) (2013)
Britney Theriot Valerie  Valerie  See fewer,Members only,Broken City (2013)
Luis Tolentino Mikey Tavarez  Mikey Tavarez  See fewer,Members only,Teenage Mutant Ninja Turtles (2014)
Tony Bentley Judge  Judge  See fewer,Members only,The Last Exorcism (2010)
Andrea Frankle Prosecutor  Prosecutor  See fewer,Members only,The Purge (2018)
William Ragsdale Mr. Davies (Billy's Lawyer)  Mr. Davies (Billy's Lawyer)  See fewer,Top 5000,Fright Night (1985)
Dana Gourrier Cop - Courtroom  Cop - Courtroom  See fewer,Members only,The Hateful Eight (2015)
Aaron Zell Staten Island Man  Staten Island Man  See fewer,Members only,Ted 2 (2015)
Stephen Fisher Staten Island Neighbor  Staten Island Neighbor  See fewer,Members only,Hellboy (2004)
James M. Jenkins Jimmy (voice)  Jimmy (voice)  See fewer,Members only,Broken City (2013)
Teri Wyble Staten Island Woman  Staten Island Woman  See fewer,Members only,The Walking Dead (2010)
Sharon Angela Amber (voice)  Amber (voice)  See fewer,Members only,The Sopranos (1999)
Anthony Thomas Security Guard  Security Guard  See fewer,Members only,Transformers: The Last Knight (2017)
Annika Pergament Reporter at City Hall  Reporter at City Hall  See fewer,Members only,Maid in Manhattan (2002)
Indigo Valliant's Aide (as Indigo Nichols)  Valliant's Aide (as Indigo Nichols)  See fewer,Members only,Weeds (2005)
Gregory Jbara Post Columnist  Post Columnist  See fewer,Members only,Blue Bloods (2010)
Frank Fortunato Body Man Kevin  Body Man Kevin  See fewer,Members only,Billions (2016)
Han Soto YMCA Speaker  YMCA Speaker  See fewer,Members only,The Secret: Dare to Dream (2020)
Rachel Wulff Hospital Reporter  Hospital Reporter  See fewer,Members only,Hot Pursuit (2015)
Ann Hamilton Cathleen's Friend  Cathleen's Friend  See fewer,Members only,Free State of Jones (2016)
Dustin Knockum Doorman  Doorman  See fewer,Members only,Broken City (2013)
Justin Chambers Ryan  Ryan  See fewer,Top 5000,Grey's Anatomy (2005)
Jason Mitchell Cast Friend #1  Cast Friend #1  See fewer,Members only,Straight Outta Compton (2015)
Chelsea Bruland Cast Friend #2  Cast Friend #2  See fewer,Members only,Terminator Genisys (2015)
John W. Houghtaling Harris Sargent  Harris Sargent  See fewer,Members only,Misconduct (2016)
Ric Reitz Mitch Rappaport  Mitch Rappaport  See fewer,Members only,Safe Haven (I) (2013)
Lydia Hull Mitch Rapapport's Wife  Mitch Rapapport's Wife  See fewer,Members only,Van Wilder: Party Liaison (2002)
Leslie Steele Four Season's Waitress (as Leslie Hippensteel)  Four Season's Waitress (as Leslie Hippensteel)  See fewer,Members only,The Paperboy (2012)
Chance Kelly Murdock  Murdock  See fewer,Members only,Generation Kill (2008)
Benjamin Kanes Harvard Club Bartender  Harvard Club Bartender  See fewer,Members only,Birdman or (The Unexpected Virtue of Ignorance) (2014)
Greg Sproles Crime Scene Cop  Crime Scene Cop  See fewer,Members only,Black Panther (2018)
Reynaldo Piniella Bolton Teen Alex  Bolton Teen Alex  See fewer,Members only,Madeline's Madeline (2018)
Fred Tolliver Jr. 2nd Bolton Teen  2nd Bolton Teen  See fewer,Members only,Red Hook Summer (2012)
Shawn Elliott Raul Barea  Raul Barea  See fewer,Members only,Thirteen Conversations About One Thing (2001)
Millie Tirelli Natalie's Mother  Natalie's Mother  See fewer,Members only,Maid in Manhattan (2002)
Eric Weinstein Sam's Employee #1  Sam's Employee #1  See fewer,Members only,Planet of the Apes (2001)
Henry Penzi Sam's Employee #2  Sam's Employee #2  See fewer,Members only,Transformers: Age of Extinction (2014)
J.D. Evermore Sam's Employee #3  Sam's Employee #3  See fewer,Members only,Rectify (2013)
Benton Greene Brooklyn Cop  Brooklyn Cop  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Joseph Meissner Hotel Bartender  Hotel Bartender  See fewer,Members only,Black-ish (2014)
Robert Larriviere Debate Moderator  Debate Moderator  See fewer,Members only,Night School (2018)
Rachael Taylor Arrington Local Bartender  Local Bartender  See fewer,Members only,Broken City (2013)
Veronica Berry Sr. Center Reporter #1  Sr. Center Reporter #1  See fewer,Members only,Rock of Ages (2012)
Judd Lormand Valliant's Office Reporter #2  Valliant's Office Reporter #2  See fewer,Members only,SEAL Team (2017)
Elizabeth Kaledin NY1 Anchor on TV  NY1 Anchor on TV  See fewer,Members only,Salt (2010)
Lori Campbell Premiere PR  Premiere PR  See fewer,Members only,Broken City (2013)
Janell Crispyn Radio Announcer  Radio Announcer  See fewer,Members only,Broken City (2013)
Dudley Fuqua Lawyer  Lawyer  See fewer,Members only,Django Unchained (2012)
Rhonda Floyd Aguillard Guest at Fundraiser (uncredited)  Guest at Fundraiser (uncredited)  See fewer,Members only,Bullet to the Head (2012)
Brittney Alger Premiere Cast Member (uncredited)  Premiere Cast Member (uncredited)  See fewer,Members only,Furious 7 (2015)
D'Arcy Allen Mayor's Dinner Guest (uncredited)  Mayor's Dinner Guest (uncredited)  See fewer,Members only,Escape Plan (2013)
John L. Armijo Mayor Hostelter's Security (uncredited)  Mayor Hostelter's Security (uncredited)  See fewer,Members only,Dawn of the Planet of the Apes (2014)
Solima Arnold Casual Pedestrian (uncredited)  Casual Pedestrian (uncredited)  See fewer,Members only,Greetings from Tim Buckley (2012)
Jillian Batherson Cathleen's Assistant (uncredited)  Cathleen's Assistant (uncredited)  See fewer,Members only,American Horror Story (2011)
John R. Bennett II Police Officer (uncredited)  Police Officer (uncredited)  See fewer,Members only,Birdie & Bogey (2004)
Roger Brenner News Reporter (uncredited)  News Reporter (uncredited)  See fewer,Members only,Blindspot (2015)
Tom Cain Arresting Officer (uncredited)  Arresting Officer (uncredited)  See fewer,Members only,Barefoot (I) (2014)
Ryan Catalanotto Debate Patron (uncredited)  Debate Patron (uncredited)  See fewer,Members only,Blue Cash Big Easy (2018)
Tony Costa Reporter (uncredited)  Reporter (uncredited)  See fewer,Members only,The Avengers (2012)
