Name,STARmeter,Known for
Luke Wilson Jack Harris  Jack Harris  See fewer,Top 5000,Old School (2003)
Giovanni Ribisi Wayne Beering  Wayne Beering  See fewer,Top 5000,Boiler Room (2000)
Gabriel Macht Buck Dolby  Buck Dolby  See fewer,Top 5000,The Good Shepherd (2006)
James Caan Jerry Haggerty  Jerry Haggerty  See fewer,Top 5000,The Godfather (1972)
Jacinda Barrett Diana Harris  Diana Harris  See fewer,Top 5000,Poseidon (2006)
Kevin Pollak Curt Allmans  Curt Allmans  See fewer,Top 5000,The Usual Suspects (1995)
Laura Ramsey Audrey Dawns  Audrey Dawns  See fewer,Top 5000,The Ruins (2008)
Rade Serbedzija Nikita Sokoloff  Nikita Sokoloff  See fewer,Top 5000,The Saint (1997)
Terry Crews James  James  See fewer,Top 5000,Idiocracy (2006)
Kelsey Grammer Frank Griffin  Frank Griffin  See fewer,Top 5000,Cheers (1982)
Graham McTavish Ivan Sokoloff  Ivan Sokoloff  See fewer,Top 5000,The Hobbit: An Unexpected Journey (2012)
Robert Forster Louie LA LA  Louie LA LA  See fewer,Top 500,Jackie Brown (1997)
John Ashton Morgan  Morgan  See fewer,Members only,Beverly Hills Cop (1984)
Jason Antoon Denny Z  Denny Z  See fewer,Members only,Minority Report (2002)
Martin Kove US Senator  US Senator  See fewer,Top 5000,The Karate Kid (1984)
Diane Sorrentino Raven Swallows  Raven Swallows  See fewer,Members only,Bigger (2018)
Stacey Alysson Alexandra Raines  Alexandra Raines  See fewer,Members only,Frank TV (2007)
Richard Wilk Hard Rock Hotel Host  Hard Rock Hotel Host  See fewer,Members only,21 Sinful Vegas Hot Spots (2008)
Robert Della Cerra Bill Romero  Bill Romero  See fewer,Members only,Columbus Circle (2012)
Bubba Ganter Reggie (as Leon 'Bubba' Ganter)  Reggie (as Leon 'Bubba' Ganter)  See fewer,Members only,Game Shakers (2015)
Dexter Jasper Peanut  Peanut  See fewer,Members only,Travelator (2014)
Melissa Bustamante Laura  Laura  See fewer,Members only,Winter Song (II) (2019)
Claudia Jordan Cynthia  Cynthia  See fewer,Members only,S1m0ne (2002)
Jack Barnes Adam (5 months)  Adam (5 months)  See fewer,Members only,Middle Men (2009)
Christian Michael Clark Michael (age 9)  Michael (age 9)  See fewer,Members only,Middle Men (2009)
Hunter Gomez Young Jack (age 15)  Young Jack (age 15)  See fewer,Members only,The Little Mermaid (2018)
Shannon Whirry Screaming Mother  Screaming Mother  See fewer,Members only,"Me, Myself & Irene (2000)"
Price Mitchum Goth Kid  Goth Kid  See fewer,Members only,The Ex's (2011)
Suzanne Kent Woman in Vet's Office  Woman in Vet's Office  See fewer,Members only,History of the World: Part I (1981)
John Edmund Parcher Supervisor  Supervisor  See fewer,Members only,My Name Is Earl (2005)
Ky Moni Abraham Bartender (as Ky-Moni Abraham)  Bartender (as Ky-Moni Abraham)  See fewer,Members only,Second Chance (I) (2007)
Tami Donaldson Receptionist  Receptionist  See fewer,Members only,Lost Everything (2010)
Aighleann McKiernan Waitress  Waitress  See fewer,Members only,The Comeback Trail
Ginger Williams Secretary  Secretary  See fewer,Members only,Cruel Intentions (1999)
