Name,STARmeter,Known for
Pauline Etienne Julie  Julie  See fewer,Members only,The Nun (2013)
Olivier Chantreau Samy  Samy  See fewer,Members only,The Love Punch (2013)
François Morel Félicien Couture  Félicien Couture  See fewer,Members only,Les pieds sous la table (1994)
Loïc Corbery Xavier Laurent (as Xavier Corbery de la Comédie Française)  Xavier Laurent (as Xavier Corbery de la Comédie Française)  See fewer,Members only,Pas son genre (2014)
Julie Victor Sophie  Sophie  See fewer,Members only,Zeppelin Star (2017)
Clémentine Yelnik Françoise  Françoise  See fewer,Members only,Mme de Sévigné: Idylle familiale avec Bussy-Rabutin (1979)
Vladimir Granov Igor  Igor  See fewer,Members only,Footnotes (2016)
Laure Crochet-Sernieclaes Cathy  Cathy  See fewer,Members only,Paul Sanchez Is Back! (2018)
Elodie Escarmelle Sonia  Sonia  See fewer,Members only,Footnotes (2016)
Nuch Grenet Rose  Rose  See fewer,Members only,Footnotes (2016)
Eve Hanus Aurélie  Aurélie  See fewer,Members only,Footnotes (2016)
Valérie Layani Anne  Anne  See fewer,Members only,Footnotes (2016)
Valérie Masset Isabelle  Isabelle  See fewer,Members only,Footnotes (2016)
Michèle Prélonge Corinne  Corinne  See fewer,Members only,Happiness Never Comes Alone (2012)
Sophie Tabakov Nathalie  Nathalie  See fewer,Members only,Footnotes (2016)
Yasmine Youcef Rachida  Rachida  See fewer,Members only,Footnotes (2016)
Olivier Borle Patron Paradis de la Chaussure  Patron Paradis de la Chaussure  See fewer,Members only,Kings & Queen (2004)
Léna Dia Employée fast-food  Employée fast-food  See fewer,Members only,Footnotes (2016)
Pasquale D'Inca Patron société de nettoyage  Patron société de nettoyage  See fewer,Members only,A Matter of Taste (2000)
Nadine Emin Patronne de l'hôtel  Patronne de l'hôtel  See fewer,Members only,Welcome Home (2008)
Jazmin Londoño Castañeda Victoria  Victoria  See fewer,Members only,Footnotes (2016)
Karine Martin-Prevel Recruteuse aide à domicile  Recruteuse aide à domicile  See fewer,Members only,Fast Convoy (2016)
Damien Gajda Camionneur / styliste  Camionneur / styliste  See fewer,Members only,Paris 60 (2012)
Cyril Journet Camionneur / styliste  Camionneur / styliste  See fewer,Members only,Disco (2008)
Thomas Régnier Camionneur / styliste  Camionneur / styliste  See fewer,Members only,Rumba (2008)
Ahmed Slimani Camionneur / styliste  Camionneur / styliste  See fewer,Members only,Footnotes (2016)
Paul Laffont Jacques Couture  Jacques Couture  See fewer,Members only,Footnotes (2016)
Caroline Silhol  Actress  Actress  See fewer,Members only,La Vie en Rose (2007)
