Name,STARmeter,Known for
Bob Avian Himself - Revival Director  Himself - Revival Director  See fewer,Members only,A Chorus Line (2016)
Justin Bellero Himself  Himself  See fewer,Members only,Every Little Step (2008)
Michael Bennett Himself - Original Choreographer & Director (archive footage)  Himself - Original Choreographer & Director (archive footage)  See fewer,Members only,A Chorus Line (1985)
Jay Binder Himself - Revival Casting Director  Himself - Revival Casting Director  See fewer,Members only,Dreamgirls (2006)
Kelly Bishop Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Gilmore Girls (2000)
John Breglio Himself - Revival Producer  Himself - Revival Producer  See fewer,Members only,On Broadway (2019)
Candy Ann Brown Herself  Herself  See fewer,Members only,Ali (2001)
Nigel Columbus Himself  Himself  See fewer,Members only,Twisted Tales (2013)
Michelle Liu Coughlin Herself  Herself  See fewer,Members only,Limitless (2015)
Charlotte d'Amboise Herself - Cassie Auditionee  Herself - Cassie Auditionee  See fewer,Members only,Frances Ha (2012)
Jacques d'Amboise Himself  Himself  See fewer,Members only,Seven Brides for Seven Brothers (1954)
Nicholas Dante Himself (archive sound)  Himself (archive sound)  See fewer,Members only,A Chorus Line (1985)
Mara Davi Herself - Maggie Auditionee  Herself - Maggie Auditionee  See fewer,Members only,New Year's Eve (2011)
Natascia Diaz Herself - Cassie Auditionee  Herself - Cassie Auditionee  See fewer,Members only,Law & Order (1990)
Tyce Diorio Himself - Mike Auditionee  Himself - Mike Auditionee  See fewer,Members only,Epic Movie (2007)
Rick Faugno Himself - Mike Auditionee  Himself - Mike Auditionee  See fewer,Members only,Virgin Alexander (2011)
Luis Augusto Figueroa Himself (as Luis Figueroa)  Himself (as Luis Figueroa)  See fewer,Members only,Winter's Tale (2014)
Ramon Flowers Dancer  Dancer  See fewer,Members only,Baby Mama (2008)
Jen Frankel Herself - Kristine Auditionee  Herself - Kristine Auditionee  See fewer,Members only,Every Little Step (2008)
Christopher Freer Himself  Himself  See fewer,Members only,Every Little Step (2008)
Jessica Lee Goldyn Herself - Val Auditionee  Herself - Val Auditionee  See fewer,Members only,Meet Dave (2008)
