Name,STARmeter,Known for
Michael Pitt Tommy Uva  Tommy Uva  See fewer,Top 5000,Funny Games (2007)
Nina Arianda Rosie  Rosie  See fewer,Top 5000,Midnight in Paris (2011)
Andy Garcia Big Al  Big Al  See fewer,Top 5000,Ocean's Eleven (2001)
Ray Romano Jerry Cardozo  Jerry Cardozo  See fewer,Top 5000,Everybody Loves Raymond (1996)
Griffin Dunne Dave Lovell  Dave Lovell  See fewer,Top 5000,After Hours (1985)
Michael Rispoli Sal  Sal  See fewer,Members only,The Rum Diary (2011)
Yul Vazquez Vinny Gorgeous  Vinny Gorgeous  See fewer,Members only,Bad Boys II (2003)
Frank Whaley Agent Frank Hurd  Agent Frank Hurd  See fewer,Top 5000,Pulp Fiction (1994)
Samira Wiley Agent Annie Bell  Agent Annie Bell  See fewer,Top 5000,Orange Is the New Black (2013)
Brian Tarantina Ronnie  Ronnie  See fewer,Members only,Summer of Sam (1999)
Aida Turturro Anna  Anna  See fewer,Members only,The Sopranos (1999)
Matthew Sean Blumm Marco (as Matthew Blumm)  Marco (as Matthew Blumm)  See fewer,Members only,Delivery Man (2013)
Luke Fava Robbie  Robbie  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Burt Young Joey D  Joey D  See fewer,Members only,Rocky (1976)
Cathy Moriarty Constance Uva (as Cathy Moriarty-Gentile)  Constance Uva (as Cathy Moriarty-Gentile)  See fewer,Top 5000,Raging Bull (1980)
Jeremy Allen White Robert Uva  Robert Uva  See fewer,Top 5000,Shameless (2011)
Joseph R. Gannascoli Dom  Dom  See fewer,Members only,The Sopranos (1999)
Adam Trese Assistant Director Ryan  Assistant Director Ryan  See fewer,Members only,40 Days and 40 Nights (2002)
Aimee Mullins Carrie  Carrie  See fewer,Members only,Stranger Things (2016)
Ivy Jones Italian Florist  Italian Florist  See fewer,Members only,Baskets (2016)
Maria Di Angelis Italian Cashier  Italian Cashier  See fewer,Members only,Going the Distance (2010)
Silvestre Rasuk Homeless Man  Homeless Man  See fewer,Members only,Our Idiot Brother (2011)
John Tormey Ricky Lollipops  Ricky Lollipops  See fewer,Members only,Ghost Dog: The Way of the Samurai (1999)
Garry Pastore Sammy  Sammy  See fewer,Members only,The Deuce (2017)
Volieda Webb Veritas Employee  Veritas Employee  See fewer,Members only,American Hustle (2013)
Giuseppe Ardizzone Union Ave Social Club Member  Union Ave Social Club Member  See fewer,Members only,Marry Me (2020)
Gilbert Soto Rosie's Lawyer  Rosie's Lawyer  See fewer,Members only,Born Guilty (2017)
Teddy Coluca Joe Butch  Joe Butch  See fewer,Members only,The Blacklist (2013)
Bruce Altman Gotti Prosecutor  Gotti Prosecutor  See fewer,Members only,Running Scared (2006)
Danielle Montezinos Jumela  Jumela  See fewer,Members only,Class Dismissed (2015)
Shawn Gonzalez Pedestrian by Bar  Pedestrian by Bar  See fewer,Members only,21 Bridges (2019)
Charles Marti Fast Freddy  Fast Freddy  See fewer,Members only,Gotham (2014)
Bernie Rachelle Judge Glaser  Judge Glaser  See fewer,Members only,Inside Man (2006)
Santo Fazio Jimmy The Cheese  Jimmy The Cheese  See fewer,Members only,Broken English (2007)
Elli Pawnbroker (as Elli Meyer)  Pawnbroker (as Elli Meyer)  See fewer,Members only,The Taking of Pelham 123 (2009)
Michael Quinlan Defense Attorney  Defense Attorney  See fewer,Members only,The Happening (2008)
Marshall Efron Little Anthony  Little Anthony  See fewer,Members only,Robots (2005)
Bill Raymond Priest  Priest  See fewer,Members only,12 Monkeys (1995)
Joe Drago Angelo  Angelo  See fewer,Members only,Smokin' Aces (2006)
Anthony Vincent Frank (as Tony Vincent)  Frank (as Tony Vincent)  See fewer,Members only,The Bourne Legacy (2012)
Tony Vincent Frank Uva  Frank Uva  See fewer,Members only,Rob the Mob (2014)
Lorenzo De Felitta Young Tommy  Young Tommy  See fewer,Members only,Rob the Mob (2014)
Peter Bucossi Jimmy One Eye's Enforcer  Jimmy One Eye's Enforcer  See fewer,Members only,The Bourne Ultimatum (2007)
Lou Irizarry Wise Guy at Bar  Wise Guy at Bar  See fewer,Members only,Law & Order (1990)
Peter Falcetti NY Wiseguy  NY Wiseguy  See fewer,Members only,The Family (I) (2013)
Vincent Riviezzo NY Wiseguy  NY Wiseguy  See fewer,Members only,The Family (I) (2013)
John Buscemi NY Wiseguy  NY Wiseguy  See fewer,Members only,Ocean's Eight (2018)
Nick Addeo Bartender Gunman  Bartender Gunman  See fewer,Members only,Twelfth Night (I) (2014)
Kevin Bielinski NY Wise Guy  NY Wise Guy  See fewer,Members only,Check It Out! with Dr. Steve Brule (2010)
Vava Buitenkant Yogi Office Colleague  Yogi Office Colleague  See fewer,Members only,Flawless (1999)
Doug Drucker Collection agent  Collection agent  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Sabrina Iacobellis Background  Background  See fewer,Members only,"Damn You, Roland Ruby! (2018)"
Christine Vienna Mafia Wife  Mafia Wife  See fewer,Members only,The Glass Circle
Roger Brenner Prison guard (uncredited)  Prison guard (uncredited)  See fewer,Members only,Blindspot (2015)
Brian Distance Bailiff (uncredited)  Bailiff (uncredited)  See fewer,Members only,Green Book (2018)
Ally Jones Young Constance (uncredited)  Young Constance (uncredited)  See fewer,Members only,Bloody Mary (I) (2006)
Gaetano LoGiudice Mafia Hoodlum (uncredited)  Mafia Hoodlum (uncredited)  See fewer,Members only,Goodfellas (1990)
Terry Marks Miss Pussy (uncredited)  Miss Pussy (uncredited)  See fewer,Members only,The Sisters Plotz (2015)
Myla Pitt Judge Goldberg (uncredited)  Judge Goldberg (uncredited)  See fewer,Members only,Crimes and Misdemeanors (1989)
