Name,STARmeter,Known for
Bryan Cranston Robert Mazur  Robert Mazur  See fewer,Top 500,Breaking Bad (2008)
Leanne Best Bowling Alley Waitress  Bowling Alley Waitress  See fewer,Members only,The Woman in Black 2: Angel of Death (2014)
Daniel Mays Frankie  Frankie  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Tom Vaughan-Lawlor Steve Cook  Steve Cook  See fewer,Members only,Avengers: Infinity War (2018)
Niall Hayes Scott Mazur  Scott Mazur  See fewer,Members only,Spotless (2015)
Lara Decaro Andrea Mazur  Andrea Mazur  See fewer,Members only,Counterpart (2017)
Juliet Aubrey Evelyn Mazur  Evelyn Mazur  See fewer,Members only,Middlemarch (1994)
Olympia Dukakis Aunt Vicky  Aunt Vicky  See fewer,Members only,Moonstruck (1987)
Amy Ryan Bonni Tischler  Bonni Tischler  See fewer,Top 5000,Birdman or (The Unexpected Virtue of Ignorance) (2014)
John Leguizamo Emir Abreu  Emir Abreu  See fewer,Top 5000,Moulin Rouge! (2001)
Joseph Gilgun Dominic  Dominic  See fewer,Top 5000,This Is England (2006)
Jason Isaacs Mark Jackowski  Mark Jackowski  See fewer,Top 5000,Harry Potter and the Chamber of Secrets (2002)
Richard Katz Attorney  Attorney  See fewer,Members only,Guardians of the Galaxy (2014)
Fred Furman Federal Court Judge  Federal Court Judge  See fewer,Members only,City of Lies (2018)
Juan Cely The Informant  The Informant  See fewer,Members only,America's War on Drugs (2017)
David Horovitch Saul Mineroff  Saul Mineroff  See fewer,Members only,The Young Victoria (2009)
Mark Holden Eric Wellman  Eric Wellman  See fewer,Members only,Captain Phillips (2013)
Rubén Ochandiano Gonzalo Mora Jr.  Gonzalo Mora Jr.  See fewer,Members only,Broken Embraces (2009)
Simón Andreu Gonzalo Mora Sr. (as Simon Andreu)  Gonzalo Mora Sr. (as Simon Andreu)  See fewer,Members only,Die Another Day (2002)
Jess Fuerst Miss Wilson (as Jessica L. Fuerst)  Miss Wilson (as Jessica L. Fuerst)  See fewer,Members only,City of Lies (2018)
Christian Contreras Lee Palmer  Lee Palmer  See fewer,Members only,Halo: Nightfall (2014)
Samya Boulahri Dancer 1 (Café de la Musica)  Dancer 1 (Café de la Musica)  See fewer,Members only,The Infiltrator (2016)
Jasmine Jardot Dancer 2 (Café de la Musica)  Dancer 2 (Café de la Musica)  See fewer,Members only,Jab Tak Hai Jaan (2012)
Paul Brightwell Mr. X  Mr. X  See fewer,Members only,Titanic (1997)
Yul Vazquez Javier Ospina  Javier Ospina  See fewer,Members only,Bad Boys II (2003)
Xarah Xavier Lau  Lau  See fewer,Members only,Scenes of Violence (2014)
Diane Kruger Kathy Ertz  Kathy Ertz  See fewer,Top 5000,Inglourious Basterds (2009)
Stephanie Callahan Ocean Bird Airlines Receptionist  Ocean Bird Airlines Receptionist  See fewer,Members only,The Infiltrator (2016)
Art Malik Akbar Bilgrami  Akbar Bilgrami  See fewer,Members only,The Living Daylights (1987)
Saïd Taghmaoui Amjad Awan  Amjad Awan  See fewer,Members only,Wonder Woman (2017)
Tim Dutton Ian Howard  Ian Howard  See fewer,Members only,The Bourne Identity (2002)
Stewart O'Reilly Cake Waiter  Cake Waiter  See fewer,Members only,The Murderers (2017)
Ekaterina Zalitko Lola - Emir Lapdancer  Lola - Emir Lapdancer  See fewer,Members only,Guardians of the Galaxy (2014)
Ashley Bannerman Laura Sherman  Laura Sherman  See fewer,Members only,Fisherman's Friends (2019)
