Name,STARmeter,Known for
Kelly Macdonald Merida (voice)  Merida (voice)  See fewer,Top 500,No Country for Old Men (2007)
Billy Connolly Fergus (voice)  Fergus (voice)  See fewer,Top 5000,The Boondock Saints (1999)
Emma Thompson Elinor (voice)  Elinor (voice)  See fewer,Top 5000,Sense and Sensibility (1995)
Julie Walters The Witch (voice)  The Witch (voice)  See fewer,Top 5000,Billy Elliot (2000)
Robbie Coltrane Lord Dingwall (voice)  Lord Dingwall (voice)  See fewer,Top 5000,Cracker (1993)
Kevin McKidd Lord MacGuffin / Young MacGuffin (voice)  Lord MacGuffin / Young MacGuffin (voice)  See fewer,Top 5000,Dog Soldiers (2002)
Craig Ferguson Lord Macintosh (voice)  Lord Macintosh (voice)  See fewer,Members only,I'll Be There (2003)
Sally Kinghorn Maudie (voice)  Maudie (voice)  See fewer,Members only,Monty Python and the Holy Grail (1975)
Eilidh Fraser Maudie (voice)  Maudie (voice)  See fewer,Members only,Taggart (1983)
Peigi Barker Young Merida (voice)  Young Merida (voice)  See fewer,Members only,Brave (2012)
Steven Cree Young Macintosh (voice)  Young Macintosh (voice)  See fewer,Members only,Outlaw King (2018)
Steve Purcell The Crow (voice)  The Crow (voice)  See fewer,Members only,Toy Story That Time Forgot (2014)
Callum O'Neill Wee Dingwall (voice)  Wee Dingwall (voice)  See fewer,Members only,The Hobbit: The Battle of the Five Armies (2014)
Patrick Doyle Martin (voice)  Martin (voice)  See fewer,Members only,Rise of the Planet of the Apes (2011)
John Ratzenberger Gordon (voice)  Gordon (voice)  See fewer,Top 5000,Cheers (1982)
John Hasler Additional Voices (uncredited)  Additional Voices (uncredited)  See fewer,Members only,T.Bag's Christmas Ding Dong (1990)
