Name,STARmeter,Known for
Robert Downey Jr. Tony Stark / Iron Man  Tony Stark / Iron Man  See fewer,Top 500,Iron Man (2008)
Chris Hemsworth Thor  Thor  See fewer,Top 500,The Avengers (2012)
Mark Ruffalo Bruce Banner / Hulk  Bruce Banner / Hulk  See fewer,Top 5000,The Kids Are All Right (2010)
Chris Evans Steve Rogers / Captain America  Steve Rogers / Captain America  See fewer,Top 500,The Avengers (2012)
Scarlett Johansson Natasha Romanoff / Black Widow  Natasha Romanoff / Black Widow  See fewer,58,Her (2013)
Jeremy Renner Clint Barton / Hawkeye  Clint Barton / Hawkeye  See fewer,Top 5000,The Hurt Locker (2008)
James Spader Ultron  Ultron  See fewer,Top 500,The Blacklist (2013)
Samuel L. Jackson Nick Fury  Nick Fury  See fewer,Top 500,Pulp Fiction (1994)
Don Cheadle James Rhodes / War Machine  James Rhodes / War Machine  See fewer,Top 5000,Crash (I) (2004)
Aaron Taylor-Johnson Pietro Maximoff / Quicksilver  Pietro Maximoff / Quicksilver  See fewer,Top 500,Kick-Ass (2010)
Elizabeth Olsen Wanda Maximoff / Scarlet Witch  Wanda Maximoff / Scarlet Witch  See fewer,Top 500,Martha Marcy May Marlene (2011)
Paul Bettany Jarvis / Vision  Jarvis / Vision  See fewer,Top 5000,Master and Commander: The Far Side of the World (2003)
Cobie Smulders Maria Hill  Maria Hill  See fewer,Top 500,The Avengers (2012)
Anthony Mackie Sam Wilson / The Falcon  Sam Wilson / The Falcon  See fewer,Top 5000,The Hurt Locker (2008)
Hayley Atwell Peggy Carter  Peggy Carter  See fewer,Top 500,Captain America: The First Avenger (2011)
Idris Elba Heimdall  Heimdall  See fewer,Top 500,Beasts of No Nation (2015)
Linda Cardellini Laura Barton  Laura Barton  See fewer,Top 500,Brokeback Mountain (2005)
Stellan Skarsgård Erik Selvig  Erik Selvig  See fewer,Top 5000,Good Will Hunting (1997)
Claudia Kim Dr. Helen Cho  Dr. Helen Cho  See fewer,Top 5000,The Dark Tower (2017)
Thomas Kretschmann Strucker  Strucker  See fewer,Top 5000,King Kong (2005)
Andy Serkis Ulysses Klaue  Ulysses Klaue  See fewer,Top 5000,War for the Planet of the Apes (2017)
Julie Delpy Madame B  Madame B  See fewer,Members only,Three Colors: White (1994)
Stan Lee Stan Lee  Stan Lee  See fewer,Top 5000,Spider-Man: Homecoming (2017)
Henry Goodman Dr. List  Dr. List  See fewer,Members only,Taking Woodstock (2009)
Chris Luca Fortress Soldier  Fortress Soldier  See fewer,Members only,Daementia
Brian Schaeffer Strucker Mercenary  Strucker Mercenary  See fewer,Members only,Iron Man (2008)
Dominique Provost-Chalkley Zrinka  Zrinka  See fewer,Top 5000,Wynonna Earp (2016)
Isaac Andrews Costel  Costel  See fewer,Members only,Exodus: Gods and Kings (2014)
Gareth Kieran Jones Sokovian Acid Student  Sokovian Acid Student  See fewer,Members only,Secrets of the Dead (2000)
Chan Woo Lim Dr. Cho's Assistant  Dr. Cho's Assistant  See fewer,Members only,Strike Back (2010)
Minhee Yeo Dr. Cho's Assistant  Dr. Cho's Assistant  See fewer,Members only,Strike Back (2010)
Bentley Kalu Klaue's Mercenary  Klaue's Mercenary  See fewer,Members only,Edge of Tomorrow (2014)
Julian Bleach Ballet Instructor  Ballet Instructor  See fewer,Members only,Les Misérables (2012)
Christopher Beasley Johannesburg Cop (as Chris Beasley)  Johannesburg Cop (as Chris Beasley)  See fewer,Members only,Isidingo: The Need (2005)
Vuyo Dabula Johannesburg Cop  Johannesburg Cop  See fewer,Members only,Invictus (2009)
Nondumiso Tembe Johannesburg Driver  Johannesburg Driver  See fewer,Members only,True Blood (2008)
Kabelo Thai Johannesburg Onlooker  Johannesburg Onlooker  See fewer,Members only,The No. 1 Ladies' Detective Agency (2008)
Lele Ledwaba Johannesburg Onlooker  Johannesburg Onlooker  See fewer,Members only,The Good Lie (2014)
Mandla Gaduka Johannesburg Onlooker  Johannesburg Onlooker  See fewer,Members only,District 9 (2009)
Harriet Manamela Johannesburg Onlooker  Johannesburg Onlooker  See fewer,Members only,Otelo Burning (2011)
Beulah Hashe Johannesburg Onlooker  Johannesburg Onlooker  See fewer,Members only,Avengers: Age of Ultron (2015)
Musca Kumalo Johannesburg Onlooker  Johannesburg Onlooker  See fewer,Members only,Avengers: Age of Ultron (2015)
Mathapelo September Johannesburg Onlooker  Johannesburg Onlooker  See fewer,Members only,Avengers: Age of Ultron (2015)
Antony Acheampong Johannesburg Elevator Passenger  Johannesburg Elevator Passenger  See fewer,Members only,The Huntsman: Winter's War (2016)
Chioma Anyanwu Johannesburg Elevator Passenger  Johannesburg Elevator Passenger  See fewer,Members only,Ur Mines (2018)
Ben Sakamoto Cooper Barton  Cooper Barton  See fewer,Members only,Avengers: Endgame (2019)
Imogen Poynton Lila Barton  Lila Barton  See fewer,Members only,Guardians of the Galaxy (2014)
Isabella Poynton Lila Barton  Lila Barton  See fewer,Members only,Guardians of the Galaxy (2014)
Ingvild Deila World Hub Tech  World Hub Tech  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Sunny Yeo Korean Train Passenger  Korean Train Passenger  See fewer,Members only,Yesterday (III) (2019)
Namju Go Korean Train Passenger  Korean Train Passenger  See fewer,Members only,Capital (2012)
Mina Kweon Korean Train Passenger  Korean Train Passenger  See fewer,Members only,Dragon Race (2017)
Earl T. Kim Korean Train Passenger (as Earl Kim)  Korean Train Passenger (as Earl Kim)  See fewer,Members only,The OA (2016)
Arthur Lee Korean Train Passenger  Korean Train Passenger  See fewer,Members only,Avengers: Age of Ultron (2015)
Verity Hewlitt Sokovian Family (as Verity Hewlett)  Sokovian Family (as Verity Hewlett)  See fewer,Members only,Queen Victoria's Men (2008)
Michael Matovski Sokovian Family  Sokovian Family  See fewer,Members only,Last Christmas (2019)
Alma Noce Sokovian Family  Sokovian Family  See fewer,Members only,Dracula 3D (2012)
Riccardo Richetta Sokovian Family  Sokovian Family  See fewer,Members only,Avengers: Age of Ultron (2015)
Constanza Ruff Sokovian Woman  Sokovian Woman  See fewer,Members only,In Me (2011)
Monty Mclaren-Clark Tub Family Child  Tub Family Child  See fewer,Members only,Hood: A Legend Reborn
Julia Krynke Sokovian Driver  Sokovian Driver  See fewer,Members only,Distant Lights (2003)
Tony Christian Sokovian SUV Driver  Sokovian SUV Driver  See fewer,Members only,Transformers: The Last Knight (2017)
Ian Kay Sokovian SUV Passenger  Sokovian SUV Passenger  See fewer,Members only,Wonder Woman (2017)
Barry Aird Sokovian Police Captain  Sokovian Police Captain  See fewer,Members only,Beast (III) (2017)
Aaron Himelstein Specialist Cameron Klein  Specialist Cameron Klein  See fewer,Members only,Austin Powers in Goldmember (2002)
Kerry Condon Friday (voice)  Friday (voice)  See fewer,Top 5000,"Three Billboards Outside Ebbing, Missouri (2017)"
Jaiden Stafford Nathaniel Pietro Barton  Nathaniel Pietro Barton  See fewer,Members only,Avengers: Age of Ultron (2015)
Joseph M. Abbott Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,The War Within (2005)
Mohammed Ali Worker in a Scientific Laboratory (uncredited)  Worker in a Scientific Laboratory (uncredited)  See fewer,Members only,Phantom (I) (2015)
Freddie Andrews Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Alice Through the Looking Glass (2016)
David Olawale Ayinde Somalian Ship Worker (uncredited)  Somalian Ship Worker (uncredited)  See fewer,Members only,355 (2021)
Nikita Baron Ballet Dancer (uncredited)  Ballet Dancer (uncredited)  See fewer,Members only,Winter Ridge (2018)
Gintare Beinoraviciute Citizen (uncredited)  Citizen (uncredited)  See fewer,Members only,The Innocents (2018)
Francesca Bennett Sokovian Driver (uncredited)  Sokovian Driver (uncredited)  See fewer,Members only,Rosamunde Pilcher (1993)
Laura Bernardeschi Sokovian Citizen (uncredited)  Sokovian Citizen (uncredited)  See fewer,Members only,Fan (I) (2016)
Dilyana Bouklieva Sokovian Citizen (uncredited)  Sokovian Citizen (uncredited)  See fewer,Members only,Ra.One (2011)
Dante Briggins Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Star Wars: Episode VII - The Force Awakens (2015)
Josh Brolin Thanos (uncredited)  Thanos (uncredited)  See fewer,Top 5000,No Country for Old Men (2007)
Rowdy Brown Cop (uncredited)  Cop (uncredited)  See fewer,Members only,Lone Survivor (2013)
Billy Burke Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,New Tricks (2003)
Cheryl Burniston Sergeant (uncredited)  Sergeant (uncredited)  See fewer,Members only,Salvation (II) (2014)
Abbey Butler American (uncredited)  American (uncredited)  See fewer,Members only,The Aeronauts (2019)
Michael Chapman Lab Tech Scientist (uncredited)  Lab Tech Scientist (uncredited)  See fewer,Members only,The Hooligan Factory (2014)
Leigh Daniels Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,Traitors (2019)
Marianna Dean Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Hollyoaks (1995)
Lukas DiSparrow Sok (uncredited)  Sok (uncredited)  See fewer,Members only,Mobsters (2013)
Thom Dobbin Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,I Give It a Year (2013)
Alexandra Doyle Reporter (uncredited)  Reporter (uncredited)  See fewer,Members only,24: Live Another Day (2014)
Keith Fausnaught Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,25 Hill (2011)
Aurora Fearnley Marine (uncredited)  Marine (uncredited)  See fewer,Members only,Pulsar (2018)
Lou Ferrigno Hulk (voice) (uncredited)  Hulk (voice) (uncredited)  See fewer,Members only,The Incredible Hulk (1977)
Hannah Flynn Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,Artemis Fowl (2020)
Robert J. Fraser Youth (uncredited)  Youth (uncredited)  See fewer,Members only,Mickey Has Grown Up (2015)
Adam Gary Sokovian (uncredited)  Sokovian (uncredited)  See fewer,Members only,Fantastic Beasts: The Crimes of Grindelwald (2018)
Alex Gillison Masked Asgardian (uncredited)  Masked Asgardian (uncredited)  See fewer,Members only,Rogue One: A Star Wars Story (2016)
Sophie Gooding Club Dancer (uncredited)  Club Dancer (uncredited)  See fewer,Members only,The One Show (2006)
Guna Gultniece Student (uncredited)  Student (uncredited)  See fewer,Members only,Stan Lee's Lucky Man (2016)
Mark Haldor Asgardian (uncredited)  Asgardian (uncredited)  See fewer,Members only,Crossing Over (2017)
Beshoy Hanna Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Innerself (2018)
Salem Hanna Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Story of My Life (2018)
Sam Hanover Sokovian Citizen (uncredited)  Sokovian Citizen (uncredited)  See fewer,Members only,Inception (2010)
Robin Harvey South African Mall Patron (uncredited)  South African Mall Patron (uncredited)  See fewer,Members only,Airborne (2012)
Jason Her TV News Anchor (uncredited)  TV News Anchor (uncredited)  See fewer,Members only,Criminal Minds (2005)
