Name,STARmeter,Known for
Jean Michel Basquiat Jean  Jean  See fewer,Members only,Make Me Famous
Richard Weigand Doctor  Doctor  See fewer,Members only,Downtown 81 (2000)
Cyndy Schneidau Nurse  Nurse  See fewer,Members only,Wild Style (1983)
Millie Schneidau Nurse  Nurse  See fewer,Members only,Downtown 81 (2000)
Steven Z. Soszynski Grocer  Grocer  See fewer,Members only,Downtown 81 (2000)
Anna Schroeder Béatrice  Béatrice  See fewer,Members only,Downtown 81 (2000)
Giorgio Gomelsky Landlord (as Giorgio Giomelsky)  Landlord (as Giorgio Giomelsky)  See fewer,Members only,La Collectionneuse (1967)
Ted Bafaloukos Junk Dealer  Junk Dealer  See fewer,Members only,The Natural (1984)
Bobby Grossman East Village Junkie  East Village Junkie  See fewer,Members only,Downtown 81 (2000)
Mickey Clean Pot Dealer  Pot Dealer  See fewer,Members only,TV Party (2005)
Roberta Bayley Street Girl  Street Girl  See fewer,Members only,Summer of Sam (1999)
Dave Street Musician  Musician  See fewer,Members only,Romeo's Distress (2016)
Tish Bellomo Manic Panic Girl  Manic Panic Girl  See fewer,Members only,Starrbooty (2007)
Snooky Bellomo Manic Panic Girl  Manic Panic Girl  See fewer,Members only,Starrbooty (2007)
Kool Kyle Rapper  Rapper  See fewer,Members only,Downtown 81 (2000)
Claudia Summers Friend in Park  Friend in Park  See fewer,Members only,Make Me Famous
Tuxedomoon Themselves  Themselves  See fewer,Members only,Wings of Desire (1987)
"Steven Brown Himself / Vocals, Tuxedomoon  Himself / Vocals, Tuxedomoon  See fewer",Members only,Moronga (2018)
"Peter Principle Himself / Bass, Tuxedomoon  Himself / Bass, Tuxedomoon  See fewer",Members only,The Super-8 Years with Tuxedomoon (1997)
"Blaine Reininger Himself / Keyboard, Tuxedomoon  Himself / Keyboard, Tuxedomoon  See fewer",Members only,Dogs Licking My Heart (1993)
David McDermott Man from the Past (as David MacDermott)  Man from the Past (as David MacDermott)  See fewer,Members only,Rome '78 (1978)
Catherine Rebennack 1st Go-Go Dancer  1st Go-Go Dancer  See fewer,Members only,Downtown 81 (2000)
Cookie Mueller 2nd Go-Go Dancer  2nd Go-Go Dancer  See fewer,Members only,Pink Flamingos (1972)
Steve Mass Go-Go Bar Patron  Go-Go Bar Patron  See fewer,Members only,Underground U.S.A. (1980)
Ernest Scaglione Go-Go Bar Manager  Go-Go Bar Manager  See fewer,Members only,Downtown 81 (2000)
George Dubose Go-Go Bar Patron  Go-Go Bar Patron  See fewer,Members only,House of Boys (2009)
Ronnie Cutrone Go-Go Bar Patron  Go-Go Bar Patron  See fewer,Members only,Underground U.S.A. (1980)
John Browner Go-Go Bar Patron  Go-Go Bar Patron  See fewer,Members only,TV Party (2005)
Tom Baker Go-Go Bar Patron  Go-Go Bar Patron  See fewer,Members only,Downtown 81 (2000)
Larry 'Ratso' Sloman Go-Go Bar Patron (as Larry Sloman)  Go-Go Bar Patron (as Larry Sloman)  See fewer,Members only,Sid and Nancy (1986)
Walter Steding Struggling Musician / Himself  Struggling Musician / Himself  See fewer,Members only,Union City (1980)
Lindzee Smith Club Owner  Club Owner  See fewer,Members only,Neurosia: Fifty Years of Perversion (1995)
Kristian Hoffman A&R  A&R  See fewer,Members only,The Naked Cage (1986)
Marty Thau Record Executive  Record Executive  See fewer,Members only,Looking for Johnny (2014)
Daniela Morera Mrs. Cavalcanti  Mrs. Cavalcanti  See fewer,Members only,Downtown 81 (2000)
Lisa Rosen French Maid  French Maid  See fewer,Members only,Permanent Vacation (1980)
Marshall Chess Thief  Thief  See fewer,Members only,Cadillac Records (2008)
Jimmy Destri Taxi Driver  Taxi Driver  See fewer,Members only,Timecrimes (2007)
D.N.A. Themselves  Themselves  See fewer,Members only,X Magazine Benefit (2009)
"Arto Lindsay Himself / Vocals and Guitar, DNA  Himself / Vocals and Guitar, DNA  See fewer",Members only,Speed 2: Cruise Control (1997)
"Tim Wright Himself / Bass, DNA  Himself / Bass, DNA  See fewer",Members only,Downtown 81 (2000)
"Ikue Mori Herself / Drums, DNA  Herself / Drums, DNA  See fewer",Members only,Perfect Partner (2005)
Michael Holman Michael  Michael  See fewer,Members only,Vincent Gallo as Flying Christ (1981)
Olivier Mosset Bike Rider  Bike Rider  See fewer,Members only,Un film porno (1968)
Bradley Field Studio Manager  Studio Manager  See fewer,Members only,The Offenders (1980)
