Name,STARmeter,Known for
Jason Sudeikis Red (voice)  Red (voice)  See fewer,Top 5000,Colossal (2016)
Josh Gad Chuck (voice)  Chuck (voice)  See fewer,Top 5000,Frozen (I) (2013)
Leslie Jones Zeta (voice)  Zeta (voice)  See fewer,Members only,Ghostbusters (2016)
Bill Hader Leonard (voice)  Leonard (voice)  See fewer,Top 5000,The Skeleton Twins (2014)
Rachel Bloom Silver (voice)  Silver (voice)  See fewer,Top 5000,Crazy Ex-Girlfriend (2015)
Awkwafina Courtney (voice)  Courtney (voice)  See fewer,Top 5000,Ocean's Eight (2018)
Sterling K. Brown Garry (voice)  Garry (voice)  See fewer,Top 5000,Black Panther (2018)
Eugenio Derbez Glenn (voice)  Glenn (voice)  See fewer,Top 5000,Instructions Not Included (2013)
Tiffany Haddish Debbie (voice)  Debbie (voice)  See fewer,Top 5000,Girls Trip (2017)
Danny McBride Bomb (voice)  Bomb (voice)  See fewer,Top 5000,Pineapple Express (2008)
Peter Dinklage Mighty Eagle (voice)  Mighty Eagle (voice)  See fewer,Top 5000,Game of Thrones (2011)
Pete Davidson Jerry (voice)  Jerry (voice)  See fewer,Top 5000,The Dirt (2019)
Zach Woods Carl (voice)  Carl (voice)  See fewer,Top 5000,The Other Guys (2010)
Dove Cameron Ella (voice)  Ella (voice)  See fewer,Top 500,Descendants (2015)
Maya Rudolph Matilda (voice)  Matilda (voice)  See fewer,Top 5000,Bridesmaids (I) (2011)
JoJo Siwa Jay / Kira (voice)  Jay / Kira (voice)  See fewer,Members only,The Thundermans (2013)
Tony Hale Mime (voice)  Mime (voice)  See fewer,Top 5000,Arrested Development (2003)
Lil Rel Howery Alex (voice)  Alex (voice)  See fewer,Members only,Get Out (I) (2017)
Nicki Minaj Pinky (voice)  Pinky (voice)  See fewer,Top 5000,The Other Woman (2014)
Beck Bennett Hank / Brad (voice)  Hank / Brad (voice)  See fewer,Members only,Sing (2016)
Gaten Matarazzo Bubba (voice)  Bubba (voice)  See fewer,Top 5000,Stranger Things (2016)
Brooklynn Prince Zoe (voice)  Zoe (voice)  See fewer,Members only,The Florida Project (2017)
Genesis Tennon Vivi (voice)  Vivi (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Alma Varsano Sam-Sam (voice)  Sam-Sam (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Faith Margaret Kidman-Urban Beatrice / Sophie (voice)  Beatrice / Sophie (voice)  See fewer,Members only,Big Little Lies (2017)
Sunday Rose Kidman-Urban Lily / Isla (voice)  Lily / Isla (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Colleen Ballinger Roxanne (voice)  Roxanne (voice)  See fewer,Members only,Haters Back Off! (2016)
David Dobrik Axel (voice)  Axel (voice)  See fewer,Members only,David's Vlog (2015)
Alex Hirsch Steve (voice)  Steve (voice)  See fewer,Members only,Gravity Falls (2012)
Anthony Padilla Hal (voice)  Hal (voice)  See fewer,Members only,Smosh (2005)
Mason Ramsey Oliver (voice)  Oliver (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Thurop Van Orman Duck / Seal (voice)  Duck / Seal (voice)  See fewer,Members only,The Marvelous Misadventures of Flapjack (2008)
Ally Garrett Snake / Pig Mother (voice)  Snake / Pig Mother (voice)  See fewer,Members only,Land of the Lost (2009)
John Cohen Eagle Detector (voice)  Eagle Detector (voice)  See fewer,Members only,The Angry Birds Movie (2016)
Sean Charmatz Invisible Pig / Teacher (voice)  Invisible Pig / Teacher (voice)  See fewer,Members only,SpongeBob SquarePants (1999)
Kelly Prizeman Bomb's Momb (voice)  Bomb's Momb (voice)  See fewer,Members only,The Hangover Part III (2013)
Nolan North Terence (voice)  Terence (voice)  See fewer,Top 5000,Uncharted: The Nathan Drake Collection (2015)
Josh Engel Dude Bird (voice)  Dude Bird (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Suzanne Waters Bomb's Opera Voice (voice)  Bomb's Opera Voice (voice)  See fewer,Members only,Alita: Battle Angel (2019)
Asher Bishop Scott (voice)  Scott (voice)  See fewer,Members only,Voltron: Legendary Defender (2016)
Hazel Van Orman Hazel (voice)  Hazel (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Leif Van Orman Leif (voice)  Leif (voice)  See fewer,Members only,The Marvelous Misadventures of Flapjack (2008)
David C. Smith Grumpy Dad (voice)  Grumpy Dad (voice)  See fewer,Members only,Tenacity and Gratitude: The Frank Cotolo Story (2014)
John Rice Quad Bird (voice)  Quad Bird (voice)  See fewer,Members only,Take It or Leave It (2012)
Nova Reed Ally (voice)  Ally (voice)  See fewer,Members only,Undone (2019)
Kaci Simotas Anders (voice)  Anders (voice)  See fewer,Members only,Fanboy (2017)
Eliza Cohen Jenny (voice)  Jenny (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Samantha Cohen Bailey (voice)  Bailey (voice)  See fewer,Members only,The World Ends With Us
Isla Andrews Eloise (voice)  Eloise (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Newell Alexander Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,A Very Sordid Wedding (2017)
Rosemary Alexander Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,A Very Sordid Wedding (2017)
Steve Alterman Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Rise of the Planet of the Apes (2011)
Stephen Apostolina Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Susan Boyajian Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Kirby Buckets (2014)
Thomas Bromhead Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Call of Duty: Modern Warfare (2019)
Mitch Carter Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Brook Chalmers Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,How to Train Your Dragon: The Hidden World (2019)
June Christopher Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Misery (1990)
David Cowgill Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,The Angry Birds Movie 2 (2019)
Peter Falls Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,The Hunger Games: Mockingjay - Part 1 (2014)
Jeff Fischer Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,December Kisses (2001)
Jackie Gonneau Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Oblivion (I) (2013)
Grey Griffin Additional Voice (voice)  Additional Voice (voice)  See fewer,Top 5000,Batman: Arkham City (2011)
Bridget Hoffman Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Perfect Blue (1997)
Richard Steven Horvitz Additional Voice (voice) (as Richard Horvitz)  Additional Voice (voice) (as Richard Horvitz)  See fewer,Members only,Psychonauts (2005)
Rif Hutton Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Star Trek Generations (1994)
Joyce Kurtz Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Star Wars: Battlefront II (2005)
Joanna Leeds Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,G.I. Joe: Retaliation (2013)
Richard McGregor Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,All Eyes and Ears (2015)
Scott Menville Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Teen Titans (2003)
David Michie Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Jumper (2008)
Edie Mirman Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,TRON: Legacy (2010)
Juan Pope Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Rise of the Planet of the Apes (2011)
Michelle Ruff Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Akira (1988)
Michael Sorich Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Scooby-Doo 2: Monsters Unleashed (2004)
Kelly Stables Additional Voice (voice)  Additional Voice (voice)  See fewer,Top 5000,The Ring Two (2005)
Lynnanne Zager Additional Voice (voice)  Additional Voice (voice)  See fewer,Members only,Deadly Women (2008)
