Name,STARmeter,Known for
Yudhveer Bakoliya Arjun (voice)  Arjun (voice)  See fewer,Members only,Arjun: The Warrior Prince (2012)
Ashok Banthia Bhim (voice)  Bhim (voice)  See fewer,Members only,Aankhen (2002)
Ravi Khanvilkar Drona (voice) (as Ravi Khanwilkar)  Drona (voice) (as Ravi Khanwilkar)  See fewer,Members only,Like Stars on Earth (2007)
Vijay Kashyap Shakuni (voice)  Shakuni (voice)  See fewer,Members only,Gandhi (1982)
Ila Arun Kunti (voice)  Kunti (voice)  See fewer,Members only,Jodhaa Akbar (2008)
Sachin Khedekar Krishna (voice)  Krishna (voice)  See fewer,Members only,13B: Fear Has a New Address (2009)
Vishnu Sharma Bhishma (voice)  Bhishma (voice)  See fewer,Members only,The Best Exotic Marigold Hotel (2011)
Rajeshwari Sachdev Draupadi (voice)  Draupadi (voice)  See fewer,Members only,Peshwa Bajirao (2017)
Anjan Srivastav Kirat (voice) (as Aanjaan Srivastav)  Kirat (voice) (as Aanjaan Srivastav)  See fewer,Members only,Jo Jeeta Wohi Sikandar (1992)
Hemanth Mahaur Duryodhan (voice) (as Hemant Mahaur)  Duryodhan (voice) (as Hemant Mahaur)  See fewer,Members only,Highway (I) (2014)
Brajesh Jha Yudhishthir (voice) (as Brijesh Jha)  Yudhishthir (voice) (as Brijesh Jha)  See fewer,Members only,Contract (2008)
Niraj Sah Dhritrashtra (voice) (as Niraj Shah)  Dhritrashtra (voice) (as Niraj Shah)  See fewer,Members only,Omkara (2006)
Achyut Potdar Shivnandan (voice)  Shivnandan (voice)  See fewer,Members only,3 Idiots (2009)
Asmit Kaushik Uttar (voice)  Uttar (voice)  See fewer,Members only,Second Marriage Dot Com (2012)
Varinder Sharma Kama (voice)  Kama (voice)  See fewer,Members only,Arjun: The Warrior Prince (2012)
Anupam Shyam Susharman (voice)  Susharman (voice)  See fewer,Members only,Lagaan: Once Upon a Time in India (2001)
Sitaram Panchal Headman (voice)  Headman (voice)  See fewer,Members only,Slumdog Millionaire (2008)
Mithilesh Chaturvedi Minister (voice)  Minister (voice)  See fewer,Members only,Koi... Mil Gaya (2003)
Imran Khan Dusshasan (voice)  Dusshasan (voice)  See fewer,Members only,Arjun: The Warrior Prince (2012)
P.D. Verma Virat King (voice) (as P.D. Varma)  Virat King (voice) (as P.D. Varma)  See fewer,Members only,Kisna: The Warrior Poet (2005)
Ashima Chaudhari Virat Queen (voice)  Virat Queen (voice)  See fewer,Members only,Arjun: The Warrior Prince (2012)
Sanjeev Vatsa Main Guard (voice) (as Sanjeev Vats)  Main Guard (voice) (as Sanjeev Vats)  See fewer,Members only,Chintu Ji (2009)
Dev Khubnani Announcer (voice)  Announcer (voice)  See fewer,Members only,Room: The Mystery (2015)
Avinash Deshpande Crowd 01 (voice)  Crowd 01 (voice)  See fewer,Members only,Satta (2003)
Shis Khan Crowd 02 (voice)  Crowd 02 (voice)  See fewer,Members only,Talaash (2012)
Pravin Baby Crowd 03 (voice) (as Praveen Baby)  Crowd 03 (voice) (as Praveen Baby)  See fewer,Members only,Shudra the Rising (2012)
Vikrant Mishra Crowd 04 (voice)  Crowd 04 (voice)  See fewer,Members only,Dahek: A Burning Passion (1999)
