Name,STARmeter,Known for
Michael B. Jordan Adonis Johnson  Adonis Johnson  See fewer,Top 5000,Black Panther (2018)
Sylvester Stallone Rocky Balboa  Rocky Balboa  See fewer,Top 500,Rocky (1976)
Tessa Thompson Bianca  Bianca  See fewer,Top 500,Creed (II) (2015)
Phylicia Rashad Mary Anne Creed  Mary Anne Creed  See fewer,Top 5000,The Cosby Show (1984)
Dolph Lundgren Ivan Drago  Ivan Drago  See fewer,Top 5000,Rocky IV (1985)
Florian Munteanu Viktor Drago (as Florian 'Big Nasty' Munteanu)  Viktor Drago (as Florian 'Big Nasty' Munteanu)  See fewer,Members only,Bogat (2016)
Russell Hornsby Buddy Marcelle  Buddy Marcelle  See fewer,Members only,Fences (2016)
Wood Harris Tony 'Little Duke' Burton  Tony 'Little Duke' Burton  See fewer,Top 5000,Remember the Titans (2000)
Milo Ventimiglia Robert Balboa  Robert Balboa  See fewer,Top 500,Heroes (II) (2006)
Robbie Johns Logan Balboa  Logan Balboa  See fewer,Members only,James Blunt: Don't Give Me Those Eyes (2017)
Andre Ward Danny 'Stuntman' Wheeler  Danny 'Stuntman' Wheeler  See fewer,Members only,Creed (II) (2015)
Brigitte Nielsen Ludmilla Drago  Ludmilla Drago  See fewer,Top 5000,Red Sonja (1985)
Patrice Harris Padman (as Patrice 'Boogey' Harris)  Padman (as Patrice 'Boogey' Harris)  See fewer,Members only,ESPN Friday Night Fights (1998)
Jacob 'Stitch' Duran Stitch  Stitch  See fewer,Members only,Creed (II) (2015)
Ana Gerena Adrian's Waitress  Adrian's Waitress  See fewer,Members only,Rocky Balboa (2006)
Benny Vay Construction Supervisor (Russian) (as Benjamin Vaynshelboym)  Construction Supervisor (Russian) (as Benjamin Vaynshelboym)  See fewer,Members only,Creed II (2018)
Angelina Shipilina Debutante (Russian)  Debutante (Russian)  See fewer,Members only,No Love in the City (2009)
Pavel Vakunov Russian Politician  Russian Politician  See fewer,Members only,Creed II (2018)
Oleg Ivanov Businessman (Russian)  Businessman (Russian)  See fewer,Members only,Safe (I) (2012)
Christopher Mann Dr. Percy Ewell  Dr. Percy Ewell  See fewer,Members only,Loving (2016)
Robert Douglas Kyri  Kyri  See fewer,Members only,Gone with the Sun (2010)
Zack Beyer Photographer  Photographer  See fewer,Members only,The Sultan and the Saint (2016)
Chrisdine King Casino Bartender  Casino Bartender  See fewer,Members only,The Middle of X (2018)
James Collins Jr. Sports Bar Patron  Sports Bar Patron  See fewer,Members only,Happy! (2017)
John Jezior Stage Manager / Barclays Center  Stage Manager / Barclays Center  See fewer,Members only,The Lovely Bones (2009)
Pete Postiglione Reporter  Reporter  See fewer,Members only,Crabs in a Bucket (2020)
Billy Vargus Reporter (as Bill Vargus)  Reporter (as Bill Vargus)  See fewer,Members only,Wages of Spin II Bring Down That Wall (2014)
Johanna Tolentino Pharmacist  Pharmacist  See fewer,Members only,Creed (II) (2015)
Eleni Delopoulos Nurse  Nurse  See fewer,Members only,Creed II (2018)
Marcia Myers Obstetrics Nurse  Obstetrics Nurse  See fewer,Members only,The Church (I) (2018)
Emily-Grace Murray Nurse (Testing Room)  Nurse (Testing Room)  See fewer,Members only,21 Bridges (2019)
Corey Calliet Corner Men  Corner Men  See fewer,Members only,Black Panther (2018)
Robert Sale Corner Man  Corner Man  See fewer,Members only,Ali (2001)
Hendrix McDaniel Newborn Amara  Newborn Amara  See fewer,Members only,Creed II (2018)
Maverick McDaniel Newborn Amara  Newborn Amara  See fewer,Members only,Creed II (2018)
Paris Michael Cunningham Age 4 Months Amara  Age 4 Months Amara  See fewer,Members only,Creed II (2018)
Kenny Bayless Referee Kenny Bayless  Referee Kenny Bayless  See fewer,Members only,B-Mo & C-Mo Take On Las Vegas (2017)
Robert Byrd Referee Robert Byrd  Referee Robert Byrd  See fewer,Members only,Ali (2001)
