Name,STARmeter,Known for
Rajkummar Rao Govind (as Raj Kumar)  Govind (as Raj Kumar)  See fewer,Members only,Shahid (2012)
Amit Sadh Omi Shastri  Omi Shastri  See fewer,Members only,Gold (I) (2018)
Sushant Singh Rajput Ishaan Bhatt  Ishaan Bhatt  See fewer,Members only,M.S. Dhoni: The Untold Story (2016)
Amrita Puri Vidya Bhatt  Vidya Bhatt  See fewer,Members only,P.O.W. Bandi Yuddh Ke (2016)
Digvijay Deshmukh Ali Hashmi  Ali Hashmi  See fewer,Members only,Kai po che! (2013)
Asif Basra Naseer Hashmi  Naseer Hashmi  See fewer,Members only,Outsourced (2006)
Manav Kaul Bittoo Joshi  Bittoo Joshi  See fewer,Members only,CityLights (2014)
Ashish Kakkad Vishwas  Vishwas  See fewer,Members only,Mission Mummy (2016)
Muni Jha Ishaan's father  Ishaan's father  See fewer,Members only,Devdas (I) (2002)
Morli Patel Govind's mother  Govind's mother  See fewer,Members only,The Advocate (III) (2013)
Amitabh Srivastava Omi's father  Omi's father  See fewer,Members only,Aalavandhan (2001)
Bina Shah Omi's mother  Omi's mother  See fewer,Members only,Kai po che! (2013)
Irfan Khan Javed  Javed  See fewer,Members only,Chillar Party (2011)
Tahir Raj Bhasin  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Mardaani (2014)
Ajay Jadeja Ajay Jadeja (uncredited)  Ajay Jadeja (uncredited)  See fewer,Members only,Khel (2003)
Sunil Upadhyay Pot seller (uncredited)  Pot seller (uncredited)  See fewer,Members only,Raees (2017)
