Name,STARmeter,Known for
Colin Farrell Syracuse  Syracuse  See fewer,Top 5000,The Lobster (2015)
Alicja Bachleda Ondine  Ondine  See fewer,Members only,Trade (I) (2007)
Dervla Kirwan Maura  Maura  See fewer,Top 5000,Entity (2012)
Alison Barry Annie  Annie  See fewer,Members only,Echo (V) (2012)
Marion O'Dwyer Nurse - Dialysis  Nurse - Dialysis  See fewer,Members only,"Love, Rosie (2014)"
Tony Curran Alex  Alex  See fewer,Top 5000,Calibre (2018)
Mary O'Shea Fish Co Op Woman  Fish Co Op Woman  See fewer,Members only,Ondine (2009)
Gemma Reeves Draper's Shop Tracy  Draper's Shop Tracy  See fewer,Members only,The Tudors (2007)
Stephen Rea Priest  Priest  See fewer,Members only,The Crying Game (1992)
Norma Sheahan Librarian  Librarian  See fewer,Members only,Moone Boy (2012)
Emil Hostina Vladic  Vladic  See fewer,Members only,Harry Potter and the Deathly Hallows: Part 2 (2011)
Conor Power Eoin  Eoin  See fewer,Members only,Ondine (2009)
Olwyn Hanley Katie  Katie  See fewer,Members only,Ondine (2009)
Brendan McCormack Fishery Board George  Fishery Board George  See fewer,Members only,Game of Thrones (2011)
Mark Doherty Fishery Board Man II  Fishery Board Man II  See fewer,Members only,A Film with Me in It (2008)
Peter Gowen Dr. Hannon  Dr. Hannon  See fewer,Members only,Breakfast on Pluto (2005)
Helen Norton Nurse  Nurse  See fewer,Members only,Ella Enchanted (2004)
Don Wycherley Kettle  Kettle  See fewer,Members only,Sing Street (2016)
Gertrude Montgomery Ban Garda  Ban Garda  See fewer,Members only,The Clinic (I) (2003)
Reese O'Shea Paudie  Paudie  See fewer,Members only,Ondine (2009)
Sharon Shannon Funeral Musician  Funeral Musician  See fewer,Members only,Leap Year (2010)
Dashiel Jordan Kid on Bike  Kid on Bike  See fewer,Members only,The Favourite (2018)
Ante Novakovic Funeral Attendee (uncredited)  Funeral Attendee (uncredited)  See fewer,Members only,American Fright Fest (2018)
