Name,STARmeter,Known for
Alice Guy Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Shadows of the Moulin Rouge (1913)
Richard Abel Himself  Himself  See fewer,Members only,Be Natural: The Untold Story of Alice Guy-Blaché (2018)
Marc Abraham Himself  Himself  See fewer,Members only,Children of Men (2006)
Stephanie Allain Herself  Herself  See fewer,Members only,Hustle & Flow (2005)
Gillian Armstrong Herself  Herself  See fewer,Members only,My Brilliant Career (1979)
John Bailey Himself  Himself  See fewer,Members only,In the Line of Fire (1993)
Cari Beauchamp Herself  Herself  See fewer,Members only,The Day My God Died (2003)
Lake Bell Herself  Herself  See fewer,Top 5000,In a World... (2013)
Peter Billingsley Himself  Himself  See fewer,Top 5000,A Christmas Story (1983)
James Bobin Himself  Himself  See fewer,Members only,Muppets Most Wanted (2014)
Serge Bromberg Himself  Himself  See fewer,Members only,Inferno (2009)
Kevin Brownlow  Actor  Actor  See fewer,Members only,It Happened Here (1965)
Jon M. Chu Himself  Himself  See fewer,Members only,G.I. Joe: Retaliation (2013)
Diablo Cody Herself  Herself  See fewer,Members only,Juno (2007)
Bobby Cohen Himself  Himself  See fewer,Members only,Cowboys & Aliens (2011)
Howard Cohen Himself  Himself  See fewer,Members only,All Is Lost (2013)
Susan Constantine Herself  Herself  See fewer,Members only,Home & Family (2012)
Julie Corman Herself  Herself  See fewer,Members only,Rebel Highway (1994)
Robert Dassanowsky Himself (as Robert von Dassanowsky)  Himself (as Robert von Dassanowsky)  See fewer,Members only,Der Bauer zu Nathal (2018)
Geena Davis Herself  Herself  See fewer,Top 5000,Thelma & Louise (1991)
Peter Decherney Himself  Himself  See fewer,Members only,The Heart of Puerto Rico (2019)
Julie Delpy Herself  Herself  See fewer,Members only,Three Colors: White (1994)
Lorenzo di Bonaventura Himself  Himself  See fewer,Members only,Four Brothers (2005)
Bryony Dixon Self  Self  See fewer,Members only,The Lodger: A Story of the London Fog (1927)
Frederik Du Chau Himself  Himself  See fewer,Members only,Underdog (2007)
Ava DuVernay Herself  Herself  See fewer,Members only,Queen Sugar (2016)
Dino Everett Himself  Himself  See fewer,Members only,Shuttlecocks (2005)
Peter Farrelly Himself  Himself  See fewer,Members only,Green Book (2018)
Elsie Fisher Herself  Herself  See fewer,Top 5000,Despicable Me 2 (2013)
Anne Fletcher Herself  Herself  See fewer,Members only,The Proposal (I) (2009)
Anne Fontaine Herself  Herself  See fewer,Members only,Coco Before Chanel (2009)
Jodie Foster Narrator  Narrator  See fewer,Top 5000,The Silence of the Lambs (1991)
Jean-Michel Frodon Himself  Himself  See fewer,Members only,"Jia Zhangke, A Guy from Fenyang (2014)"
Jane Gaines Herself  Herself  See fewer,Members only,Blazing the Trail: The O'Kalems in Ireland (2011)
Janeane Garofalo Herself  Herself  See fewer,Top 5000,Ratatouille (2007)
Pierre-William Glenn Himself  Himself  See fewer,Members only,Exterior Night (1980)
Simone Guy Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Sans famille (1925)
Maxine Haleff Herself  Herself  See fewer,Members only,Burn Baby Burn (2011)
Catherine Hardwicke Herself  Herself  See fewer,Top 5000,Twilight (I) (2008)
Rob Haworth Himself  Himself  See fewer,Members only,Be Natural: The Untold Story of Alice Guy-Blaché (2018)
Michel Hazanavicius Himself  Himself  See fewer,Members only,The Artist (I) (2011)
Cheryl Hines Herself  Herself  See fewer,Top 5000,Curb Your Enthusiasm (2000)
Jan-Christopher Horak Himself  Himself  See fewer,Members only,The Last of the Mohicans (1920)
Neil Hunt Himself  Himself  See fewer,Members only,Be Natural: The Untold Story of Alice Guy-Blaché (2018)
Gale Anne Hurd Herself  Herself  See fewer,Top 5000,The Terminator (1984)
Patty Jenkins Herself  Herself  See fewer,Members only,Wonder Woman (2017)
Chris Kattan Himself  Himself  See fewer,Top 5000,A Night at the Roxbury (1998)
Ben Kingsley Himself  Himself  See fewer,Top 5000,Sexy Beast (2000)
Wayne Kramer Himself  Himself  See fewer,Members only,The Cooler (2003)
