Name,STARmeter,Known for
René Mena Isaac Smith  Isaac Smith  See fewer,Members only,Shameless (2011)
Mike C. Manning Mark  Mark  See fewer,Members only,Teen Wolf (2011)
Vannessa Vasquez Emily Smith  Emily Smith  See fewer,Members only,East Los High (2013)
Linda Gray Kathlyn Smith  Kathlyn Smith  See fewer,Members only,Dallas (1978)
Eric Roberts Mathew Smith  Mathew Smith  See fewer,Top 5000,Head Full of Honey (2018)
Carmen Carrera Shae  Shae  See fewer,Members only,Ricki and the Flash (2015)
Carlos Pratts Leo  Leo  See fewer,Members only,"McFarland, USA (2015)"
Nika Khitrova Patricia  Patricia  See fewer,Members only,Tacoma FD (2019)
Julianna Barninger Ashley  Ashley  See fewer,Members only,Jane the Virgin (2014)
Paris Dylan Ethan  Ethan  See fewer,Members only,Sink Hole (2013)
Alex Gonzalez Young Isaac  Young Isaac  See fewer,Members only,Icebox (2016)
Jyllina Skye Young Emily  Young Emily  See fewer,Members only,The Pastor
Lashawn Williams James  James  See fewer,Members only,The Rookie (2018)
Monica Herman Annie  Annie  See fewer,Members only,Intelligence (2014)
Cary Christopher Wyatt  Wyatt  See fewer,Members only,Mr. Mom (2019)
Christopher Kriesa Ernie  Ernie  See fewer,Members only,The Karate Kid (1984)
Raquenel Mariana  Mariana  See fewer,Members only,Eva La Trailera (2016)
Gloria Sandoval Butch Lesbian  Butch Lesbian  See fewer,Members only,Paranormal Activity: The Marked Ones (2014)
Roxanne Dover Faith  Faith  See fewer,Members only,The Shield (2002)
Jonny Carlson Bouncer  Bouncer  See fewer,Members only,Hidden Springs
Kevin Goss Luke  Luke  See fewer,Members only,Dr. Wanker's Short Adventures (2017)
Tyler Frech Young Man  Young Man  See fewer,Members only,Reconciled (2017)
Stephanie Bates Butch Lesbian #2  Butch Lesbian #2  See fewer,Members only,The Spirit Collector (2018)
Erica Eden Leo's Girlfriend  Leo's Girlfriend  See fewer,Members only,The Haunter of Burnside Valley (2018)
Michael Franklin Finn  Finn  See fewer,Members only,Euphoria (2019)
Trevor Schlies ICE Official #1  ICE Official #1  See fewer,Members only,Hidden Springs
Paul A Rose Jr. Manager  Manager  See fewer,Members only,Murder Made Easy (2017)
Rob Dex Josh  Josh  See fewer,Members only,Other Side (I) (2016)
Jonathan Pineda ICE Official #2  ICE Official #2  See fewer,Members only,Intuitions (2019)
Orlando Magnus Griffin Hipster  Hipster  See fewer,Members only,Skeletons (2020)
Del Travar Maddox  Maddox  See fewer,Members only,Unnatural Selection (III)
Daniel Garcia Carrillo Ant  Ant  See fewer,Members only,Whispering Woods
Dave j Abrams Bartender  Bartender  See fewer,Members only,Intuitions (2019)
Armando Heredia Francisco  Francisco  See fewer,Members only,Ultimo Supper (2018)
