Name,STARmeter,Known for
Perdita Weeks Scarlett  Scarlett  See fewer,Top 5000,Hamlet (1996)
Ben Feldman George  George  See fewer,Top 5000,Friday the 13th (2009)
Edwin Hodge Benji  Benji  See fewer,Members only,Big Momma's House (2000)
François Civil Papillon  Papillon  See fewer,Members only,Frank (II) (2014)
Marion Lambert Souxie  Souxie  See fewer,Members only,Mongeville (2013)
Ali Marhyar Zed  Zed  See fewer,Members only,Zero Dark Thirty (2012)
Cosme Castro La Taupe  La Taupe  See fewer,Members only,Jeanne. (2014)
Hamid Djavadan Reza (as Hamidreza Javdan)  Reza (as Hamidreza Javdan)  See fewer,Members only,8th Wonderland (2008)
Théo Cholbi Gloomy Teenager  Gloomy Teenager  See fewer,Members only,Le choix de Cheyenne (2016)
Emy Lévy Tour Guide (as Emy Levy)  Tour Guide (as Emy Levy)  See fewer,Members only,Micmacs (2009)
Roger Van Hool Scarlett's Father  Scarlett's Father  See fewer,Members only,Oscar (1967)
Olivia Csiky Trnka Strange Young Woman  Strange Young Woman  See fewer,Members only,Another Man (2008)
Hellyette Bess Strange Old Woman  Strange Old Woman  See fewer,Members only,"As Above, So Below (2014)"
Aryan Rahimian Iranian Armed Guard  Iranian Armed Guard  See fewer,Members only,Taken 2 (2012)
Samuel Aouizerate Danny  Danny  See fewer,Members only,Nous York (2012)
Kaya Blocksage Female Curator  Female Curator  See fewer,Members only,2047: Virtual Revolution (2016)
