Name,STARmeter,Known for
Prabhas Amarendra Baahubali / Sivudu  Amarendra Baahubali / Sivudu  See fewer,Top 5000,Baahubali: The Beginning (2015)
Rana Daggubati Bhallaladeva  Bhallaladeva  See fewer,Members only,Baahubali: The Beginning (2015)
Anushka Shetty Devasena  Devasena  See fewer,Members only,Baahubali: The Beginning (2015)
Sathyaraj Kattappa (as Sathya Raj)  Kattappa (as Sathya Raj)  See fewer,Members only,Baahubali: The Beginning (2015)
Ramya Krishnan Sivagami (as Ramya Krishna)  Sivagami (as Ramya Krishna)  See fewer,Members only,Baahubali: The Beginning (2015)
Tamannaah Bhatia Avanthika (as Tamannaah)  Avanthika (as Tamannaah)  See fewer,Members only,Baahubali: The Beginning (2015)
Nassar Bijjaladeva (as Nasser)  Bijjaladeva (as Nasser)  See fewer,Members only,Baahubali: The Beginning (2015)
Subbaraju Kumara Varma (as Subba Raju)  Kumara Varma (as Subba Raju)  See fewer,Members only,Pokiri (2006)
Meka Rama Krishna King of Kunthala (as Meka Ramakhrisna)  King of Kunthala (as Meka Ramakhrisna)  See fewer,Members only,Tapana (2004)
Tanikella Bharani Swami Ji  Swami Ji  See fewer,Members only,Mithunam (2012)
Sharad Kelkar Baahubali (Hindi) (voice)  Baahubali (Hindi) (voice)  See fewer,Members only,Koi Laut Ke Aaya Hai (2017)
Aashish Maske Srinu  Srinu  See fewer,Members only,Faulen (2017)
Ramakrishna Meka Jaya Varma  Jaya Varma  See fewer,Members only,Bhaagamathie (2018)
Prabhakar Kalakeya King (flashback)  Kalakeya King (flashback)  See fewer,Members only,Baahubali: The Beginning (2015)
Venkat Prasad  Actor  Actor  See fewer,Members only,Baahubali: The Beginning (2015)
Prudhviraj Prime Minister of the Kunthala Kingdom  Prime Minister of the Kunthala Kingdom  See fewer,Members only,PSV Garuda Vega (2017)
Rohini Sanga  Sanga  See fewer,Members only,Baahubali: The Beginning (2015)
Shatru Pindari Leader  Pindari Leader  See fewer,Members only,Bharat Ane Nenu (2018)
Charandeep Surneni New Kalakeya King  New Kalakeya King  See fewer,Members only,Kalki (II) (2019)
Subramanyam Varma Letter Boy  Letter Boy  See fewer,Members only,Baahubali: The Beginning (2015)
Rakesh Varre Setu Patti  Setu Patti  See fewer,Members only,Baahubali: The Beginning (2015)
Ashrita Vemuganti Jayasena's Wife  Jayasena's Wife  See fewer,Members only,Maharshi (2019)
