Name,STARmeter,Known for
Bryan Brown Sergeant Fletcher  Sergeant Fletcher  See fewer,Members only,Cocktail (1988)
Luka Magdeline Cole Olive  Olive  See fewer,Members only,Sweet Country (2017)
Shanika Cole Lucy  Lucy  See fewer,Members only,Sweet Country (2017)
Matt Day Judge Taylor  Judge Taylor  See fewer,Members only,Muriel's Wedding (1994)
Tremayne Doolan Philomac  Philomac  See fewer,Members only,Sweet Country (2017)
Trevon Doolan Philomac  Philomac  See fewer,Members only,Sweet Country (2017)
Anni Finsterer Nell  Nell  See fewer,Members only,Sleeping Beauty (2011)
Natassia Gorey Furber Lizzie  Lizzie  See fewer,Members only,Sweet Country (2017)
Gibson John Archie  Archie  See fewer,Members only,Total Control (2019)
Ewen Leslie Harry March  Harry March  See fewer,Members only,Sleeping Beauty (2011)
Lachlan J. Modrzynski Constable Campbell  Constable Campbell  See fewer,Members only,Road to Dawn (2007)
Hamilton Morris Sam Kelly  Sam Kelly  See fewer,Members only,8MMM Aboriginal Radio (2015)
Sam Neill Fred Smith  Fred Smith  See fewer,Top 5000,Jurassic Park (1993)
Sotiris Tzelios Picture Show Man  Picture Show Man  See fewer,Members only,Mondo Yakuza (2016)
Thomas M. Wright Mick Kennedy  Mick Kennedy  See fewer,Members only,Everest (2015)
