Name,STARmeter,Known for
Danny Acosta Heroin Patient  Heroin Patient  See fewer,Members only,The Wake Up Call (2012)
Matt Angel Danny  Danny  See fewer,Members only,The Open House (2018)
Rustic Bodomov Tony  Tony  See fewer,Members only,Destroyer (2018)
Clint Calvert Machine shop employee  Machine shop employee  See fewer,Members only,Posi-Traction (2016)
Gary Clemmer Hank  Hank  See fewer,Members only,Dirt Merchants: Rebelistic (2018)
Mason Davis Ricky  Ricky  See fewer,Members only,Nicki (2015)
Patrick Davis Victor  Victor  See fewer,Members only,Secret in Their Eyes (2015)
Nick Eversman Razor  Razor  See fewer,Members only,The Duff (2015)
Jiovanni Gallinat Gang Member (36:21) (as Jio Fbotr)  Gang Member (36:21) (as Jio Fbotr)  See fewer,Members only,The Hidden Toll
Rick Gonzalez Pablo  Pablo  See fewer,Members only,Coach Carter (2005)
Nick Gracer Pavel  Pavel  See fewer,Members only,Barry (2018)
Frederick Koehler Bobby (as Fred Koehler)  Bobby (as Fred Koehler)  See fewer,Members only,Death Race (2008)
Matt Marquez Derek  Derek  See fewer,Members only,Newness (2017)
Shane Paul McGhie Spike  Spike  See fewer,Members only,After (2019)
Cortney Palm Sanchez' Woman  Sanchez' Woman  See fewer,Members only,Zombeavers (2014)
Josh Pence Jimmy  Jimmy  See fewer,Members only,The Social Network (2010)
Haley Ramm Sherry  Sherry  See fewer,Members only,Disconnect (I) (2012)
Andrew Schulz Sal  Sal  See fewer,Members only,Sneaky Pete (2015)
Lobo Sebastian Sanchez  Sanchez  See fewer,Members only,Ghosts of Mars (2001)
Khleo Thomas Randy  Randy  See fewer,Members only,Holes (2003)
J. Michael Trautmann Matteo  Matteo  See fewer,Members only,Here Comes the Boom (2012)
Lisa Vidal Lila  Lila  See fewer,Members only,Star Trek (2009)
Mike Wade Mike  Mike  See fewer,Members only,Jupiter's Legacy (2020)
José Zúñiga Manuel  Manuel  See fewer,Members only,Alive (1993)
Sandra Alvarado Methadone Nurse (uncredited)  Methadone Nurse (uncredited)  See fewer,Members only,Battle of the Sitcoms (2000)
Patrick J. McGuire Orderly (uncredited)  Orderly (uncredited)  See fewer,Members only,Criminal Minds (2005)
