Name,STARmeter,Known for
Elizabeth McGovern Norma  Norma  See fewer,Top 5000,Ordinary People (1980)
Haley Lu Richardson Louise  Louise  See fewer,Top 5000,Five Feet Apart (2019)
Géza Röhrig Joseph  Joseph  See fewer,Members only,Son of Saul (2015)
Victoria Hill Myra Brooks  Myra Brooks  See fewer,Members only,First Reformed (2017)
Campbell Scott Alan  Alan  See fewer,Members only,Big Night (1996)
Blythe Danner Mary O'Dell  Mary O'Dell  See fewer,Top 5000,Meet the Parents (2000)
Andrew Burnap Floyd  Floyd  See fewer,Members only,Spare Room (2018)
Miranda Otto Ruth St. Dennis  Ruth St. Dennis  See fewer,Top 5000,The Lord of the Rings: The Return of the King (2003)
Robbie Fairchild Ted Shawn (as Robert Fairchild)  Ted Shawn (as Robert Fairchild)  See fewer,Members only,An American in Paris: The Musical (2018)
Matt McGrath Raymond  Raymond  See fewer,Members only,The Broken Hearts Club: A Romantic Comedy (2000)
Daisy Pugh-Weiss Young Greta (as Daisy Ann Pugh)  Young Greta (as Daisy Ann Pugh)  See fewer,Members only,Her Smell (2018)
Sean Hudock Young Man  Young Man  See fewer,Members only,Alternatino with Arturo Castro (2019)
Jayne Houdyshell Sister Delores  Sister Delores  See fewer,Members only,The Bounty Hunter (I) (2010)
Meg Heus Nun  Nun  See fewer,Members only,The Blacklist (2013)
Robert Ray Manning Jr. Man #1 (as Robert Manning Jr.)  Man #1 (as Robert Manning Jr.)  See fewer,Members only,Person of Interest (2011)
Kate Abbruzzese Gypsy Woman  Gypsy Woman  See fewer,Members only,NCIS: New Orleans (2014)
Scott Jaeck Older Man  Older Man  See fewer,Members only,Prison Break (2005)
Andre Houston Montgomery Steward  Steward  See fewer,Members only,The Chaperone (2018)
Rebekah Brockman Betty  Betty  See fewer,Members only,Bridge of Spies (2015)
Susan J. Jacks Nun #1  Nun #1  See fewer,Members only,Crooklyn (1994)
Kate Grimes Mrs. Burton (as Katherine Grimes)  Mrs. Burton (as Katherine Grimes)  See fewer,Members only,Orange Is the New Black (2013)
McLean Peterson Walker  Walker  See fewer,Members only,Jessica Jones (2015)
Becky Ann Baker Lois  Lois  See fewer,Members only,Men in Black (1997)
Nick Wyman Chairman  Chairman  See fewer,Members only,Die Hard with a Vengeance (1995)
Dee Hoty First Woman  First Woman  See fewer,Members only,The Will Rogers Follies (1991)
Cilda Shaur Second Woman  Second Woman  See fewer,Members only,The Irishman (2019)
Collin Jeffery Martin  Martin  See fewer,Members only,Who Framed Tommy Callahan
Jonathan Walker Leonard Brooks  Leonard Brooks  See fewer,Members only,Michael Clayton (2007)
George Hampe Earle  Earle  See fewer,Members only,One Tree Hill (2003)
Vinson German Music Hall Man  Music Hall Man  See fewer,Members only,The Chaperone (2018)
Tyler Weaks Howard (as Tyler Lansing Weeks)  Howard (as Tyler Lansing Weeks)  See fewer,Members only,The Good Wife (2009)
Ellen Toland Greta  Greta  See fewer,Members only,Inside the Rain (2019)
Daphne Gaines Della  Della  See fewer,Members only,Bull (2016)
Stan Demidoff Flower Seller  Flower Seller  See fewer,Members only,Teenage Mutant Ninja Turtles: Out of the Shadows (2016)
Bill Hoag Jack  Jack  See fewer,Members only,Godzilla (I) (1998)
Craig Geraghty Driver  Driver  See fewer,Members only,Iron Fist (2017)
Alex Mickiewicz Young Man  Young Man  See fewer,Members only,Blue Bloods (2010)
Lillias White 'I'm Just Wild About Harry'Singer  'I'm Just Wild About Harry'Singer  See fewer,Members only,Hercules (1997)
Conley Jones Denishaw Dancer #1  Denishaw Dancer #1  See fewer,Members only,The Chaperone (2018)
Heather McGinley Denishaw Dancer #2  Denishaw Dancer #2  See fewer,Members only,Great Performances (1971)
Laura Halzack Denishaw Dancer #3  Denishaw Dancer #3  See fewer,Members only,Great Performances (1971)
Jamie Rae Walker Denishaw Dancer #4  Denishaw Dancer #4  See fewer,Members only,Great Performances (1971)
Hannah Melchinger Choir Singer #1  Choir Singer #1  See fewer,Members only,The Chaperone (2018)
Emma Martin Mooney Choir Singer #2  Choir Singer #2  See fewer,Members only,The Chaperone (2018)
Juliette Perez Choir Singer #3  Choir Singer #3  See fewer,Members only,The Chaperone (2018)
Rafaella Biscayn ADR  ADR  See fewer,Members only,Los Angeles Overnight (2018)
Marko Caka Waiter (uncredited)  Waiter (uncredited)  See fewer,Members only,The Fate of the Furious (2017)
Steve Garfanti Cafe Patron (uncredited)  Cafe Patron (uncredited)  See fewer,Members only,Greatest Mysteries (2013)
Ruben Navarro Train Station Father (uncredited)  Train Station Father (uncredited)  See fewer,Members only,The Irishman (2019)
Nancy Ellen Shore Train Cafe Patron (uncredited)  Train Cafe Patron (uncredited)  See fewer,Members only,Madam Secretary (2014)
