Name,STARmeter,Known for
Adelaide Clemens Heather / Alessa  Heather / Alessa  See fewer,Top 5000,The Great Gatsby (2013)
Kit Harington Vincent  Vincent  See fewer,Top 5000,Game of Thrones (2011)
Carrie-Anne Moss Claudia Wolf  Claudia Wolf  See fewer,Top 5000,The Matrix (1999)
Sean Bean Harry  Harry  See fewer,Top 5000,The Lord of the Rings: The Fellowship of the Ring (2001)
Radha Mitchell Rose Da Silva  Rose Da Silva  See fewer,Top 5000,Silent Hill (2006)
Malcolm McDowell Leonard  Leonard  See fewer,Top 5000,A Clockwork Orange (1971)
Martin Donovan Douglas  Douglas  See fewer,Members only,Tenet (2020)
Deborah Kara Unger Dahlia  Dahlia  See fewer,Top 5000,The Way (I) (2010)
Roberto Campanella Red Pyramid  Red Pyramid  See fewer,Members only,The Shape of Water (2017)
Erin Pitt Sharon / Young Alessa  Sharon / Young Alessa  See fewer,Members only,Stunt Club
Peter Outerbridge Travis Grady  Travis Grady  See fewer,Members only,Lucky Number Slevin (2006)
Jefferson Brown Detective Santini  Detective Santini  See fewer,Members only,Carrie (2013)
Milton Barnes Detective Cable  Detective Cable  See fewer,Members only,Total Recall (I) (2012)
Heather Marks Suki  Suki  See fewer,Members only,HelLA (2014)
Rachel Sellan Mannequin Girl  Mannequin Girl  See fewer,Members only,The Sublet (2015)
Roman Lebeau Business Man (as Michel C. Foucault)  Business Man (as Michel C. Foucault)  See fewer,Members only,Polar (I) (2019)
Arlene Duncan Teacher  Teacher  See fewer,Members only,Chloe (2009)
Jason Best The Butcher  The Butcher  See fewer,Members only,Silent Hill: Revelation (2012)
Chad Camilleri Attacker  Attacker  See fewer,Members only,Open Range (2003)
Sergey Shpakovsky Fry Cook  Fry Cook  See fewer,Members only,Mama (I) (2013)
Lawrence Dickison Homeless Man  Homeless Man  See fewer,Members only,Shadowhunters (2016)
James Kirchner Grey Man / Silent Hill Citizen  Grey Man / Silent Hill Citizen  See fewer,Members only,eXistenZ (1999)
Jacky Lai Student Girl  Student Girl  See fewer,Members only,V-Wars (2019)
Tig Fong Orderly #1  Orderly #1  See fewer,Members only,16 Blocks (2006)
Dean Copkov Orderly #2  Orderly #2  See fewer,Members only,Pacific Rim (2013)
Boyd Banks Priest  Priest  See fewer,Members only,Dawn of the Dead (2004)
Conrad Bergschneider Caretaker  Caretaker  See fewer,Members only,In the Mouth of Madness (1994)
Darren Josephs Uniformed Cop  Uniformed Cop  See fewer,Members only,Jigsaw (I) (2017)
Peter Schoelier Vagrant Mumbler  Vagrant Mumbler  See fewer,Members only,The Love Guru (2008)
Chris Anton Armless Man (uncredited)  Armless Man (uncredited)  See fewer,Members only,Mean Girls (2004)
Alyson Cambridge Shopper (uncredited)  Shopper (uncredited)  See fewer,Members only,Ringer (2011)
Jordan Clark Dark Nurse / Robbie The Rabbit (uncredited)  Dark Nurse / Robbie The Rabbit (uncredited)  See fewer,Members only,Dancin': It's On! (2015)
James Collins Evil Caretaker (uncredited)  Evil Caretaker (uncredited)  See fewer,Members only,My Babysitter's a Vampire (2011)
Anna Cyzon Dark Nurse (uncredited)  Dark Nurse (uncredited)  See fewer,Members only,Unrivaled (2010)
Carrie Eklund Dark Nurse (uncredited)  Dark Nurse (uncredited)  See fewer,Members only,Silent Hill (2006)
Jordan Harris Dark Nurse (uncredited)  Dark Nurse (uncredited)  See fewer,Members only,Verbatim: What Is a Photocopier? (2014)
Liise Keeling The Missionary (uncredited)  The Missionary (uncredited)  See fewer,Members only,Land of the Dead (2005)
Shara Kim Dark Nurse (uncredited)  Dark Nurse (uncredited)  See fewer,Members only,Suicide Squad (2016)
Cassie Owoc Girl on Bus (uncredited)  Girl on Bus (uncredited)  See fewer,Members only,Joseph and Mary (2016)
