Name,STARmeter,Known for
Jonah Hill Michael Finkel  Michael Finkel  See fewer,Top 5000,21 Jump Street (2012)
James Franco Christian Longo  Christian Longo  See fewer,Top 5000,127 Hours (2010)
Felicity Jones Jill Barker  Jill Barker  See fewer,Top 500,Rogue One: A Star Wars Story (2016)
Maria Dizzia MaryJane Longo  MaryJane Longo  See fewer,Top 5000,Martha Marcy May Marlene (2011)
Ethan Suplee Pat Frato  Pat Frato  See fewer,Top 5000,American History X (1998)
Conor Kikot Zach Longo  Zach Longo  See fewer,Members only,Jest Originals (2011)
Charlotte Driscoll Sadie Longo  Sadie Longo  See fewer,Members only,True Story (I) (2015)
Stella Rae Payne Madison Longo  Madison Longo  See fewer,Members only,True Story (I) (2015)
Robert John Burke Greg Ganley  Greg Ganley  See fewer,Top 5000,RoboCop 3 (1993)
Byron Jennings Judge Odenkirk  Judge Odenkirk  See fewer,Members only,Lincoln (2012)
Gretchen Mol Karen Hannen  Karen Hannen  See fewer,Top 5000,The Thirteenth Floor (1999)
Betty Gilpin Cheryl Frank  Cheryl Frank  See fewer,Top 500,Isn't It Romantic (2019)
Seth Barrish Blaise  Blaise  See fewer,Members only,Don't Think Twice (2016)
Robert Stanton Jeffrey Gregg  Jeffrey Gregg  See fewer,Members only,Mr. Mercedes (2017)
Michael Countryman Coroner  Coroner  See fewer,Members only,Burn After Reading (2008)
Steve Routman Jack Pool  Jack Pool  See fewer,Members only,The Taking of Pelham 123 (2009)
Genevieve Angelson Tina Alvis  Tina Alvis  See fewer,Top 5000,The Upside (2017)
Adam Mucci Courtroom Sheriff  Courtroom Sheriff  See fewer,Members only,Men in Black 3 (2012)
David Wilson Barnes Corey Douglas  Corey Douglas  See fewer,Members only,Miss Sloane (2016)
William Jackson Harper Zak Rausch  Zak Rausch  See fewer,Top 5000,Paterson (2016)
Sam Rosen Steve Mensah  Steve Mensah  See fewer,Members only,Stuck Between Stations (2011)
Mara Hobel Jail Receptionist  Jail Receptionist  See fewer,Members only,Mommie Dearest (1981)
David Pittu Marcus Lickermann  Marcus Lickermann  See fewer,Members only,Men in Black 3 (2012)
Auden Thornton Lena  Lena  See fewer,Members only,Beauty Mark (2017)
