Name,STARmeter,Known for
"Jean-Pierre Andréani Raymond (segment ""Saint-Germain-des-Prés"")  Raymond (segment ""Saint-Germain-des-Prés"")  See fewer",Members only,Au théâtre ce soir (1966)
"Stéphane Audran The mother (segment ""La Muette"")  The mother (segment ""La Muette"")  See fewer",Members only,The Discreet Charm of the Bourgeoisie (1972)
"Nadine Ballot Odile (segment ""Gare du Nord"")  Odile (segment ""Gare du Nord"")  See fewer",Members only,The Punishment (1962)
"Claude Chabrol The father (segment ""La Muette"")  The father (segment ""La Muette"")  See fewer",Members only,Le Beau Serge (1958)
"Jean-François Chappey Jean (segment ""Saint-Germain-des-Prés"")  Jean (segment ""Saint-Germain-des-Prés"")  See fewer",Members only,Six in Paris (1965)
"Gilles Chusseau Boy (segment ""La Muette"")  Boy (segment ""La Muette"")  See fewer",Members only,Blue Panther (1965)
"Serge Davri Ivan (segment ""Montparnasse-Levallois"")  Ivan (segment ""Montparnasse-Levallois"")  See fewer",Members only,Shoot the Piano Player (1960)
"Micheline Dax Prostitute (segment ""Rue Saint-Denis"")  Prostitute (segment ""Rue Saint-Denis"")  See fewer",Members only,If Paris Were Told to Us (1956)
"Marcel Gallon Victim (segment ""Place de l'Etoile"")  Victim (segment ""Place de l'Etoile"")  See fewer",Members only,The Mad Adventures of Rabbi Jacob (1973)
"Philippe Hiquilly Roger (segment ""Montparnasse-Levallois"")  Roger (segment ""Montparnasse-Levallois"")  See fewer",Members only,Six in Paris (1965)
"Claude Melki Leon (segment ""Rue Saint-Denis"")  Leon (segment ""Rue Saint-Denis"")  See fewer",Members only,"Tangos, the Exile of Gardel (1985)"
"Gilles Quéant Stranger (segment ""Gare du Nord"")  Stranger (segment ""Gare du Nord"")  See fewer",Members only,Vivre Sa Vie (1962)
Éric Rohmer Narrator (Place De L'Etoile)  Narrator (Place De L'Etoile)  See fewer,Members only,Autumn Tale (1998)
"Jean-Michel Rouzière Jean-Marc (segment ""Place de l'Etoile"")  Jean-Marc (segment ""Place de l'Etoile"")  See fewer",Members only,One Step to Eternity (1954)
"Dany Saril The maid (segment ""La Muette"")  The maid (segment ""La Muette"")  See fewer",Members only,1001 Ways to Love (1968)
"Barbet Schroeder Jean-Pierre (segment ""Gare du Nord"")  Jean-Pierre (segment ""Gare du Nord"")  See fewer",Members only,Our Lady of the Assassins (2000)
"Joanna Shimkus Monica (segment ""Montparnasse-Levallois"")  Monica (segment ""Montparnasse-Levallois"")  See fewer",Members only,The Virgin and the Gypsy (1970)
"Barbara Wilkin Katherine (segment ""Saint Germain-des-Prés"") (as Barbara Wilkind)  Katherine (segment ""Saint Germain-des-Prés"") (as Barbara Wilkind)  See fewer",Members only,The Outer Limits (1963)
"Georges Bez (segment ""Place de l'Etoile"") (uncredited)  (segment ""Place de l'Etoile"") (uncredited)  See fewer",Members only,Six in Paris (1965)
"Jean Douchet A client (segment ""Place de l'Etoile"") (uncredited)  A client (segment ""Place de l'Etoile"") (uncredited)  See fewer",Members only,Elle (I) (2016)
"Sarah Georges-Picot (segment ""Place de l'Etoile"") (uncredited)  (segment ""Place de l'Etoile"") (uncredited)  See fewer",Members only,Six in Paris (1965)
"Maya Josse Woman in the metro (segment ""Place de l'Etoile"") (uncredited)  Woman in the metro (segment ""Place de l'Etoile"") (uncredited)  See fewer",Members only,Six in Paris (1965)
"Philippe Sollers A client (segment ""Place de l'Etoile"") (uncredited)  A client (segment ""Place de l'Etoile"") (uncredited)  See fewer",Members only,La porte de l'enfer d'Auguste Rodin (1992)
