Name,STARmeter,Known for
Lance Gross Kyle Bishop  Kyle Bishop  See fewer,Members only,House of Payne (2006)
Nicole Beharie Faith Davis  Faith Davis  See fewer,Top 5000,Shame (2011)
Vanessa Bell Calloway Marie Bishop  Marie Bishop  See fewer,Members only,Coming to America (1988)
Obba Babatundé Larry Armstrong  Larry Armstrong  See fewer,Members only,How High (2001)
Darrin Dewitt Henson Rell Lee  Rell Lee  See fewer,Members only,Tekken (2010)
Harry Lennix Ron Davis  Ron Davis  See fewer,Members only,Man of Steel (2013)
Keith David Sydney Bishop  Sydney Bishop  See fewer,Top 5000,The Princess and the Frog (2009)
Michael Moss Marcus Sparks  Marcus Sparks  See fewer,Members only,The Number: The Reboot (2016)
Sinorice Moss Drew Irving  Drew Irving  See fewer,Members only,Worst Birthday Ever (2017)
Sayeed Shahidi Von Davis  Von Davis  See fewer,Members only,Alex Cross (2012)
Yaani King Mondschein Chris (as Yaani King)  Chris (as Yaani King)  See fewer,Members only,The Prince and Me (2004)
Ellis Williams Mr. Edwards  Mr. Edwards  See fewer,Members only,Jackie Brown (1997)
Trisha Mann Beverly Davis  Beverly Davis  See fewer,Members only,Growing Up in Two Generations (2013)
Brandon Dmico Anderson Vincent  Vincent  See fewer,Members only,The Last Fall (2012)
Sam Scarber Coach Green  Coach Green  See fewer,Members only,Over the Top (1987)
Gil Jackson Store Patron  Store Patron  See fewer,Members only,Dysfunctional Friends (2012)
Rayan Lawrence The Turk  The Turk  See fewer,Members only,Pimp (2018)
Britt Loren Stacy (as Brittany Loren)  Stacy (as Brittany Loren)  See fewer,Members only,#TheAssignment (2013)
Lorin McCraley Anthony  Anthony  See fewer,Members only,Traffik (2018)
Michelle Joan Papillion Agent's Assistant  Agent's Assistant  See fewer,Members only,Sweeter Without Sugar (2007)
Taylor Reed Assistant Coach  Assistant Coach  See fewer,Members only,Thor (2011)
Sabrina Sky Amanda  Amanda  See fewer,Members only,Horrible Bosses 2 (2014)
