Name,STARmeter,Known for
Jenn Proske Becca Crane  Becca Crane  See fewer,Members only,Graceland (2013)
Matt Lanter Edward Sullen  Edward Sullen  See fewer,Top 5000,Disaster Movie (2008)
Diedrich Bader Frank Crane  Frank Crane  See fewer,Top 5000,Office Space (1999)
Chris Riggi Jacob White  Jacob White  See fewer,Members only,The Wolf of Wall Street (2013)
Ken Jeong Daro  Daro  See fewer,Top 5000,The Hangover (2009)
Anneliese van der Pol Jennifer  Jennifer  See fewer,Members only,That's So Raven (2003)
David DeLuise Fisherman Sculley  Fisherman Sculley  See fewer,Members only,Wizards of Waverly Place (2007)
Kelsey Ledgin Iris (as Kelsey Ford)  Iris (as Kelsey Ford)  See fewer,Members only,Adventureland (2009)
Dave Foley Principal Smith  Principal Smith  See fewer,Top 5000,The Kids in the Hall (1988)
Jeff Witzke Dr. Carlton  Dr. Carlton  See fewer,Members only,Thank You for Smoking (2005)
Crista Flanagan Eden  Eden  See fewer,Members only,Mad Men (2007)
Nick Eversman Jeremiah  Jeremiah  See fewer,Members only,The Duff (2015)
Zane Holtz Alex  Alex  See fewer,Members only,Katy Keene (2020)
Stephanie Fischer Rosalyn  Rosalyn  See fewer,Members only,Haunted High (2012)
Michael Hanson Rick  Rick  See fewer,Members only,Agents of S.H.I.E.L.D. (2013)
Jun Hee Lee Derric  Derric  See fewer,Members only,American Crime Story (2016)
Arielle Kebbel Rachel  Rachel  See fewer,Top 5000,The Grudge 2 (2006)
B.J. Britt Antoine  Antoine  See fewer,Members only,Agents of S.H.I.E.L.D. (2013)
Charlie Weber Jack  Jack  See fewer,Top 5000,How to Get Away with Murder (2014)
Mike Mayhall Nicholas (as Michael Mayhall)  Nicholas (as Michael Mayhall)  See fewer,Members only,Jake's Road (2017)
Bradley Dodds Salvatore  Salvatore  See fewer,Members only,Mighty Med (2013)
Emily Brobst June  June  See fewer,Top 5000,The 5th Wave (2016)
Rett Terrell Max  Max  See fewer,Members only,My All-American (2015)
Randal Reeder Biker Dude  Biker Dude  See fewer,Members only,Deadpool 2 (2018)
Leo Fabian Gross Bearded Biker  Gross Bearded Biker  See fewer,Members only,Leaves of Grass (2009)
Dana Seltzer Gossip Girl (voice)  Gossip Girl (voice)  See fewer,Members only,Kiss the Girls (1997)
Krystal Mayo Buffy the Vampire Slayer  Buffy the Vampire Slayer  See fewer,Members only,Super (I) (2010)
Mandy Jacobs Team Edward Girl  Team Edward Girl  See fewer,Members only,Sisters (IV) (2019)
Marissa Cavazos Team Jacob Girl #1  Team Jacob Girl #1  See fewer,Members only,Vampires Suck (2010)
Sarah Colbert Team Jacob Girl #2  Team Jacob Girl #2  See fewer,Members only,Edge of Normal (2013)
Ryan Glorioso Science Teacher  Science Teacher  See fewer,Members only,One Mississippi (2015)
Bryan Philip Cruz Chinese Delivery Guy  Chinese Delivery Guy  See fewer,Members only,Unrequited Space Love (2018)
Adia Garrett Mean Girl  Mean Girl  See fewer,Members only,Vampires Suck (2010)
Marcelle Baer Hot Girl  Hot Girl  See fewer,Members only,Snatched (2011)
Alyssa Layne Trendy Girl (as Alyssa Overbeck)  Trendy Girl (as Alyssa Overbeck)  See fewer,Members only,The Virgin Deal (2018)
Nick Gomez Jacob's Pack #1  Jacob's Pack #1  See fewer,Members only,The Walking Dead (2010)
Ned Yousef Jacob's Pack #2 (as Nedal 'Ned' Yousef)  Jacob's Pack #2 (as Nedal 'Ned' Yousef)  See fewer,Members only,NCIS: New Orleans (2014)
Rodrigo Lloreda Jacob's Pack #3  Jacob's Pack #3  See fewer,Members only,Queen of the South (2016)
John Franklin Jacob's Pack #4  Jacob's Pack #4  See fewer,Members only,Broken (III) (2006)
Celeste Roberts Matronly Faculty Member  Matronly Faculty Member  See fewer,Members only,Abide (2017)
Greg Washington Photographer  Photographer  See fewer,Members only,Adult Assembly Required (2016)
Michelle Lang Innocent Woman  Innocent Woman  See fewer,Members only,Small Town Crime (2017)
Valerie Morgan Woman in Line  Woman in Line  See fewer,Members only,Vampires Suck (2010)
Sara Blanche Pretty Blonde  Pretty Blonde  See fewer,Members only,Vampires Suck (2010)
Matthew Warzel John  John  See fewer,Members only,The Nice Guys (2016)
Parker Dash Drunken Festival Goer  Drunken Festival Goer  See fewer,Members only,Straw Dogs (2011)
Michael C. 'Mike' Allen Pedestrian (uncredited)  Pedestrian (uncredited)  See fewer,Members only,Skateland (2010)
Ike Barinholtz Bobby White (uncredited)  Bobby White (uncredited)  See fewer,Top 5000,Suicide Squad (2016)
Helena Barrett Alice (uncredited)  Alice (uncredited)  See fewer,Members only,Angry Video Game Nerd: The Movie (2014)
Charlotte Biggs Prom Goer (uncredited)  Prom Goer (uncredited)  See fewer,Members only,Goliad Uprising (2012)
Stephanie Crow Prom Attendee (uncredited)  Prom Attendee (uncredited)  See fewer,Members only,Ruby and the Dragon (2013)
Laine Dubroc Prom Picture Guy (uncredited)  Prom Picture Guy (uncredited)  See fewer,Members only,Texas Chainsaw 3D (2013)
Tavaris James Durell Prom student (uncredited)  Prom student (uncredited)  See fewer,Members only,Be Damned (2011)
Casey Ferrand Team Edward (uncredited)  Team Edward (uncredited)  See fewer,Members only,Good Samaritan (2019)
Jude Gavi Prom Faculty (uncredited)  Prom Faculty (uncredited)  See fewer,Members only,Chase (2010)
Cameron Inman Team Edward (uncredited)  Team Edward (uncredited)  See fewer,Members only,Locked (I) (2013)
Ada Michelle Loridans Hustler Dancer (uncredited)  Hustler Dancer (uncredited)  See fewer,Members only,The Mechanic (2011)
Jonathan O'Rear Parade Goer / Student (uncredited)  Parade Goer / Student (uncredited)  See fewer,Members only,The Package (III) (2012)
Heather Brooke Simpson Lady Gaga (uncredited)  Lady Gaga (uncredited)  See fewer,Members only,Cupcake (I) (2012)
Sarah Soape High School Student (uncredited)  High School Student (uncredited)  See fewer,Members only,Straw Dogs (2011)
Stephanie Swart Team Jacob Girl (uncredited)  Team Jacob Girl (uncredited)  See fewer,Members only,Playing for Keeps (2012)
Tracy E. Thomas Sculptor (uncredited)  Sculptor (uncredited)  See fewer,Members only,Dawn of the Planet of the Apes (2014)
Mallory Thompson Bikini Girl #1 (uncredited)  Bikini Girl #1 (uncredited)  See fewer,Members only,Ready Player One (2018)
Wanetah Walmsley Snooki (uncredited)  Snooki (uncredited)  See fewer,Members only,Straw Dogs (2011)
Chevy White Prom Goer (uncredited)  Prom Goer (uncredited)  See fewer,Members only,Texas Chainsaw 3D (2013)
