Name,STARmeter,Known for
Joan Rivers Herself  Herself  See fewer,Members only,Spaceballs (1987)
Michael Beckwith Himself  Himself  See fewer,Members only,Food Matters (2008)
Shannon Brunson-Killian Documentary Speaker  Documentary Speaker  See fewer,Members only,Meant to Be Broken (2018)
Janet L. Burns Documentary Speaker  Documentary Speaker  See fewer,Members only,Murder Calls (2017)
Sheila Cochran Documentary Speaker 1  Documentary Speaker 1  See fewer,Members only,The Do-Over (2016)
Jimmie Cummings Opening Monologue  Opening Monologue  See fewer,Members only,Killerman (2019)
Ruth Dalton Nurse One  Nurse One  See fewer,Members only,Paranoid (III) (2000)
Pamela Dee Gaudry Herself (as Dr. Pamela Dee)  Herself (as Dr. Pamela Dee)  See fewer,Members only,"Love, Sweat and Tears (2016)"
Maria Gregory Documentary Speaker  Documentary Speaker  See fewer,Members only,Meant to Be Broken (2018)
Emily Iocovozzi Young Pam  Young Pam  See fewer,Members only,"Love, Sweat and Tears (2016)"
Lynne Koplitz Herself  Herself  See fewer,Members only,Gays: The Series (2014)
Lynn Lageman Documentary Speaker  Documentary Speaker  See fewer,Members only,Beast of Burden (2018)
Jenny McCarthy Herself  Herself  See fewer,Top 5000,Dirty Love (2005)
Jackie Osterman Documentary Speaker  Documentary Speaker  See fewer,Members only,"Love, Sweat and Tears (2016)"
Debra Phillips Documentary Speaker (as Debra Dee Phillips)  Documentary Speaker (as Debra Dee Phillips)  See fewer,Members only,Dear Dictator (2017)
Charlie Ribbens Bad Doctor  Bad Doctor  See fewer,Members only,Antigone's Song (2010)
Craig Shoemaker Himself  Himself  See fewer,Members only,Scream 2 (1997)
